conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,global_rank,rating
skyline_conference,Skyline Conference,2025-26,wbb,St. Joseph's-Brooklyn,"Chan-Clayton,Jasmine",0,G,13,23,0,36,123,28,89,7,7,107,0,10,17,315,5,13,18,21,0,30,0,0,0.29,0.31,1.0,4.65,0.78,0.74,0.43,0.0,1.3043478260869563,-0.7032750089245103,2896,57
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Wittenberg,"Strycker,Makenna",0,G,4,5,0,1,1,0,0,0,0,2,0,0,0,18,0,2,2,1,0,2,0,0,1.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.4,-0.7033507682906704,2897,57
njac,New Jersey Athletic Conference (NJAC),2025-26,wbb,NJCU,"Talley Dorman,Dasani",0,F,21,24,10,20,65,0,1,24,16,56,12,31,13,497,34,39,73,68,0,35,2,0,0.31,0.0,0.67,2.33,3.04,0.54,1.29,0.5,1.4583333333333333,-0.7069464432017887,2898,57
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbb,UW-La Crosse,"Loewe,Raegan",0,G,10,2,0,0,1,0,0,4,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.75,1.5,0.0,0.0,0.0,0.0,0.0,-0.7069755349888431,2899,57
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Colby,Lauren Cho,0,0,5,18,0,19,44,0,5,21,14,52,2,10,17,203,8,14,22,11,0,17,0,0,0.43,0.0,0.67,2.89,1.22,0.94,0.56,0.11,0.9444444444444444,-0.7074034892435679,2900,57
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Eastern Mennonite University,"Dingus,Lexie",0,F,34,23,13,20,51,0,0,23,18,58,1,17,10,363,36,38,74,40,0,22,0,0,0.39,0.0,0.78,2.52,3.22,0.43,0.74,0.04,0.9565217391304348,-0.7098083645868457,2901,57
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Mount Holyoke,Helena Robinson,0,f,21,12,0,15,48,1,4,7,7,38,5,1,3,195,16,23,39,17,0,11,0,0,0.31,0.25,1.0,3.17,3.25,0.25,0.08,0.42,0.9166666666666666,-0.7181253966608858,2902,57
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Roanoke College,"Lam,Katie",0,G,22,5,0,3,4,0,1,2,1,7,0,1,0,19,0,2,2,3,0,2,0,0,0.75,0.0,0.5,1.4,0.4,0.0,0.2,0.0,0.4,-0.7214804469027603,2903,57
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Cairn University,"Gleason,Meg",0,F,0,4,0,2,3,0,0,0,0,4,0,0,0,9,3,2,5,1,0,2,0,0,0.67,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.5,-0.722220305954734,2904,57
centennial_conference,Centennial Conference,2025-26,wbb,Johns Hopkins,"Mezzetta,Serena",0,F,32,11,0,9,18,0,0,8,5,23,2,6,2,81,8,18,26,3,0,4,0,0,0.5,0.0,0.63,2.09,2.36,0.18,0.55,0.18,0.3636363636363636,-0.722493688303156,2905,57
landmark_conference,Landmark Conference,2025-26,wbb,Catholic,"Archbold,Bridget",0,G,22,4,0,3,11,1,2,2,2,9,0,1,0,14,5,2,7,2,0,1,0,0,0.27,0.5,1.0,2.25,1.75,0.0,0.25,0.0,0.25,-0.723052023813064,2906,57
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Hanover,"Sowder,Ava",0,G,24,23,4,27,76,5,21,6,4,63,3,18,23,278,22,22,44,27,0,26,0,0,0.36,0.24,0.67,2.74,1.91,1.0,0.78,0.13,1.1304347826086956,-0.724460128468104,2907,57
nac,North Atlantic Conference (NAC),2025-26,wbb,Thomas,"Hamilton,Deja",0,G,2,25,24,23,106,15,67,12,7,68,1,23,62,650,14,52,66,42,0,61,0,0,0.22,0.22,0.58,2.72,2.64,2.48,0.92,0.04,2.44,-0.7246215707106525,2908,57
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Marietta,"McMillen,Ella",0,F,14,21,1,24,74,1,11,7,2,51,7,13,12,280,26,25,51,21,0,11,0,0,0.32,0.09,0.29,2.43,2.43,0.57,0.62,0.33,0.5238095238095238,-0.7251373124663144,2909,57
lec,Little East Conference (LEC),2025-26,wbb,UMass Boston,"Bucha,Vanessa",0,G,1,2,0,0,4,0,3,0,0,0,0,1,2,20,1,2,3,4,0,2,0,0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,0.0,1.0,-0.7252853364822188,2910,57
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Denison,"Grudzien,Hannah",0,F,10,17,0,20,47,0,10,18,11,51,5,7,5,142,11,12,23,22,0,9,0,0,0.43,0.0,0.61,3.0,1.35,0.29,0.41,0.29,0.5294117647058824,-0.72543119454686,2911,57
ccc,Conference of New England (CCC),2025-26,wbb,Endicott College,"Barton,Skylar",0,F,44,2,0,0,2,0,0,0,0,0,1,1,0,9,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,-0.7265004577354894,2912,57
lec,Little East Conference (LEC),2025-26,wbb,Western Connecticut,"Castellano,Gianna",0,G,11,24,12,37,96,4,21,24,17,95,0,11,30,399,14,20,34,27,0,50,0,0,0.39,0.19,0.71,3.96,1.42,1.25,0.46,0.0,2.0833333333333335,-0.727821561241901,2913,57
arc,American Rivers Conference (ARC),2025-26,wbb,Loras,"Koenen,Meredith",0,G,33,2,0,0,0,0,0,2,1,1,0,0,0,5,0,3,3,0,0,0,0,0,0.0,0.0,0.5,0.5,1.5,0.0,0.0,0.0,0.0,-0.7311128904079944,2914,57
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wbb,UW-Stevens Point,"Kolbeck,Zaida",0,G,40,2,0,0,3,0,1,2,2,2,0,0,0,3,1,0,1,1,0,0,0,0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,-0.7342511731059873,2915,57
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,Claremont-Mudd-Scripps,"Shingler,Cate",0,F,12,32,2,25,44,1,3,26,17,68,8,3,11,325,15,62,77,23,0,21,0,0,0.57,0.33,0.65,2.13,2.41,0.34,0.09,0.25,0.65625,-0.7389995794900256,2916,57
lec,Little East Conference (LEC),2025-26,wbb,Southern Maine,Izzy Morelli,0,0,23,26,0,29,62,1,6,30,23,82,2,8,6,203,9,23,32,14,0,11,0,0,0.47,0.17,0.77,3.15,1.23,0.23,0.31,0.08,0.4230769230769231,-0.7391323314854705,2917,57
nac,North Atlantic Conference (NAC),2025-26,wbb,VTSU Lyndon,"Germany,Za'Khia",0,F,22,3,0,1,9,1,5,2,2,5,0,2,1,26,1,0,1,0,0,0,0,0,0.11,0.2,1.0,1.67,0.33,0.33,0.67,0.0,0.0,-0.7397513788310827,2918,57
pac,Presidents Athletic Conference (PAC),2025-26,wbb,W&J,"Jellison,Michelle",0,F,23,26,0,30,70,4,18,33,20,84,4,8,15,225,20,19,39,28,0,24,0,0,0.43,0.22,0.61,3.23,1.5,0.58,0.31,0.15,0.9230769230769232,-0.740957286934,2919,57
nac,North Atlantic Conference (NAC),2025-26,wbb,UMaine-Farmington,"Emerson,Makayla",0,G,14,28,0,25,78,9,43,33,17,76,1,20,50,458,4,45,49,59,0,43,2,0,0.32,0.21,0.52,2.71,1.75,1.79,0.71,0.04,1.5357142857142858,-0.7412890814777623,2920,57
lec,Little East Conference (LEC),2025-26,wbb,VTSU Castleton,"Cole,Isabelle",0,,30,24,2,29,81,24,66,8,6,88,2,3,9,339,10,39,49,13,0,20,0,0,0.36,0.36,0.75,3.67,2.04,0.38,0.13,0.08,0.8333333333333334,-0.7413004616666353,2921,57
uaa,University Athletic Association (UAA),2025-26,wbb,Brandeis,"Perez,Jazzy",0,G,1,25,0,40,153,10,28,40,26,116,0,18,9,390,9,30,39,30,0,37,0,0,0.26,0.36,0.65,4.64,1.56,0.36,0.72,0.0,1.48,-0.7449777100055808,2922,57
skyline_conference,Skyline Conference,2025-26,wbb,St. Joseph's-Long Island,"ANDREACCHI,Gabrielle",0,*,23,2,2,0,10,0,10,4,0,0,0,2,4,48,0,4,4,4,0,6,0,0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,-0.7450957336020386,2923,57
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Ohio Wesleyan,"Brunner,Camryn",0,F,5,7,0,2,2,0,0,0,0,4,0,0,1,12,1,2,3,0,0,1,0,0,1.0,0.0,0.0,0.57,0.43,0.14,0.0,0.0,0.1428571428571428,-0.7459076845773827,2924,57
nac,North Atlantic Conference (NAC),2025-26,wbb,Maine Maritime,"Ivery,Addison",0,G,1,23,0,16,56,7,29,18,12,51,0,17,37,265,21,37,58,33,0,25,0,0,0.29,0.24,0.67,2.22,2.52,1.61,0.74,0.0,1.0869565217391304,-0.7462175199765407,2925,57
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,North Central,"Marquart,Taylor",0,F,0,20,1,17,38,7,21,17,12,53,0,6,17,202,8,24,32,15,0,12,0,0,0.45,0.33,0.71,2.65,1.6,0.85,0.3,0.0,0.6,-0.7468307928737793,2926,57
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,North Park,"Kanemoto,Kayna",0,G,13,3,0,1,2,0,0,0,0,2,0,1,0,9,0,1,1,0,0,1,0,0,0.5,0.0,0.0,0.67,0.33,0.0,0.33,0.0,0.3333333333333333,-0.7491068442766574,2927,57
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Chatham,"Jensen,Jordyn",0,F,14,25,8,22,72,2,17,21,16,62,4,24,13,345,19,45,64,31,0,17,0,0,0.31,0.12,0.76,2.48,2.56,0.52,0.96,0.16,0.68,-0.7497232602753042,2928,57
ll,Liberty League (LL),2025-26,wbb,RIT,"Wilson,Ella",0,G,31,27,0,21,62,6,19,20,16,64,1,19,32,322,24,36,60,24,0,24,0,0,0.34,0.32,0.8,2.37,2.22,1.19,0.7,0.04,0.8888888888888888,-0.750249139080956,2929,57
njac,New Jersey Athletic Conference (NJAC),2025-26,wbb,Stockton,"Schafer,Haleigh",0,G,22,22,10,20,76,3,24,45,25,68,0,17,12,293,39,35,74,27,0,25,0,0,0.26,0.13,0.56,3.09,3.36,0.55,0.77,0.0,1.1363636363636365,-0.7512894621324107,2930,57
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Wheaton,"Cadmus,Katelyn",0,F,35,25,8,27,63,2,10,14,7,63,2,6,21,381,23,39,62,19,0,22,0,0,0.43,0.2,0.5,2.52,2.48,0.84,0.24,0.08,0.88,-0.7513482638561214,2931,57
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Spalding,"Bennett,Mya",0,G,10,6,1,10,32,2,12,3,3,25,3,2,0,77,5,6,11,10,0,13,0,0,0.31,0.17,1.0,4.17,1.83,0.0,0.33,0.5,2.1666666666666665,-0.7522033728324347,2932,57
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Thiel,"Amory,Lyndzee",0,F,22,19,0,25,65,1,1,22,10,61,3,15,6,236,17,38,55,26,0,30,0,0,0.38,1.0,0.45,3.21,2.89,0.32,0.79,0.16,1.5789473684210529,-0.752315951334958,2933,57
landmark_conference,Landmark Conference,2025-26,wbb,Goucher,"Sherman,Darby",0,G,34,3,0,2,11,1,6,2,1,6,0,0,1,23,0,2,2,0,0,1,0,0,0.18,0.17,0.5,2.0,0.67,0.33,0.0,0.0,0.3333333333333333,-0.7527590044266945,2934,57
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Kenyon,"Hogan,Alana",0,G,15,3,0,1,3,0,1,2,2,4,0,1,0,6,0,0,0,0,0,0,0,0,0.33,0.0,1.0,1.33,0.0,0.0,0.33,0.0,0.0,-0.7544185955133357,2935,57
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Delaware Valley,"Palazzo,Mary",0,C,31,2,0,0,1,0,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,-0.7565851407520952,2936,57
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Babson,"Donovan,Molly",0,F,34,27,0,29,100,18,71,13,9,85,4,15,15,328,11,48,59,33,0,20,0,0,0.29,0.25,0.69,3.15,2.19,0.56,0.56,0.15,0.7407407407407407,-0.7576954079957711,2937,57
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Trine,Sara Parkison,0,0,34,5,0,3,7,1,2,0,0,7,2,1,2,41,0,7,7,8,0,2,1,0,0.43,0.5,0.0,1.4,1.4,0.4,0.2,0.4,0.4,-0.7608550416301435,2938,57
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Mount Union,"Corthell,Paityn",0,G,2,2,0,0,1,0,0,0,0,0,2,0,0,10,0,1,1,2,0,1,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,-0.7642335095858074,2939,57
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Penn State Abington,"Frey,Kylie",0,G,3,2,0,0,4,0,4,0,0,0,0,1,1,16,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.7654168975379334,2940,57
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Stevens,"Kinne,Camryn",0,G,42,5,0,4,7,1,3,3,1,10,0,0,1,25,0,3,3,1,0,2,0,0,0.57,0.33,0.33,2.0,0.6,0.2,0.0,0.0,0.4,-0.7655356665768087,2941,57
nwc,Northwest Conference (NWC),2025-26,wbb,Whitworth,"Talley,Bri",0,G,4,4,1,2,8,0,3,4,2,6,0,1,4,69,3,10,13,5,0,6,0,0,0.25,0.0,0.5,1.5,3.25,1.0,0.25,0.0,1.5,-0.7704145428078976,2942,56
saa,Southern Athletic Association (SAA),2025-26,wbb,Berry,"Jarrett,Jeryn",0,*,3,9,9,10,30,6,20,4,3,29,0,5,19,225,3,16,19,12,0,24,0,0,0.33,0.3,0.75,3.22,2.11,2.11,0.56,0.0,2.6666666666666665,-0.7722942603416408,2943,56
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Eastern Mennonite University,"Waller,Jada",0,F,30,23,0,34,105,12,50,24,13,93,3,15,9,257,2,26,28,29,0,27,0,0,0.32,0.24,0.54,4.04,1.22,0.39,0.65,0.13,1.173913043478261,-0.7734672622271161,2944,56
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Trine,Ellianna Foley,0,0,23,3,0,1,2,0,1,4,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,-0.7738220344831275,2945,56
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Lyon,"Stauffer,Jessie",0,,4,3,0,1,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,-0.7738220344831275,2946,56
uaa,University Athletic Association (UAA),2025-26,wbb,Carnegie Mellon,"Bennett,Danica",0,G,33,3,0,1,4,0,1,0,0,2,0,0,1,13,1,4,5,0,0,0,0,0,0.25,0.0,0.0,0.67,1.67,0.33,0.0,0.0,0.0,-0.774587508960766,2947,56
arc,American Rivers Conference (ARC),2025-26,wbb,Nebraska Wesleyan,"Mackling,Rhyanne",0,G,24,25,0,33,102,1,11,44,24,91,1,17,13,333,9,35,44,58,0,28,2,0,0.32,0.09,0.55,3.64,1.76,0.52,0.68,0.04,1.12,-0.776330541910303,2948,56
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,Concordia,"Findley,Tatum",0,G,1,17,0,19,52,9,24,13,7,54,4,3,14,143,2,12,14,11,0,9,0,0,0.37,0.38,0.54,3.18,0.82,0.82,0.18,0.24,0.5294117647058824,-0.7781114301855186,2949,56
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Bethany,"Anthony,Shaelyn",0,G,22,26,7,27,74,9,38,29,24,87,0,17,18,363,16,36,52,49,0,33,0,0,0.36,0.24,0.83,3.35,2.0,0.69,0.65,0.0,1.2692307692307692,-0.7783411551370414,2950,56
skyline_conference,Skyline Conference,2025-26,wbb,St. Joseph's-Long Island,"Williams,Norah",0,F,30,27,2,20,67,0,4,31,13,53,0,32,14,346,56,59,115,47,0,29,1,0,0.3,0.0,0.42,1.96,4.26,0.52,1.19,0.0,1.0740740740740742,-0.7796939449161558,2951,56
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Muskingum,"Allen,Lizzy",0,G,21,25,1,27,114,19,87,8,5,78,3,25,35,465,4,42,46,21,0,40,0,0,0.24,0.22,0.63,3.12,1.84,1.4,1.0,0.12,1.6,-0.7800023338408774,2952,56
arc,American Rivers Conference (ARC),2025-26,wbb,Luther,"Foster,Renae",0,G,14,2,0,0,1,0,1,0,0,0,0,0,1,3,1,2,3,1,0,1,0,0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.5,-0.783041935333465,2953,56
e8,Empire 8 (E8),2025-26,wbb,Elmira,"Ward,Sophia",0,G,31,27,2,24,88,0,3,45,27,75,2,42,51,514,18,41,59,71,0,70,4,0,0.27,0.0,0.6,2.78,2.19,1.89,1.56,0.07,2.592592592592593,-0.7856307407797094,2954,56
nwc,Northwest Conference (NWC),2025-26,wbb,Willamette,"Lutu, Jaydin",0,G,2,2,0,0,2,0,0,0,0,0,0,0,1,8,0,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,-0.7869990615672321,2955,56
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,Pomona-Pitzer,"Pieper,Molly",0,F,30,27,0,24,44,0,0,22,14,62,3,11,4,212,22,31,53,31,0,13,0,0,0.55,0.0,0.64,2.3,1.96,0.15,0.41,0.11,0.4814814814814814,-0.787968747613758,2956,56
e8,Empire 8 (E8),2025-26,wbb,Elmira,"Stewart,Kelsey",0,G,14,27,25,26,76,8,32,9,5,65,0,23,49,502,7,31,38,45,0,36,0,0,0.34,0.25,0.56,2.41,1.41,1.81,0.85,0.0,1.3333333333333333,-0.788430558995267,2957,56
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,Lakeland,"Banks,Amari",0,G,3,9,1,9,25,6,16,8,6,30,1,3,2,58,1,10,11,5,0,3,0,0,0.36,0.38,0.75,3.33,1.22,0.22,0.33,0.11,0.3333333333333333,-0.7896268877195061,2958,56
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Albion,"Martin,Zhia",0,G,22,3,0,1,3,0,0,0,0,2,0,0,2,14,1,1,2,5,0,1,0,0,0.33,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.3333333333333333,-0.7899700096526571,2959,56
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,Redlands,Maelana Clark,0,0,33,2,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,-0.7918736921193033,2960,56
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Trine,"Hutson,Addison",0,G,20,26,7,25,67,3,22,8,4,57,3,21,24,329,12,33,45,11,0,15,0,0,0.37,0.14,0.5,2.19,1.73,0.92,0.81,0.12,0.5769230769230769,-0.7946453414950294,2961,56
landmark_conference,Landmark Conference,2025-26,wbb,Lycoming,"Stone,Sydnie",0,G,3,25,9,22,81,1,10,28,16,61,5,25,24,425,20,51,71,26,0,31,0,0,0.27,0.1,0.57,2.44,2.84,0.96,1.0,0.2,1.24,-0.7960303077153882,2962,56
skyline_conference,Skyline Conference,2025-26,wbb,Farmingdale State,"Ntambwe,Allison",0,C,32,22,0,24,70,0,0,15,4,52,22,6,6,225,20,39,59,18,0,22,0,0,0.34,0.0,0.27,2.36,2.68,0.27,0.27,1.0,1.0,-0.7962102337900491,2963,56
njac,New Jersey Athletic Conference (NJAC),2025-26,wbb,Ramapo,"Giordano,Ava",0,F,15,2,0,0,5,0,2,0,0,0,0,1,0,15,0,1,1,6,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,-0.7976342061261139,2964,56
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Southern Virginia,"Okonkwo,KT",0,,2,5,0,6,17,0,0,1,0,12,1,3,1,60,3,13,16,9,0,10,0,0,0.35,0.0,0.0,2.4,3.2,0.2,0.6,0.2,2.0,-0.7981640295073683,2965,56
arc,American Rivers Conference (ARC),2025-26,wbb,Coe,"Wurth,Gianna",0,G,31,3,0,1,2,0,0,0,0,2,0,0,0,8,0,1,1,1,0,1,0,0,0.5,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.3333333333333333,-0.8005829682726486,2966,56
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Mount Union,"Seiwerth,Mackenzie",0,G,9,3,0,1,3,1,3,0,0,3,0,0,1,6,0,0,0,0,0,0,0,0,0.33,0.33,0.0,1.0,0.0,0.33,0.0,0.0,0.0,-0.8010024657430009,2967,56
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,King's,"Hough,Taylor",0,G,10,25,0,21,69,3,22,29,22,67,3,32,15,305,3,49,52,28,0,25,0,0,0.3,0.14,0.76,2.68,2.08,0.6,1.28,0.12,1.0,-0.8029641805730571,2968,56
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbb,UW-Superior,"Claude,Colleen",0,G,14,23,1,23,59,3,10,12,9,58,2,14,11,310,37,30,67,15,0,22,0,0,0.39,0.3,0.75,2.52,2.91,0.48,0.61,0.09,0.9565217391304348,-0.8048039405145656,2969,56
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Chatham,"Venick,Emily",0,G,1,26,3,23,63,8,23,18,8,62,1,27,30,444,7,10,17,26,0,15,0,0,0.37,0.35,0.44,2.38,0.65,1.15,1.04,0.04,0.5769230769230769,-0.8067697002698421,2970,56
arc,American Rivers Conference (ARC),2025-26,wbb,Loras,"Grosinski,Calli",0,G,11,4,0,1,2,0,0,0,0,2,0,2,2,14,0,3,3,1,0,1,0,0,0.5,0.0,0.0,0.5,0.75,0.5,0.5,0.0,0.25,-0.8073659371737115,2971,56
ll,Liberty League (LL),2025-26,wbb,RPI,"Blaney,Sydney",0,G,5,24,11,33,96,7,41,9,7,80,0,26,36,355,4,24,28,23,0,49,0,0,0.34,0.17,0.78,3.33,1.17,1.5,1.08,0.0,2.0416666666666665,-0.8080800768412808,2972,56
centennial_conference,Centennial Conference,2025-26,wbb,Gettysburg,"Nagle,Caitlyn",0,G,15,9,0,10,23,7,14,0,0,27,0,4,0,57,3,8,11,7,0,1,0,0,0.43,0.5,0.0,3.0,1.22,0.0,0.44,0.0,0.1111111111111111,-0.8094584947932253,2973,56
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Marietta,"Busse,Aleigha",0,G,21,6,0,3,9,0,3,12,10,16,0,3,0,38,3,3,6,5,0,0,0,0,0.33,0.0,0.83,2.67,1.0,0.0,0.5,0.0,0.0,-0.8094936057789861,2974,56
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Franklin,"Baechle,Cailyn",0,G,1,7,0,1,1,1,1,0,0,3,0,1,0,17,1,4,5,2,0,2,0,0,1.0,1.0,0.0,0.43,0.71,0.0,0.14,0.0,0.2857142857142857,-0.8101253245975603,2975,56
ccc,Conference of New England (CCC),2025-26,wbb,Endicott College,"Cooper,Lily",0,G,14,17,0,14,30,9,20,4,2,39,1,4,19,210,6,25,31,7,0,15,0,0,0.47,0.45,0.5,2.29,1.82,1.12,0.24,0.06,0.8823529411764706,-0.8102200300112876,2976,56
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,DeSales,"O'Hare,Emma",0,G,22,9,0,6,11,3,6,10,8,23,1,2,2,40,3,6,9,1,0,3,0,0,0.55,0.5,0.8,2.56,1.0,0.22,0.22,0.11,0.3333333333333333,-0.8105825908248464,2977,56
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Berea,"Bates,Nevaeh",0,G,14,26,6,32,126,0,23,57,36,100,2,21,18,522,27,33,60,53,0,44,1,0,0.25,0.0,0.63,3.85,2.31,0.69,0.81,0.08,1.6923076923076923,-0.8116610754602686,2978,56
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Smith,"Andrews,Ella",0,G,25,9,0,9,16,0,0,10,5,23,0,1,1,48,6,10,16,6,0,4,0,0,0.56,0.0,0.5,2.56,1.78,0.11,0.11,0.0,0.4444444444444444,-0.8120337379265948,2979,56
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Hood,"Harris,Nyjah",0,G,0,19,6,25,79,0,1,40,22,72,0,20,41,431,20,41,61,45,0,80,0,0,0.32,0.0,0.55,3.79,3.21,2.16,1.05,0.0,4.2105263157894735,-0.8153146002166064,2980,56
ccc,Conference of New England (CCC),2025-26,wbb,Endicott College,"Rice,Kyra",0,G,12,2,0,0,8,0,4,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.8174129823823689,2981,56
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Carthage,"Ynclan,Sophia",0,G,3,2,0,0,2,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.8174129823823689,2982,56
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Bethany,"Parke,Gabby",0,G,14,2,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8192163701554125,2983,56
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,California Lutheran,"Broughton,Deanna",0,C,24,11,1,9,19,0,0,13,7,25,2,2,3,50,15,8,23,5,0,2,0,0,0.47,0.0,0.54,2.27,2.09,0.27,0.18,0.18,0.1818181818181818,-0.8194438291147279,2984,56
arc,American Rivers Conference (ARC),2025-26,wbb,Loras,"Yelaska,Jessie",0,F,23,4,0,2,5,1,2,0,0,5,1,0,0,21,1,3,4,3,0,0,0,0,0.4,0.5,0.0,1.25,1.0,0.0,0.0,0.25,0.0,-0.8198770428678442,2985,56
nac,North Atlantic Conference (NAC),2025-26,wbb,Husson ,"Kachnovich,Aubrey",0,G,14,26,0,34,82,1,9,13,8,77,2,13,16,327,27,32,59,26,0,32,0,0,0.41,0.11,0.62,2.96,2.27,0.62,0.5,0.08,1.2307692307692308,-0.8208390625857919,2986,56
uaa,University Athletic Association (UAA),2025-26,wbb,Emory,"Seawell,Savannah",0,F,13,13,0,14,33,0,0,8,3,31,5,1,8,71,11,13,24,19,0,6,0,0,0.42,0.0,0.38,2.38,1.85,0.62,0.08,0.38,0.4615384615384615,-0.8220063568303286,2987,56
