conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Watts Emily,,,,14,9,25,4,5,5,1,0,0,6,0,0,8,1,0,0,3,0,0,0,0,0,0,0,0,0.355,6,34,0,.000,.200,.240,28,16,3,0,0,0,0,3,0,47,.936,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,9,6,"1,9",0.11,1,9,"2,10",0.20,2,10,"2,7",0.29,2,7,"0,1",0,0,1,0,0,0,0,"3,8","2,2","10,15",0,0,0,0,6,0,0,0,4,4,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Taliani Leah,,,,18,4,11,3,3,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.429,3,15,1,1.000,.273,.273,8,2,0,0,0,0,0,0,0,10,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,1,"1,2",0.50,1,2,"2,8",0.25,2,8,"2,7",0.29,2,7,"1,1",1.00,1,1,0,0,0,0,"1,2","1,3","4,9",1,0,0,0,104,0,0,0,1,3,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Davis Natalie,,,,27,25,75,5,26,18,4,0,0,2,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0.372,30,80,0,.000,.347,.400,2,13,0,0,0,7,4,1,0,15,1.000,11,.636,97,1,16,10,4,0,9,0,0,0,90.0,33,23,17,38,15,3,2,1.79,349,382,1,2,0,3,11,0,0,11,.278,5,1,28,13,"17,34",0.50,17,34,"13,43",0.30,13,43,"12,36",0.33,12,36,"3,9",0.33,3,9,0,0,0,0,"3,11","3,6","27,46",167,0,0,0,50,0,0,0,14,20,0,120,95,0,"2,4","2,7","1,3",0,"0,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Westminster,Troup Kelly,,,,33,33,80,22,25,9,3,0,0,11,0,2,9,2,5,0,5,1,0,0,0,0,0,1,0,0.404,28,99,5,1.000,.313,.350,19,1,1,0,0,0,0,0,0,21,.952,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,20,29,"8,25",0.32,8,25,"15,43",0.35,15,43,"8,28",0.29,8,28,"1,6",0.17,1,6,0,0,0,0,"6,14","4,9","29,51",0,0,0,0,0,0,0,0,11,15,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Samantha Phillips,,,,39,39,127,32,49,21,2,0,1,17,0,2,11,4,3,0,1,0,0,0,0,0,0,0,0,0.466,54,147,3,1.000,.386,.425,42,0,1,0,0,0,0,0,0,43,.977,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,34,29,"12,36",0.33,12,36,"21,42",0.50,21,42,"17,34",0.50,17,34,"2,6",0.33,2,6,0,0,0,0,"33,62","8,9","27,43",38,0,0,0,0,0,0,0,6,20,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Aleya Belardinelli,,,,39,39,114,25,36,11,8,0,0,14,0,0,11,6,8,1,11,1,0,0,0,2,1,4,0,0.388,44,140,9,.889,.316,.386,54,52,5,0,0,21,1,7,0,111,.955,22,.955,117,1,19,10,8,0,16,2,0,0,125.2,56,35,25,142,27,7,5,1.95,484,530,2,7,0,7,7,0,0,50,.242,7,8,46,26,"11,34",0.32,11,34,"21,57",0.37,21,57,"11,25",0.44,11,25,"2,6",0.33,2,6,0,0,0,0,"5,16","5,6","43,73",1,0,0,0,0,0,0,0,13,19,0,164,64,1,"1,6","4,11","2,10",0,"3,8"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Julia Perillo,,,,24,16,41,10,12,8,4,0,0,1,0,0,10,0,0,0,2,1,0,0,0,0,1,1,0,0.302,16,45,0,.000,.293,.390,15,6,1,0,0,0,0,1,0,22,.955,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,11,"5,14",0.36,5,14,"8,20",0.40,8,20,"6,14",0.43,6,14,0,0,0,0,0,0,0,0,"2,11","1,0","15,25",0,0,0,0,55,0,0,0,3,5,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Olivia Devries,,,,39,39,127,25,53,33,12,1,9,8,0,3,14,3,2,0,0,1,0,0,0,0,0,1,0,0.460,94,139,2,1.000,.417,.740,81,35,4,4,0,9,0,3,0,120,.967,9,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,20,38,"15,44",0.34,15,44,"31,73",0.42,31,73,"24,49",0.49,24,49,"0,4",0,0,4,0,0,0,0,"14,23","4,4","40,77",24,0,0,0,0,0,0,0,7,19,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Sofia Genareo,,,,39,39,123,10,39,26,4,1,2,5,0,0,11,1,1,0,0,4,0,0,0,0,0,1,0,0.333,51,132,1,1.000,.317,.415,188,12,2,0,0,0,0,12,0,202,.990,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,21,49,"16,45",0.36,16,45,"25,78",0.32,25,78,"17,54",0.31,17,54,"2,5",0.40,2,5,0,0,0,0,"11,23","8,11","40,83",1,0,0,0,0,0,0,0,12,30,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Catherine Burkett,,,,33,3,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000,0,0,1,1.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Avery Magee,,,,16,13,41,0,8,6,1,1,0,4,0,1,11,4,0,0,0,1,0,0,0,0,0,1,0,0.277,11,47,0,.000,.195,.268,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,11,10,"7,17",0.41,7,17,"6,24",0.25,6,24,"4,16",0.25,4,16,0,0,0,0,0,0,0,0,"2,11","2,4","13,27",2,0,0,0,38,0,0,0,4,11,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Abby Tomkowski,,,,15,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.000,0,0,2,1.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Halle Book,,,,39,38,78,11,15,7,1,0,1,4,0,2,20,2,4,1,3,0,0,0,0,0,0,0,0,0.250,19,87,5,.800,.192,.244,46,36,14,0,0,0,0,2,0,96,.854,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,22,20,"6,32",0.19,6,32,"9,34",0.26,9,34,"7,28",0.25,7,28,"0,4",0,0,4,0,0,0,0,"2,20","1,5","19,39",48,0,0,0,0,0,0,0,4,22,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Alaina Sharp,,,,36,33,96,16,26,10,9,0,0,4,0,1,15,4,2,1,5,2,0,0,0,1,0,2,0,0.301,35,108,3,.667,.271,.365,47,26,5,0,0,0,0,3,0,78,.936,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,20,38,"10,35",0.29,10,35,"13,49",0.27,13,49,"8,29",0.28,8,29,"1,5",0.20,1,5,0,0,0,0,"10,21","3,6","27,59",6,0,0,0,3,0,0,0,10,23,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Cameron Long,,,,36,34,95,12,27,13,8,0,1,7,0,1,31,12,4,1,4,1,0,0,0,0,0,0,0,0.337,38,108,5,.800,.284,.400,217,10,1,5,0,34,1,3,0,228,.996,35,.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,12,29,"8,32",0.25,8,32,"16,47",0.34,16,47,"9,30",0.30,9,30,"1,4",0.25,1,4,0,0,0,0,"7,28","3,4","25,55",0,0,0,0,11,0,0,0,5,22,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Rachel Seneca,,,,13,11,35,1,6,3,1,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.194,7,36,0,.000,.171,.200,10,5,4,0,0,0,0,1,0,19,.789,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,9,10,"5,16",0.31,5,16,"3,23",0.13,3,23,"1,18",0.06,1,18,"0,3",0,0,3,0,0,0,0,"0,5","1,4","8,24",12,0,0,0,"0,1",0,0,1,4,14,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Juliana Evans,,,,6,3,10,2,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.200,2,10,1,1.000,.200,.200,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2,"0,4",0,0,4,"1,5",0.20,1,5,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"0,2","1,1","1,5","1,2",0.50,1,2,2,0,0,0,0,7,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Audrey Blarr,,,,38,38,112,12,33,14,0,0,0,4,0,0,9,3,10,0,6,1,0,0,0,0,0,2,0,0.316,33,123,10,1.000,.295,.295,50,4,3,0,0,0,0,2,0,57,.947,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,40,33,"11,34",0.32,11,34,"17,58",0.29,17,58,"15,46",0.33,15,46,"2,5",0.40,2,5,0,0,0,0,"6,23","5,12","35,66",63,0,0,0,0,0,0,0,13,28,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Samantha Dzierba,,,,17,15,19,0,5,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0.263,5,19,1,.000,.263,.263,3,12,2,0,0,17,0,1,0,17,.882,17,1.000,93,1,15,9,6,0,9,3,0,0,82.0,50,44,32,78,18,3,6,3.76,333,373,4,0,0,2,6,0,0,17,.279,0,0,7,4,"0,4",0,0,4,"2,10",0.20,2,10,"2,9",0.22,2,9,"0,2",0,0,2,0,0,0,0,"3,5","2,2","3,10",0,0,0,0,0,0,0,0,1,6,0,92,67,0,"3,3","5,11","2,4",0,"4,6"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Madison Hulse,,,,14,6,22,3,4,2,3,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0.182,7,23,0,.000,.182,.318,0,19,0,0,0,5,0,2,0,19,1.000,5,1.000,61,1,5,4,2,1,3,0,0,0,49.0,24,8,8,28,6,5,1,1.14,206,219,2,1,0,0,4,0,0,13,.296,1,2,5,6,"4,9",0.44,4,9,"2,9",0.22,2,9,"2,7",0.29,2,7,0,0,0,0,0,0,0,0,"0,5","0,1","5,10",1,0,0,0,0,0,0,0,1,7,0,38,71,0,"0,3","3,12","2,4",0,"3,8"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Ashlynn Robinson,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Kylie Thompson,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Allegheny,Morgan Kinney,,,,12,4,11,3,0,1,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0.083,0,13,0,.000,.000,.000,12,3,2,0,0,0,0,0,0,17,.882,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,3,"0,3",0,0,3,"0,4",0,0,4,"0,4",0,0,4,0,0,0,0,0,0,0,0,0,"1,1","3,6",0,0,0,0,1,0,0,0,3,3,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Jensen Stehlik,,,,35,35,85,17,21,14,1,2,1,23,0,1,20,13,10,3,4,3,0,0,0,0,0,0,0,0.402,29,116,13,.769,.247,.341,58,3,0,0,0,0,0,1,0,61,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,18,31,"5,23",0.22,5,23,"13,48",0.27,13,48,"10,28",0.36,10,28,"1,6",0.17,1,6,0,0,0,0,"6,18","5,10","34,62",0,0,0,0,0,0,0,0,14,20,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Alaina Fedder,,,,36,36,94,10,17,18,0,0,0,3,0,0,21,6,2,0,1,5,0,0,0,0,0,0,0,0.196,17,103,2,1.000,.181,.181,62,42,4,0,0,18,2,2,0,108,.963,20,.900,92,1,6,1,6,0,5,0,0,0,49.2,66,38,12,12,19,2,2,5.36,243,265,3,2,0,5,3,0,0,2,.379,4,2,13,43,"6,33",0.18,6,33,"13,64",0.20,13,64,"10,39",0.26,10,39,"0,4",0,0,4,0,0,0,0,"5,12","13,16","29,70",28,0,0,0,1,0,0,0,17,33,0,61,70,0,"1,2","3,12","1,2",0,"0,3"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Kylie Heid,,,,36,36,114,28,36,27,11,7,5,10,0,1,25,10,8,0,0,1,0,0,0,0,0,1,0,0.373,76,126,8,1.000,.316,.667,44,59,16,0,0,0,0,1,0,119,.866,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9,41,"13,34",0.38,13,34,"20,63",0.32,20,63,"14,39",0.36,14,39,"3,7",0.43,3,7,0,0,0,0,"5,18","7,15","28,67",12,0,0,0,0,0,0,0,5,8,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Dani Ficeti,,,,35,35,112,13,35,27,6,1,1,7,0,1,7,0,2,0,0,2,0,0,0,1,1,1,0,0.352,46,122,2,1.000,.313,.411,193,6,2,0,0,0,0,5,0,201,.990,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,23,47,"15,44",0.34,15,44,"22,69",0.32,22,69,"18,45",0.40,18,45,"5,9",0.56,5,9,0,0,0,0,"10,19","9,10","29,72",48,0,0,0,0,0,0,0,2,25,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Haylie Kidd,,,,22,5,16,7,4,0,2,1,0,4,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0.400,8,20,0,.000,.250,.500,13,3,2,0,0,0,0,0,0,18,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,1,"2,7",0.29,2,7,"0,6",0,0,6,"0,2",0,0,2,0,0,0,0,0,0,0,0,"2,3",0,"2,8",0,0,0,0,"0,1",0,0,1,0,5,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Mackenzie Herman,,,,35,35,112,22,34,20,8,4,5,8,0,0,22,7,2,0,0,0,0,0,0,0,0,2,0,0.350,65,120,2,1.000,.304,.580,111,23,6,5,0,44,3,2,0,140,.957,47,.936,64,1,7,3,4,0,5,1,0,0,41.0,53,34,30,15,10,1,2,5.80,180,220,12,0,0,5,5,0,0,5,.356,1,3,20,35,"13,43",0.30,13,43,"14,59",0.24,14,59,"12,38",0.32,12,38,"1,9",0.11,1,9,0,0,0,0,"12,31","5,9","20,61",57,0,0,0,0,0,0,0,2,32,0,44,55,1,"3,4","9,19","1,3",0,"3,8"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Abby Rottman,,,,36,35,108,14,33,6,3,0,0,13,0,0,12,8,2,0,2,0,0,0,0,0,0,0,0,0.380,36,123,2,1.000,.306,.333,37,45,9,0,0,0,0,3,0,91,.901,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,21,41,"7,37",0.19,7,37,"15,49",0.31,15,49,"10,27",0.37,10,27,"2,9",0.22,2,9,0,0,0,0,"11,25","3,7","24,54",1,0,0,0,"0,1",0,0,1,5,24,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Mahalia Campbell,,,,7,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.500,1,2,1,1.000,.500,.500,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2",0,0,0,0,"0,1",0,0,1,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Rylie Fordyce,,,,20,18,19,0,3,2,1,0,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.238,4,22,0,.000,.158,.211,66,10,3,11,1,20,1,1,0,79,.962,21,.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,8,4,"3,10",0.30,3,10,"1,10",0.10,1,10,"0,5",0,0,5,0,0,0,0,0,0,0,0,"0,1","1,2","5,11",0,0,0,0,44,0,0,0,3,4,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Leigha Kayser,,,,11,6,21,2,8,6,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.381,9,21,0,.000,.381,.429,9,0,1,0,0,0,0,0,0,10,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,2,"2,4",0.50,2,4,"7,13",0.54,7,13,"6,10",0.60,6,10,"2,3",0.67,2,3,0,0,0,0,"0,5","2,2","8,13",0,0,0,0,18,0,0,0,1,3,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Ava Gilmore,,,,35,31,91,11,22,9,3,0,0,7,0,1,11,3,3,0,3,3,0,0,0,0,0,1,0,0.294,25,105,3,1.000,.242,.275,24,1,2,0,0,0,0,0,0,27,.926,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,24,35,"10,32",0.31,10,32,"14,55",0.25,14,55,"4,29",0.14,4,29,"3,8",0.38,3,8,0,0,0,0,"9,18","6,8","33,63",0,0,0,0,22,0,0,0,16,20,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Kayley Risser,,,,35,35,120,29,45,16,9,6,0,8,0,1,4,0,8,2,2,0,0,0,0,0,0,2,0,0.419,66,131,10,.800,.375,.550,42,3,5,0,0,0,0,2,0,50,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,30,39,"10,30",0.33,10,30,"17,48",0.35,17,48,"11,35",0.31,11,35,"1,9",0.11,1,9,0,0,0,0,"28,58","3,7","26,50",24,0,0,0,0,0,0,0,6,22,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Becca Landis,,,,26,24,9,1,1,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.200,1,10,0,.000,.111,.111,14,28,0,0,0,27,2,0,0,42,1.000,29,.931,119,1,23,13,7,0,17,6,0,0,146.1,61,46,42,155,22,6,3,2.20,540,611,6,5,0,9,14,0,0,34,.220,0,0,1,3,"1,5",0.20,1,5,"0,3",0,0,3,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,"1,2","0,2","0,3",0,0,0,0,0,0,0,0,0,1,0,190,87,0,"2,4","3,7","2,7",0,"1,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Alayzha Mccray,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,"0,1",0,0,1,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Brianna Rottman,,,,8,2,8,3,3,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.444,3,9,1,1.000,.375,.375,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"1,2",0.50,1,2,"1,3",0.33,1,3,"1,2",0.50,1,2,"0,2",0,0,2,0,0,0,0,"1,3",0,"2,4",0,0,0,0,4,0,0,0,0,2,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Sheila Despenes,,,,20,4,16,4,3,2,0,0,0,1,0,0,2,2,2,1,1,0,0,0,0,1,1,1,0,0.235,3,18,3,.667,.188,.188,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,11,1,"2,9",0.22,2,9,"1,11",0.09,1,11,"1,8",0.13,1,8,"0,1",0,0,1,0,0,0,0,"0,2","1,3","5,12",4,0,0,0,2,0,0,0,5,8,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Makenna Oswalt,,,,23,22,46,8,10,3,3,2,0,2,0,1,21,6,1,0,1,1,0,0,0,0,0,0,0,0.260,17,51,1,1.000,.217,.370,33,2,7,1,0,10,2,0,0,42,.833,12,.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,7,"3,14",0.21,3,14,"4,21",0.19,4,21,"2,10",0.20,2,10,"0,2",0,0,2,0,0,0,0,"6,17","2,3","8,24",0,0,0,0,0,0,0,0,2,6,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Thiel,Marsha Foreman,,,,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.250,2,4,0,.000,.250,.500,5,0,0,1,0,1,0,0,0,5,1.000,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,"0,1",0,0,1,"1,2",0.50,1,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,"0,1",0,"1,2",0,0,0,0,0,0,0,0,0,2,0,,,,,,,,
