season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Mahabir,Colter",Colter,Mahabir,,398,"Mahabir,Colter","MAHABIR,COLTER",MIT,MIT,1136-4894,1,0,48,48,0,0,LB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,26,0,1,13,6.5,26.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37709681385475474,248,66
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Atwood,Dante",Dante,Atwood,,808,"Atwood,Dante","ATWOOD,DANTE",WPI,WPI,1146-4112,1,1,3,3,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,9,89,1,20,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,0,0,4,4.0,4.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3963404935541967,249,66
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Ford,Matthew",Matthew,Ford,,808,"Ford,Matthew","FORD,MATTHEW",WPI,WPI,1146-3634,1,0,38,38,0,FB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4360101044855922,250,66
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Dunn,Bode",Bode,Dunn,,673,"Dunn,Bode","DUNN,BODE",Springfield,SPR,1140-4055,1,0,4,4,0,FB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,45,45,0,1,9,3.8,45.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5229774327925166,251,66
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Hernandez,Enrique",Enrique,Hernandez,,478,"Hernandez,Enrique","HERNANDEZ,ENRIQUE",SUNY Maritime,MAR,0,1,1,2,2,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,7,76,0,24,10.9,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,1,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5399926209539122,252,66
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Rotella,Jaden",Jaden,Rotella,,478,"Rotella,Jaden","ROTELLA,JADEN",SUNY Maritime,MAR,0,1,1,15,15,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,45,0,240,1,29,20,131.6,8.28,12.00,240.0,,,,,,,,,,,,,12,78,79,1,1,15,6.5,78.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5579339474694212,253,66
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Fisher,Jason",Jason,Fisher,,623,"Fisher,Jason","FISHER,JASON",Salve Regina,SRU,989-3828,1,1,8,8Z,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5724250379233286,254,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Fulton,Michael",Michael,Fulton,,623,"Fulton,Michael","FULTON,MICHAEL",Salve Regina,SRU,989-4106,1,1,13,13,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,3,35,1,16,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5745927632445076,255,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Dawson,Owen",Owen,Dawson,,673,"Dawson,Owen","DAWSON,OWEN",Springfield,SPR,1140-4531,1,0,36,36,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,33,1,33,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.626309267098402,256,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Baisch,Marco",Marco,Baisch,,398,"Baisch,Marco","BAISCH,MARCO",MIT,MIT,1136-4881,1,0,29,29,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,257,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Dillon,Cole",Cole,Dillon,,808,"Dillon,Cole","DILLON,COLE",WPI,WPI,1146-3848,1,1,0,0D,0,0,DL,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,258,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Donahue,Collin",Collin,Donahue,,722,"Donahue,Collin","DONAHUE,COLLIN",Coast Guard,CGA,1135-3056,1,0,95,95,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,259,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Hardy,Jonathan",Jonathan,Hardy,,724,"Hardy,Jonathan","HARDY,JONATHAN",USMMA,MMA,486-2172,1,0,31,31,0,0,LB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,260,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Laux,Chase",Chase,Laux,,724,"Laux,Chase","LAUX,CHASE",USMMA,MMA,486-2369,1,1,4,4,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,261,65
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Lavinio,John",John,Lavinio,,808,"Lavinio,John","LAVINIO,JOHN",WPI,WPI,1146-3658,1,1,90,90,0,0,DL,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,262,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Metellus,Braylon",Braylon,Metellus,,673,"Metellus,Braylon","METELLUS,BRAYLON",Springfield,SPR,1140-5030,1,1,0,0,0,0,CB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,263,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Moshkovich,Jake",Jake,Moshkovich,,478,"Moshkovich,Jake","MOSHKOVICH,JAKE",SUNY Maritime,MAR,0,1,1,98,98,0,0,DT,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,264,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Ndukwe,Somto",Somto,Ndukwe,,511,"Ndukwe,Somto","NDUKWE,SOMTO",Norwich,NOR,1016-5175,1,1,96,96,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,265,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Polinsky,Sean",Sean,Polinsky,,673,"Polinsky,Sean","POLINSKY,SEAN",Springfield,SPR,1140-5324,1,1,58,58,0,0,DL,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,266,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Ravilla,Varun",Varun,Ravilla,,398,"Ravilla,Varun","RAVILLA,VARUN",MIT,MIT,1136-4536,1,1,92,92,0,0,DL,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,267,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Roser,Lucas",Lucas,Roser,,722,"Roser,Lucas","ROSER,LUCAS",Coast Guard,CGA,1135-3303,1,0,33,33,0,0,LB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6402882420303416,268,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Laisch,Caleb",Caleb,Laisch,,511,"Laisch,Caleb","LAISCH,CALEB",Norwich,NOR,1016-4826,1,0,92,92,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,124,33,0,0,1,0,0,31.0,,,,,,,-0.6681885516268742,269,64
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Crishom,Eddie",Eddie,Crishom,,478,"Crishom,Eddie","CRISHOM,EDDIE",SUNY Maritime,MAR,0,1,0,10,10,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28,28,0,0,10,4.7,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6880650353512303,270,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Mather,Justin",Justin,Mather,,808,"Mather,Justin","MATHER,JUSTIN",WPI,WPI,1146-3656,1,0,89,89,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,0,16,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7822801311757459,271,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Perezcastaneda,Desmond",Desmond,Perezcastaneda,,673,"Perezcastaneda,Desmond","PEREZCASTANEDA,DESMOND",Springfield,SPR,1140-4085,1,0,15,15,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,22,0,0,14,11.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.820572110104632,272,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Hayes,Iva",Iva,Hayes,,511,"Hayes,Iva","HAYES,IVA",Norwich,NOR,1016-4632,1,1,4,4,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,14,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8496955838601804,273,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Berthiaume,Jack",Jack,Berthiaume,,511,"Berthiaume,Jack","BERTHIAUME,JACK",Norwich,NOR,1016-4839,1,1,45,45,0,FB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8598548869565875,274,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Bennett,Sam",Sam,Bennett,,722,"Bennett,Sam","BENNETT,SAM",Coast Guard,CGA,1135-3290,1,0,85,85,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8857131388835346,275,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Kulhan,Andrew",Andrew,Kulhan,,398,"Kulhan,Andrew","KULHAN,ANDREW",MIT,MIT,1136-4574,1,0,28,28,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,72,74,2,0,27,9.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8865003972395713,276,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Rourke,Owen",Owen,Rourke,,398,"Rourke,Owen","ROURKE,OWEN",MIT,MIT,1136-5174,1,0,23,23,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,14,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9115713908104819,277,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Afyouni,Kai",Kai,Afyouni,,724,"Afyouni,Kai","AFYOUNI,KAI",USMMA,MMA,486-2680,1,0,46,46,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,278,63
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Anderson,Eric",Eric,Anderson,,398,"Anderson,Eric","ANDERSON,ERIC",MIT,MIT,1136-4296,1,1,9,9,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,279,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Cacace,Johnny",Johnny,Cacace,,808,"Cacace,Johnny","CACACE,JOHNNY",WPI,WPI,1146-4118,1,0,2,2,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,280,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Checchetto,Gianluca",Gianluca,Checchetto,,623,"Checchetto,Gianluca","CHECCHETTO,GIANLUCA",Salve Regina,SRU,989-4383,1,1,21,2I,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,281,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Evans,Avian",Avian,Evans,,673,"Evans,Avian","EVANS,AVIAN",Springfield,SPR,1140-4058,1,1,28,28,0,0,CB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,282,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Jackson,Kyle",Kyle,Jackson,,398,"Jackson,Kyle","JACKSON,KYLE",MIT,MIT,1136-5167,1,0,42,42,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,283,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"McClain,Parker",Parker,McClain,,398,"McClain,Parker","MCCLAIN,PARKER",MIT,MIT,1136-4570,1,0,40,40,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,284,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"McCormick,Austin",Austin,McCormick,,511,"McCormick,Austin","MCCORMICK,AUSTIN",Norwich,NOR,1016-5172,1,0,93,93,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,285,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Mead,Jack",Jack,Mead,,623,"Mead,Jack","MEAD,JACK",Salve Regina,SRU,989-4119,1,1,11,1I,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,286,62
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Morley,Colin",Colin,Morley,,623,"Morley,Colin","MORLEY,COLIN",Salve Regina,SRU,989-3848,1,1,35,3E,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,287,61
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Oliveira,Zach",Zach,Oliveira,,808,"Oliveira,Zach","OLIVEIRA,ZACH",WPI,WPI,1146-3632,1,1,21,21,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,288,61
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Robertson,Jake",Jake,Robertson,,808,"Robertson,Jake","ROBERTSON,JAKE",WPI,WPI,1146-4149,1,1,4,4D,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,289,61
