season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Hoeffler,Willem",Willem,Hoeffler,,795,"Hoeffler,Willem","HOEFFLER,WILLEM",UW-La Crosse,UWL,1124-5069,1,0,8,8,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Biegel,Finn",Finn,Biegel,,795,"Biegel,Finn","BIEGEL,FINN",UW-La Crosse,UWL,1124-5049,1,0,9,9,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Cram,Carver",Carver,Cram,,795,"Cram,Carver","CRAM,CARVER",UW-La Crosse,UWL,1124-4204,1,1,10,10,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Richmond,Evan",Evan,Richmond,,795,"Richmond,Evan","RICHMOND,EVAN",UW-La Crosse,UWL,1124-4854,1,0,11,11,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Achterkirch,Grant",Grant,Achterkirch,,795,"Achterkirch,Grant","ACHTERKIRCH,GRANT",UW-La Crosse,UWL,1124-4484,1,1,12,12,0,0,LB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Laufenberg,Thomas",Thomas,Laufenberg,,795,"Laufenberg,Thomas","LAUFENBERG,THOMAS",UW-La Crosse,UWL,1124-4515,1,1,13,13,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Meiller,Smith",Smith,Meiller,,795,"Meiller,Smith","MEILLER,SMITH",UW-La Crosse,UWL,1124-5084,1,0,18,1C,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Balistrieri,Sal",Sal,Balistrieri,,795,"Balistrieri,Sal","BALISTRIERI,SAL",UW-La Crosse,UWL,1124-5025,1,1,19,19,0,0,DB,0,,,,,,,,0,3,4,7,7,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Munson,Stephen",Stephen,Munson,,795,"Munson,Stephen","MUNSON,STEPHEN",UW-La Crosse,UWL,1124-4220,1,1,20,20,0,0,DB,0,,,,,,,,0,6,2,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Mullen,Trent",Trent,Mullen,,795,"Mullen,Trent","MULLEN,TRENT",UW-La Crosse,UWL,1124-4207,1,1,21,21,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Ott,Braeden",Braeden,Ott,,795,"Ott,Braeden","OTT,BRAEDEN",UW-La Crosse,UWL,1124-3952,1,1,22,22,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,4,14,14,0,1,6,3.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Hemmersbach,Brett",Brett,Hemmersbach,,795,"Hemmersbach,Brett","HEMMERSBACH,BRETT",UW-La Crosse,UWL,1124-5026,1,0,26,26,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Kuhn,Brady",Brady,Kuhn,,795,"Kuhn,Brady","KUHN,BRADY",UW-La Crosse,UWL,1124-4838,1,0,28,28,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,5,13,16,3,0,9,2.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Brown,Jack",Jack,Brown,,795,"Brown,Jack","BROWN,JACK",UW-La Crosse,UWL,1124-5053,1,0,29,29,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Weis,Drew",Drew,Weis,,795,"Weis,Drew","WEIS,DREW",UW-La Crosse,UWL,1124-4534,1,0,35,35,0,RB,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Ott,Ben",Ben,Ott,,795,"Ott,Ben","OTT,BEN",UW-La Crosse,UWL,1124-4528,1,1,36,36,0,0,LB,0,,,,,,,,18,2,4,6,6,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,18,18.0,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"O'Neil,Colin",Colin,O'Neil,,795,"O'Neil,Colin","O'NEIL,COLIN",UW-La Crosse,UWL,1124-4219,1,0,37,37,0,RB,0,0,,,,,,,,0,2,4,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Dagit,Isaac",Isaac,Dagit,,795,"Dagit,Isaac","DAGIT,ISAAC",UW-La Crosse,UWL,1124-4223,1,1,42,42,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Englund,Ben",Ben,Englund,,795,"Englund,Ben","ENGLUND,BEN",UW-La Crosse,UWL,1124-5061,1,0,43,4C,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Stigler,Ben",Ben,Stigler,,795,"Stigler,Ben","STIGLER,BEN",UW-La Crosse,UWL,1124-5106,1,0,48,48,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Pratt,Maddox",Maddox,Pratt,,795,"Pratt,Maddox","PRATT,MADDOX",UW-La Crosse,UWL,1124-4226,1,0,49,49,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,4,244,0,1,61.0,2,2,44,0,100.0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,108,60,0,0,0,1,1,54.0
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Gehin,Noah",Noah,Gehin,,795,"Gehin,Noah","GEHIN,NOAH",UW-La Crosse,UWL,1124-4502,1,0,51,51,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Bokowski,Patrick",Patrick,Bokowski,,795,"Bokowski,Patrick","BOKOWSKI,PATRICK",UW-La Crosse,UWL,1124-5050,1,0,54,54,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Kulie,Alex",Alex,Kulie,,795,"Kulie,Alex","KULIE,ALEX",UW-La Crosse,UWL,1124-3943,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Allan,Watson",Watson,Allan,,795,"Allan,Watson","ALLAN,WATSON",UW-La Crosse,UWL,1124-4234,1,1,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Horihan,Preston",Preston,Horihan,,795,"Horihan,Preston","HORIHAN,PRESTON",UW-La Crosse,UWL,1124-4510,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Gallagher,Grant",Grant,Gallagher,,795,"Gallagher,Grant","GALLAGHER,GRANT",UW-La Crosse,UWL,1124-4500,1,1,67,67,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Sharp,Bryce",Bryce,Sharp,,795,"Sharp,Bryce","SHARP,BRYCE",UW-La Crosse,UWL,1124-4241,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Miles,Calahan",Calahan,Miles,,795,"Miles,Calahan","MILES,CALAHAN",UW-La Crosse,UWL,1124-4523,1,1,87,87,0,TE,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4,81,1,30,20.3,,,,,,,0,1,0,0,0,1,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Janke,Jack",Jack,Janke,,795,"Janke,Jack","JANKE,JACK",UW-La Crosse,UWL,1124-4251,1,1,88,88,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,0,15,8.7,,1,9,0,9,9.0,,,,,,,,,,,,,1,-7,0,7,0,0,-7.0,-7.0,,,,,,,,,,,,,3,59,0,21,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Olson,Nolan",Nolan,Olson,,795,"Olson,Nolan","OLSON,NOLAN",UW-La Crosse,UWL,1124-5090,1,0,94,94,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Glazebrook,Noah",Noah,Glazebrook,,795,"Glazebrook,Noah","GLAZEBROOK,NOAH",UW-La Crosse,UWL,1124-4256,1,1,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Milton,Tate",Tate,Milton,,795,"Milton,Tate","MILTON,TATE",UW-La Crosse,UWL,1124-4257,1,1,98,98,0,0,DL,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,"Wesolowski,Jack",Jack,Wesolowski,,795,"Wesolowski,Jack","WESOLOWSKI,JACK",UW-La Crosse,UWL,1124-4865,1,0,99,99,0,0,DL,0,,,,,,,,0,1,1,2,2,1.0,.0,.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Westemeier,Gregory",Gregory,Westemeier,,802,"Westemeier,Gregory","WESTEMEIER,GREGORY",UW-Stevens Point,WSP,1141-6791,1,1,0,0,0,0,DB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Popp,Zander",Zander,Popp,,802,"Popp,Zander","POPP,ZANDER",UW-Stevens Point,WSP,1141-6771,1,1,1,1,0,0,DB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Gauger,Orian",Orian,Gauger,,802,"Gauger,Orian","GAUGER,ORIAN",UW-Stevens Point,WSP,1141-6737,1,0,2,2O,0,0,DB,0,,,,,,,,3,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,3.0,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Miller,Andru",Andru,Miller,,802,"Miller,Andru","MILLER,ANDRU",UW-Stevens Point,WSP,1141-6763,1,1,2,13,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,10,8.0,,,,,,,,,,,,,,,,,,,1,2,2,0,0,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Treleven,Denver",Denver,Treleven,,802,"Treleven,Denver","TRELEVEN,DENVER",UW-Stevens Point,WSP,1141-6786,1,1,3,3,0,0,DB,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Jones,Jaylen",Jaylen,Jones,,802,"Jones,Jaylen","JONES,JAYLEN",UW-Stevens Point,WSP,1141-7746,1,0,4,4J,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Anderson,Charlie",Charlie,Anderson,,802,"Anderson,Charlie","ANDERSON,CHARLIE",UW-Stevens Point,WSP,1141-6720,1,1,5,5,0,0,DB,0,,,,,,,,18,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,18,18.0,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Wiczek,Brayden",Brayden,Wiczek,,802,"Wiczek,Brayden","WICZEK,BRAYDEN",UW-Stevens Point,WSP,1141-6792,1,1,6,6W,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Milz,Lucas",Lucas,Milz,,802,"Milz,Lucas","MILZ,LUCAS",UW-Stevens Point,WSP,1141-6764,1,0,7,7M,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-7,0,7,0,0,-7.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Rubringer,Myles",Myles,Rubringer,,802,"Rubringer,Myles","RUBRINGER,MYLES",UW-Stevens Point,WSP,1141-7103,1,0,7,7R,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Adams,Gavin",Gavin,Adams,,802,"Adams,Gavin","ADAMS,GAVIN",UW-Stevens Point,WSP,1141-6718,1,0,8,8,0,0,LB,0,,,,,,,,0,4,3,7,7,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
