season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Davidoff,Noah",Noah,Davidoff,,264,"Davidoff,Noah","DAVIDOFF,NOAH",Grinnell,GRN,1095-7372,1,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,166,48,0,1,0,0,1,41.5,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Stubbs,Adrian",Adrian,Stubbs,,264,"Stubbs,Adrian","STUBBS,ADRIAN",Grinnell,GRN,1095-7385,1,1,35,35,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Phillips,Jack",Jack,Phillips,,264,"Phillips,Jack","PHILLIPS,JACK",Grinnell,GRN,1095-7592,1,1,40,40,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,1.5,.0,.0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Whalen,Adam",Adam,Whalen,,264,"Whalen,Adam","WHALEN,ADAM",Grinnell,GRN,1095-7388,1,1,43,43,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,2.0,.0,.0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Spencer,Riley",Riley,Spencer,,264,"Spencer,Riley","SPENCER,RILEY",Grinnell,GRN,1095-7781,1,0,45,45,0,RB,0,0,,,,,,,,,,,,,,,,,,,,9,25,26,1,0,6,2.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Tso,Benton",Benton,Tso,,264,"Tso,Benton","TSO,BENTON",Grinnell,GRN,1095-7598,1,1,55,55,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Leonard,Rory",Rory,Leonard,,264,"Leonard,Rory","LEONARD,RORY",Grinnell,GRN,1095-7377,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Peck,Larry",Larry,Peck,,264,"Peck,Larry","PECK,LARRY",Grinnell,GRN,1095-7591,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Short,Seth",Seth,Short,,264,"Short,Seth","SHORT,SETH",Grinnell,GRN,1095-7779,1,1,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Lawless,Seamus",Seamus,Lawless,,264,"Lawless,Seamus","LAWLESS,SEAMUS",Grinnell,GRN,1095-7585,1,0,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Eastern,Ricky",Ricky,Eastern,,264,"Eastern,Ricky ","EASTERN,RICKY ",Grinnell,GRN,1095-7373,1,1,70,70,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Frost,Sam",Sam,Frost,,264,"Frost,Sam","FROST,SAM",Grinnell,GRN,1095-7768,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Funk,Andrew",Andrew,Funk,,264,"Funk,Andrew","FUNK,ANDREW",Grinnell,GRN,1095-7583,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Feldman,Ryan",Ryan,Feldman,,264,"Feldman,Ryan","FELDMAN,RYAN",Grinnell,GRN,1095-7582,1,1,83,83,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,4,139,0,0,34.8,1,2,28,0,50.0,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Smilack,Tyler",Tyler,Smilack,,264,"Smilack,Tyler","SMILACK,TYLER",Grinnell,GRN,1095-7780,1,0,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Geene,Charlie",Charlie,Geene,,264,"Geene,Charlie","GEENE,CHARLIE",Grinnell,GRN,1095-7374,1,1,89,,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Rhetta,Keilyn",Keilyn,Rhetta,,337,"Rhetta,Keilyn","RHETTA,KEILYN",Knox,KNO,1097-3828,1,0,1,1,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,242,0,2,60.5,,,,,,,,,,,,,,,,,,,,,,,,,5,198,49,0,1,0,0,2,39.6,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Bangura,Abdul",Abdul,Bangura,,337,"Bangura,Abdul","BANGURA,ABDUL",Knox,KNO,1097-3827,1,0,1,1A,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,10,10,3.0,.0,.0,2,2,8,0.5,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Brown,Jalen",Jalen,Brown,,337,"Brown,Jalen","BROWN,JALEN",Knox,KNO,1097-3531,1,1,2,2,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,22,22.0,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Byrd,Mario",Mario,Byrd,,337,"Byrd,Mario","BYRD,MARIO",Knox,KNO,1097-3367,1,1,3,3,0,WR,0,0,,,,,,,,,,,,,,,4,52,0,20,13.0,1,-10,0,10,0,0,-10.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,0,37,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Joseph,Jahprece",Jahprece,Joseph,,337,"Joseph,Jahprece","JOSEPH,JAHPRECE",Knox,KNO,1097-3692,1,1,3,3A,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,8,.5,.0,.0,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Ross,Chris",Chris,Ross,,337,"Ross,Chris","ROSS,CHRIS",Knox,KNO,1097-3712,1,0,4,4A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,7,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Krutsinger,Karter",Karter,Krutsinger,,337,"Krutsinger,Karter","KRUTSINGER,KARTER",Knox,KNO,1097-3829,1,1,4,4,0,QB,0,0,,,,,,,,,,,,,,,,,,,,20,74,90,16,2,34,3.7,74.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,10,2,25,0,84,1,17,6,65.0,4.94,14.00,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Carter,Marcus",Marcus,Carter,,337,"Carter,Marcus","CARTER,MARCUS",Knox,KNO,1097-3669,1,1,5,5,0,WR,0,0,,,,,,,,,,,,,,,1,25,0,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Daniel,L.J.",L.J.,Daniel,,337,"Daniel,L.J.","DANIEL,L.J.",Knox,KNO,1097-3672,1,1,6,6,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Lawson,Dionte",Dionte,Lawson,,337,"Lawson,Dionte","LAWSON,DIONTE",Knox,KNO,1097-3697,1,0,7,7,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Hawes,Izayiah",Izayiah,Hawes,,337,"Hawes,Izayiah","HAWES,IZAYIAH",Knox,KNO,1097-3349,1,1,8,8,0,RB,0,0,,,,,,,,,,,,,,,,,,,,4,10,16,6,0,12,2.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Lucas,Chase",Chase,Lucas,,337,"Lucas,Chase","LUCAS,CHASE",Knox,KNO,1097-3517,1,1,9,9,0,RB,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,16,66,75,9,0,12,4.1,66.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Partee,Parnell",Parnell,Partee,,337,"Partee,Parnell","PARTEE,PARNELL",Knox,KNO,1097-3707,1,0,10,10,0,WR,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Estes,Aaron",Aaron,Estes,,337,"Estes,Aaron","ESTES,AARON",Knox,KNO,1097-3677,1,0,11,1B,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Finnigsmier,Colin",Colin,Finnigsmier,,337,"Finnigsmier,Colin","FINNIGSMIER,COLIN",Knox,KNO,1097-3341,1,1,12,12,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,0,17,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Cresswell,Andrew",Andrew,Cresswell,,337,"Cresswell,Andrew","CRESSWELL,ANDREW",Knox,KNO,1097-3831,1,0,12,1D,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Sanderson,Julian",Julian,Sanderson,,337,"Sanderson,Julian","SANDERSON,JULIAN",Knox,KNO,1097-3342,1,1,13,1C,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Crowley,Dylan",Dylan,Crowley,,337,"Crowley,Dylan","CROWLEY,DYLAN",Knox,KNO,1097-3833,1,0,14,1E,0,WR,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Mayberry,Colin",Colin,Mayberry,,337,"Mayberry,Colin","MAYBERRY,COLIN",Knox,KNO,1097-3834,1,1,15,1F,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Lautzenhiser,Ryan",Ryan,Lautzenhiser,,337,"Lautzenhiser,Ryan","LAUTZENHISER,RYAN",Knox,KNO,1097-3554,1,0,19,19,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Liptac,Isaiah",Isaiah,Liptac,,337,"Liptac,Isaiah","LIPTAC,ISAIAH",Knox,KNO,1097-3699,1,1,22,22,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,8,13,13,1.5,.0,.0,0,3,6,0.5,0,1,3,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Banks,Ashton",Ashton,Banks,,337,"Banks,Ashton","BANKS,ASHTON",Knox,KNO,1097-3839,1,1,24,24,0,RB,0,0,,,,,,,,,,,,,,,,,,,,5,13,13,0,0,5,2.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Brinkman,Ethan",Ethan,Brinkman,,337,"Brinkman,Ethan","BRINKMAN,ETHAN",Knox,KNO,1097-3347,1,1,25,25,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,3,0.5,0,1,3,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Perdue,Ashton",Ashton,Perdue,,337,"Perdue,Ashton","PERDUE,ASHTON",Knox,KNO,1097-3840,1,0,28,28,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Fonnesbeck,Dylan",Dylan,Fonnesbeck,,337,"Fonnesbeck,Dylan","FONNESBECK,DYLAN",Knox,KNO,1097-3845,1,0,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,32,0,50.0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Renia,Jayden",Jayden,Renia,,337,"Renia,Jayden","RENIA,JAYDEN",Knox,KNO,1097-3846,1,0,38,38,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Hadley,Jonathan",Jonathan,Hadley,,337,"Hadley,Jonathan","HADLEY,JONATHAN",Knox,KNO,1097-3848,1,0,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Nicholson,Brody",Brody,Nicholson,,337,"Nicholson,Brody","NICHOLSON,BRODY",Knox,KNO,1097-3705,1,1,45,45,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Hollis,Javon",Javon,Hollis,,337,"Hollis,Javon","HOLLIS,JAVON",Knox,KNO,1097-3688,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"May,Lucas",Lucas,May,,337,"May,Lucas","MAY,LUCAS",Knox,KNO,1097-3852,1,0,53,53,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Henriquez Jimenez,Danny",Danny,Henriquez Jimenez,,337,"Henriquez Jimenez,Danny","HENRIQUEZ JIMENEZ,DANNY",Knox,KNO,1097-3853,1,0,56,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Hixson,William",William,Hixson,,337,"Hixson,William","HIXSON,WILLIAM",Knox,KNO,1097-3859,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
