season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Lecher,Owen",Owen,Lecher,,1115,"Lecher,Owen","LECHER,OWEN",Hanover,HAN,1035-2649,1,0,7,7A,0,0,DL,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Rexroat,Clark",Clark,Rexroat,,1115,"Rexroat,Clark","REXROAT,CLARK",Hanover,HAN,1035-2457,1,1,9,9,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,0,33,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Moore,Tucker",Tucker,Moore,,1115,"Moore,Tucker","MOORE,TUCKER",Hanover,HAN,1035-2450,1,0,10,10,0,0,LB,0,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Conover,Axel",Axel,Conover,,1115,"Conover,Axel","CONOVER,AXEL",Hanover,HAN,1035-2413,1,0,13,13,0,0,DB,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Roudebush,Eian",Eian,Roudebush,,1115,"Roudebush,Eian","ROUDEBUSH,EIAN",Hanover,HAN,1035-2239,1,1,17,17,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,18,58,72,14,1,15,3.2,58.0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,6,1,76,1,253,2,29,14,119.1,8.72,18.07,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Johnson,Scotty",Scotty,Johnson,,1115,"Johnson,Scotty","JOHNSON,SCOTTY",Hanover,HAN,1035-2222,1,0,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Williams,Josh",Josh,Williams,,1115,"Williams,Josh","WILLIAMS,JOSH",Hanover,HAN,1035-2682,1,1,19,19,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,19,10.5,,9,33,35,2,0,11,3.7,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Hospelhorn,Kasey",Kasey,Hospelhorn,,1115,"Hospelhorn,Kasey","HOSPELHORN,KASEY",Hanover,HAN,1035-2434,1,0,25,25,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Tally,Johnathan",Johnathan,Tally,,1115,"Tally,Johnathan","TALLY,JOHNATHAN",Hanover,HAN,1035-2468,1,0,26,26,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,4,184,0,2,46.0,1,2,19,0,50.0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Dugan,Kingston",Kingston,Dugan,,1115,"Dugan,Kingston","DUGAN,KINGSTON",Hanover,HAN,1035-2679,1,0,26,2K,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,9,0,0,9,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Cail,Trenten",Trenten,Cail,,1115,"Cail,Trenten","CAIL,TRENTEN",Hanover,HAN,1035-2205,1,0,27,27,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Paul,Jordan",Jordan,Paul,,1115,"Paul,Jordan","PAUL,JORDAN",Hanover,HAN,1035-2880,1,0,27,2P,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Jones,Spencer",Spencer,Jones,,1115,"Jones,Spencer","JONES,SPENCER",Hanover,HAN,1035-2437,1,0,28,2J,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Wall,Brian",Brian,Wall,,1115,"Wall,Brian","WALL,BRIAN",Hanover,HAN,1035-2474,1,1,28,28,0,0,DB,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Satchwell,Zayn",Zayn,Satchwell,,1115,"Satchwell,Zayn","SATCHWELL,ZAYN",Hanover,HAN,1035-2463,1,0,31,31,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,13,0,0,5,3.3,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Dunning,Don",Don,Dunning,,1115,"Dunning,Don","DUNNING,DON",Hanover,HAN,1035-2636,1,0,35,35,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,2,0,4,.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Gyebi,Jason",Jason,Gyebi,,1115,"Gyebi,Jason","GYEBI,JASON",Hanover,HAN,1035-2659,1,1,35,3J,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Stoner,Nick",Nick,Stoner,,1115,"Stoner,Nick","STONER,NICK",Hanover,HAN,1035-2671,1,0,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,289,47,0,0,4,0,0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Rand,Gavin",Gavin,Rand,,1115,"Rand,Gavin","RAND,GAVIN",Hanover,HAN,1035-2660,1,1,45,45,0,0,LB,0,,,,,,,,0,6,0,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Roth,Colton",Colton,Roth,,1115,"Roth,Colton","ROTH,COLTON",Hanover,HAN,1035-2238,1,1,52,52,0,0,DL,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Story,Gabe",Gabe,Story,,1115,"Story,Gabe","STORY,GABE",Hanover,HAN,1035-2243,1,1,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Kruse,Owen",Owen,Kruse,,1115,"Kruse,Owen","KRUSE,OWEN",Hanover,HAN,1035-2442,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Holloway,David",David,Holloway,,1115,"Holloway,David","HOLLOWAY,DAVID",Hanover,HAN,1035-2433,1,1,64,64,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Purciful,Ben",Ben,Purciful,,1115,"Purciful,Ben","PURCIFUL,BEN",Hanover,HAN,1035-2235,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Jones,Joshua",Joshua,Jones,,1115,"Jones,Joshua","JONES,JOSHUA",Hanover,HAN,1035-2665,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Burchman-Jones,Keetan",Keetan,Burchman-Jones,,1115,"Burchman-Jones,Keetan","BURCHMAN-JONES,KEETAN",Hanover,HAN,1035-2409,1,1,90,90,0,0,DL,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Smith,Hosia",Hosia,Smith,,1115,"Smith,Hosia","SMITH,HOSIA",Hanover,HAN,1035-2466,1,1,95,95,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Lafferty,Ben",Ben,Lafferty,,1115,"Lafferty,Ben","LAFFERTY,BEN",Hanover,HAN,1035-2226,1,1,97,97,0,0,DL,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Hayes,Jaylen",Jaylen,Hayes,,939,"Hayes,Jaylen","HAYES,JAYLEN",Anderson,AND,0,1,1,0,00,0,0,DL,0,,,,,,,,0,3,5,8,8,3.0,.0,.0,2,2,12,1.5,1,1,5,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Watkins,Kurtis",Kurtis,Watkins,,939,"Watkins,Kurtis","WATKINS,KURTIS",Anderson,AND,0,1,1,1,01,0,0,LB,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Alexander,Kristrin",Kristrin,Alexander,,939,"Alexander,Kristrin","ALEXANDER,KRISTRIN",Anderson,AND,0,1,1,3,03,0,0,DB,0,,,,,,,,8,2,2,4,4,1.0,.0,.0,1,0,5,1,1,0,5,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Foor,Caleb",Caleb,Foor,,939,"Foor,Caleb","FOOR,CALEB",Anderson,AND,0,1,0,4,J4,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,37,25,0,14,1.3,12.0,,,,,,,,,,,,,,,,,,25,4,39,2,177,1,30,14,111.6,5.90,12.64,177.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Gates,Cayden",Cayden,Gates,,939,"Gates,Cayden","GATES,CAYDEN",Anderson,AND,0,1,1,4,04,0,0,LB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Hernandez,Damian",Damian,Hernandez,,939,"Hernandez,Damian","HERNANDEZ,DAMIAN",Anderson,AND,0,1,1,6,06,0,0,LB,0,,,,,,,,0,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Herron,Cam",Cam,Herron,,939,"Herron,Cam","HERRON,CAM",Anderson,AND,0,1,1,7,J7,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6,101,1,39,16.8,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Mackey,Shy",Shy,Mackey,,939,"Mackey,Shy","MACKEY,SHY",Anderson,AND,0,1,0,7,07,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Urbanec,Cole",Cole,Urbanec,,939,"Urbanec,Cole","URBANEC,COLE",Anderson,AND,0,1,1,8,J8,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,7,12,15,3,0,6,1.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Rayburn,Brandon",Brandon,Rayburn,,939,"Rayburn,Brandon","RAYBURN,BRANDON",Anderson,AND,0,1,1,9,J9,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2,42,0,36,21.0,,,,,,,,,,2,35,0,21,17.5,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Manning,Luke",Luke,Manning,,939,"Manning,Luke","MANNING,LUKE",Anderson,AND,0,1,1,11,A1,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,4,1,4,4.0,,7,-16,9,25,0,6,-2.3,-16.0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,25,5,9,0,24,0,7,4,85.9,3.43,6.00,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"DeLucio,Ja'Riyah",Ja'Riyah,DeLucio,,939,"DeLucio,Ja'Riyah","DELUCIO,JA'RIYAH",Anderson,AND,0,1,0,12,A2,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4,30,0,13,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Jones,Elijah",Elijah,Jones,,939,"Jones,Elijah","JONES,ELIJAH",Anderson,AND,0,1,0,12,12,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Hayes,Aaron",Aaron,Hayes,,939,"Hayes,Aaron","HAYES,AARON",Anderson,AND,0,1,0,14,A4,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Layton,Corey",Corey,Layton,,939,"Layton,Corey","LAYTON,COREY",Anderson,AND,0,1,0,15,1E,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,166,0,0,55.3,0,0,0,0,.0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Matthews,Gerald",Gerald,Matthews,,939,"Matthews,Gerald","MATTHEWS,GERALD",Anderson,AND,0,1,0,16,16,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Clemons,Brehdyn",Brehdyn,Clemons,,939,"Clemons,Brehdyn","CLEMONS,BREHDYN",Anderson,AND,0,1,1,17,17,0,0,DB,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,"Yoder,Preston",Preston,Yoder,,939,"Yoder,Preston","YODER,PRESTON",Anderson,AND,0,1,1,17,A7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,14,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
