season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Chase Wagner,Chase,Wagner,,2694,Chase Wagner,0,0FRANKLIN,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,7,0,0,0,9,0,0,0,9,1.000,9,1.000,34,1,6,2,1,0,1,0,0,0,32.1,30,24,18,29,11,1,2,6.68,129,150,3,2,0,1,0,0,0,11,.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,1,0,0,"2,6",0,0,Franklin,FRANKLIN,1034-2919,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Mason Campbell,Mason,Campbell,,2694,Mason Campbell,0,0FRANKLIN,11,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,1,0,0,1,0,0,0,4,.750,1,1.000,26,1,0,0,2,0,0,0,0,0,13.2,15,13,6,12,7,0,2,8.56,63,76,3,4,0,3,0,0,1,2,.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,"0,1","2,5","0,2",0,"1,2",Franklin,FRANKLIN,1034-2470,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Brayden Marrow,Brayden,Marrow,,2694,Brayden Marrow,0,0FRANKLIN,13,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,2,0,0,3,1,0,0,6,.667,4,.750,18,1,1,0,0,0,0,0,0,0,16.0,19,12,13,16,2,0,2,6.75,69,84,4,1,1,0,1,0,0,6,.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,"1,1","0,2","0,1",0,"0,1",Franklin,FRANKLIN,1034-2478,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Reed Shaffer,Reed,Shaffer,,2694,Reed Shaffer,0,0FRANKLIN,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,2,0,0,0,0,0.000,2,1.000,6,1,0,0,0,0,0,0,0,0,3.1,8,6,8,2,2,2,0,16.20,15,24,3,0,0,1,0,0,0,1,.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,"1,1","1,2","1,1",0,"1,3",Franklin,FRANKLIN,1034-2250,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Collin Beaty,Collin,Beaty,,2694,Collin Beaty,0,0FRANKLIN,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,0,1,0,0,0,0,0,0,0,0,1.0,4,2,6,0,0,0,0,18.00,3,10,2,1,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"2,2","0,1",0,0,"0,1",Franklin,FRANKLIN,1034-2660,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Tyler Robinson,Tyler,Robinson,,2694,Tyler Robinson,0,0FRANKLIN,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,2,1,0,0,0,0,0,0,0,0,0.1,3,0,1,0,1,0,1,0.00,4,5,1,0,0,0,0,0,0,0,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1,1",0,0,"1,1",Franklin,FRANKLIN,1034-2677,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Nolan Mclane,Nolan,Mclane,,2694,Nolan Mclane,0,0FRANKLIN,20,13,,,58,4,17,6,2,0,1,5,0,1,14,4,1,0,2,1,0,0,0,0,0,0,0,0.354,22,67,1,1.000,.293,.379,29,3,4,0,0,0,0,1,0,36,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,14,14,"10,30",0.33,10,30,"11,33",0.33,11,33,"5,16",0.31,5,16,"2,4",0.50,2,4,0,0,0,0,"4,12","3,3","20,39",24,0,0,0,25,0,0,0,4,18,0,,,,,,,,,Franklin,FRANKLIN,1034-2925,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Michael Carter,Michael,Carter,,2694,Michael Carter,0,0FRANKLIN,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,4,0,0,0,1,1.000,4,1.000,10,1,0,0,0,0,0,0,0,0,7.1,10,8,6,8,2,0,0,9.82,30,40,4,3,0,1,0,0,1,1,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,"1,2","1,3","2,2",0,"1,2",Franklin,FRANKLIN,1034-2471,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Caden Wilburn,Caden,Wilburn,,2694,Caden Wilburn,0,0FRANKLIN,8,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,2,0,0,9,4,0,0,5,.600,13,.692,34,1,8,2,2,0,0,0,0,0,27.1,33,29,22,32,4,0,5,9.55,116,148,6,10,3,0,0,0,1,14,.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,0,"2,3","2,7","0,1",0,"0,1",Franklin,FRANKLIN,1034-2681,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Ian Nuckles,Ian,Nuckles,,2694,Ian Nuckles,0,0FRANKLIN,10,10,,,34,9,7,7,1,0,2,5,0,5,10,5,1,0,0,1,0,0,0,1,0,3,0,0.378,14,45,1,1.000,.206,.412,16,1,2,0,0,0,0,0,0,19,.895,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,12,5,"1,12",0.08,1,12,"4,13",0.31,4,13,"3,7",0.43,3,7,"0,2",0,0,2,0,0,0,0,"7,11","3,5","7,15",0,0,0,0,0,0,0,0,3,2,0,,,,,,,,,Franklin,FRANKLIN,1034-2672,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Aidan Ray,Aidan,Ray,,2694,Aidan Ray,0,0FRANKLIN,16,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,6,1,0,0,1,2,0,0,7,.857,3,.333,23,1,0,2,1,0,0,0,0,0,22.0,14,12,9,15,5,2,5,4.91,81,101,0,4,0,4,3,0,1,5,.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,"1,3","1,4","0,1",0,"1,2",Franklin,FRANKLIN,1034-2246,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Brady Johnson,Brady,Johnson,,2694,Brady Johnson,0,0FRANKLIN,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Franklin,FRANKLIN,1034-2927,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Brady Redman,Brady,Redman,,2694,Brady Redman,0,0FRANKLIN,10,9,,,24,9,6,5,1,0,2,9,0,0,12,6,2,0,0,0,0,0,0,0,0,1,0,0.455,13,33,2,1.000,.250,.542,25,20,3,0,0,0,0,7,0,48,.938,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,"0,5",0,0,5,"3,11",0.27,3,11,"3,7",0.43,3,7,"1,5",0.20,1,5,0,0,0,0,"4,9","1,4","8,14","1,1",1.00,1,1,0,0,0,0,2,2,0,,,,,,,,,Franklin,FRANKLIN,1034-2676,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Brayton Belcher,Brayton,Belcher,,2694,Brayton Belcher,0,0FRANKLIN,7,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,6,2,0,0,2,2,0,0,8,.750,4,.500,17,1,2,1,,0,0,0,0,0,19.1,13,11,18,10,4,1,0,5.12,70,94,1,5,2,0,1,0,0,8,.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,"1,2","0,5","3,3",0,"0,3",Franklin,FRANKLIN,1034-2661,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Colin Goley,Colin,Goley,,2694,Colin Goley,0,0FRANKLIN,15,5,,,17,8,4,2,0,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0.278,4,18,4,1.000,.235,.235,13,6,1,0,0,0,0,2,0,20,.950,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,2,1,5,4,"1,4",0.25,1,4,"2,8",0.25,2,8,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"3,4","1,2","3,8",13,0,0,0,0,0,0,0,3,3,0,,,,,,,,,Franklin,FRANKLIN,1034-2666,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Maddox Manes,Maddox,Manes,,2694,Maddox Manes,0,0FRANKLIN,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,5,1,0,0,0,0,0,0,0,0,2.0,6,5,0,2,1,0,0,22.50,11,13,0,1,0,1,0,0,0,2,.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,"0,1",0,0,0,"0,1",Franklin,FRANKLIN,1034-2245,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Brady Bishop,Brady,Bishop,,2694,Brady Bishop,0,0FRANKLIN,12,7,,,21,6,4,3,1,0,0,8,0,0,8,3,1,0,2,0,0,0,0,0,0,0,0,0.414,5,31,1,1.000,.190,.238,12,18,3,0,0,0,0,4,0,33,.909,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,7,"2,10",0.20,2,10,"4,15",0.27,4,15,"2,12",0.17,2,12,"0,1",0,0,1,0,0,0,0,"2,4","1,4","10,20",2,0,0,0,4,0,0,0,2,9,0,,,,,,,,,Franklin,FRANKLIN,1034-2663,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Jaxon Henke,Jaxon,Henke,,2694,Jaxon Henke,0,0FRANKLIN,7,0,,,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,3,3,0,.000,.333,1.000,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,"1,2",0.50,1,2,"1,3",0.33,1,3,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,0,0,"1,3",0,0,0,0,6,0,0,0,0,2,0,,,,,,,,,Franklin,FRANKLIN,1034-2667,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Jordan Deatley,Jordan,Deatley,,2694,Jordan Deatley,0,0FRANKLIN,7,1,,,7,0,2,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.286,2,7,1,1.000,.286,.286,1,4,1,0,0,1,0,0,0,6,.833,1,1.000,6,1,0,0,0,0,0,0,0,0,4.1,4,4,5,4,1,0,0,8.31,18,24,1,0,0,0,1,0,1,2,.333,0,0,0,1,"1,4",0.25,1,4,"0,3",0,0,3,"0,2",0,0,2,"1,4",0.25,1,4,0,0,0,0,"0,1",0,"0,3",0,0,0,0,5,0,0,0,0,3,0,5,4,0,"1,3","2,6",0,0,"1,3",Franklin,FRANKLIN,1034-2473,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Kam Seitz,Kam,Seitz,,2694,Kam Seitz,0,0FRANKLIN,13,7,,,30,10,7,6,3,0,1,8,0,0,7,2,0,0,0,1,0,0,0,0,0,1,0,0.385,13,39,0,.000,.233,.433,0,0,1,0,0,0,0,0,0,1,.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,10,"3,11",0.27,3,11,"5,19",0.26,5,19,"2,10",0.20,2,10,"0,1",0,0,1,0,0,0,0,"4,7","1,3","9,23",0,0,0,0,109,0,0,0,1,7,0,,,,,,,,,Franklin,FRANKLIN,1034-2679,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Luke Harmon,Luke,Harmon,,2694,Luke Harmon,0,0FRANKLIN,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,5,6,0,0,0,11,3,1,0,11,1.000,14,.786,45,1,7,2,3,0,0,0,0,0,36.0,27,24,13,38,7,0,4,6.00,144,170,0,8,0,3,2,0,1,11,.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,1,"2,4","4,9","0,2",0,"0,3",Franklin,FRANKLIN,1034-2476,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Anthony Supe,Anthony,Supe,,2694,Anthony Supe,0,0FRANKLIN,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,0,0,0,0,0,0,2.0,1,1,3,3,0,0,0,4.50,6,10,0,1,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"1,2","0,1",0,0,"0,1",Franklin,FRANKLIN,1034-2272,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Carson Wilhite,Carson,Wilhite,,2694,Carson Wilhite,0,0FRANKLIN,1,0,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,5,0,0,0,0,0,0,,,,,,,,,Franklin,FRANKLIN,1034-2926,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Austin Buckle,Austin,Buckle,,8567,Austin Buckle,0,0MT. ST.,22,22,,,85,17,25,19,2,5,0,9,0,2,16,4,11,1,2,2,0,0,0,2,1,2,0,0.367,37,100,12,.917,.294,.435,36,50,4,0,0,0,0,9,0,90,.956,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,33,15,"5,24",0.21,5,24,"13,42",0.31,13,42,"10,34",0.29,10,34,"3,9",0.33,3,9,0,0,0,0,"16,35","9,13","25,47",48,0,0,0,0,0,0,0,13,18,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2957,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Jordan Harley,Jordan,Harley,,8567,Jordan Harley,0,0MT. ST.,22,21,,,77,18,20,8,4,0,0,13,0,3,15,5,10,1,2,1,0,0,0,0,0,0,0,0.383,24,96,11,.909,.260,.312,25,3,2,0,0,0,0,0,0,30,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,25,18,"4,17",0.24,4,17,"11,35",0.31,11,35,"8,25",0.32,8,25,"4,11",0.36,4,11,0,0,0,0,"10,22","4,10","21,38",3,0,0,0,"0,1",0,0,1,9,10,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2418,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Ethan Mason,Ethan,Mason,,8567,Ethan Mason,0,0MT. ST.,22,22,,,82,11,27,14,8,2,0,7,0,4,12,4,1,0,2,2,0,0,0,3,0,4,0,0.400,39,97,1,1.000,.329,.476,26,51,8,0,0,0,0,9,0,85,.906,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,16,30,"9,29",0.31,9,29,"18,53",0.34,18,53,"10,28",0.36,10,28,"4,11",0.36,4,11,0,0,0,0,"4,10","5,11","26,58",159,0,0,0,0,0,0,0,7,18,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2409,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Brennan Martin,Brennan,Martin,,8567,Brennan Martin,0,0MT. ST.,22,22,,,77,17,25,12,4,0,4,16,3,4,13,4,1,0,0,1,0,0,0,2,1,4,0,0.459,41,98,1,1.000,.325,.532,127,6,3,0,0,0,0,10,0,136,.978,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,17,22,"7,27",0.26,7,27,"9,44",0.20,9,44,"4,29",0.14,4,29,"1,8",0.13,1,8,0,0,0,0,"12,18","4,11","17,47",33,0,0,0,0,0,0,0,10,22,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2751,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Jackson Gutzwiller,Jackson,Gutzwiller,,8567,Jackson Gutzwiller,0,0MT. ST.,19,17,,,56,10,16,7,2,0,1,7,0,2,10,1,1,0,3,0,0,0,0,1,0,1,0,0.385,21,68,1,1.000,.286,.375,137,15,5,6,0,23,7,0,0,157,.968,30,.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,17,15,"5,22",0.23,5,22,"9,26",0.35,9,26,"4,17",0.24,4,17,"2,7",0.29,2,7,0,0,0,0,"3,12","4,6","17,32",0,0,0,0,0,0,0,0,7,17,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2407,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Andrew Clements,Andrew,Clements,,8567,Andrew Clements,0,0MT. ST.,17,17,,,57,6,18,12,4,1,0,8,0,2,6,3,0,0,0,0,0,0,0,1,1,2,0,0.418,24,67,0,.000,.316,.421,29,3,0,0,0,0,0,0,0,32,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,16,16,"6,16",0.38,6,16,"9,30",0.30,9,30,"8,23",0.35,8,23,"0,3",0,0,3,0,0,0,0,"9,17","3,3","14,30",173,0,0,0,0,0,0,0,6,11,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2411,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Zac Clow,Zac,Clow,,8567,Zac Clow,0,0MT. ST.,22,22,,,79,9,19,14,4,0,1,8,0,0,18,5,1,0,0,0,0,0,0,3,0,3,0,0.310,26,87,1,1.000,.241,.329,12,39,7,0,0,0,0,2,0,58,.879,0,.000,5,1,0,0,0,0,0,0,0,0,0.2,2,2,0,0,1,0,0,27.00,7,7,0,0,0,0,0,0,0,0,.714,5,2,15,23,"10,29",0.34,10,29,"13,49",0.27,13,49,"8,31",0.26,8,31,"2,7",0.29,2,7,0,0,0,0,"4,16","7,12","23,54",22,0,0,0,0,0,0,0,6,22,0,2,0,0,"1,1","4,6",0,0,"4,4",Mount St. Joseph,MT. ST.,1037-3491,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Will Record,Will,Record,,8567,Will Record,0,0MT. ST.,20,17,,,52,14,16,10,0,2,0,13,1,3,9,4,10,0,2,0,0,0,0,1,1,1,0,0.471,20,70,10,1.000,.308,.385,33,2,2,0,0,0,0,0,0,37,.946,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,16,11,"5,15",0.33,5,15,"11,23",0.48,11,23,"8,15",0.53,8,15,"2,6",0.33,2,6,0,0,0,0,"8,19","5,6","19,29",3,0,0,0,0,0,0,0,3,7,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-2745,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Aj Meyer,Aj,Meyer,,8567,Aj Meyer,0,0MT. ST.,21,20,,,67,16,21,5,3,0,0,6,0,0,17,7,8,3,1,2,0,0,0,0,0,0,0,0.360,24,76,11,.727,.313,.358,50,3,0,0,0,0,0,1,0,53,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,11,15,"7,26",0.27,7,26,"11,37",0.30,11,37,"5,21",0.24,5,21,"1,4",0.25,1,4,0,0,0,0,"8,15","4,5","23,43",4,0,0,0,0,0,0,0,6,14,0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-3075,False,,,,,
