season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Masi,Quinn",Quinn,Masi,,30164,"Masi,Quinn","MASI,QUINN",Southern Virginia,SVU,857-4317,1,0,18,18,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,172,76
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"McFarlin,DaMyon",DaMyon,McFarlin,,412,"McFarlin,DaMyon","MCFARLIN,DAMYON",Methodist,MU,1180-6610,1,0,89,89,0,FB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,173,76
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"McLauchlin,Ty",Ty,McLauchlin,,1162,"McLauchlin,Ty","MCLAUCHLIN,TY",LaGrange,LGC,1026-2490,1,0,34,3E,0,FB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174,76
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Melton,Keondrick",Keondrick,Melton,,491,"Melton,Keondrick","MELTON,KEONDRICK",N.C. Wesleyan,NCW,1181-3013,1,0,24,24,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175,76
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Meyers,Aiden",Aiden,Meyers,,30164,"Meyers,Aiden","MEYERS,AIDEN",Southern Virginia,SVU,857-4668,1,0,36,36,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,176,76
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Michael Ward,Michael,Ward,,1130,Michael Ward,"WARD,MICHAEL",Huntingdon,HUNTING,0,1,1,22,22,0,HB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,177,76
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Miller,Samuel",Samuel,Miller,,412,"Miller,Samuel","MILLER,SAMUEL",Methodist,MU,1180-7138,1,0,29,2J,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,178,76
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Mitchell,Christian",Christian,Mitchell,,30164,"Mitchell,Christian","MITCHELL,CHRISTIAN",Southern Virginia,SVU,857-3281,1,0,33,33,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,179,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Moore,Matthew",Matthew,Moore,,1162,"Moore,Matthew","MOORE,MATTHEW",LaGrange,LGC,1026-2171,1,0,90,90,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,180,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Naile,Will",Will,Naile,,1162,"Naile,Will","NAILE,WILL",LaGrange,LGC,1026-2545,1,0,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,181,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Nathan Jones,Nathan,Jones,,1130,Nathan Jones,"JONES,NATHAN",Huntingdon,HUNTING,0,1,1,07,07,0,0,SS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,182,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Park,Payton",Payton,Park,,30164,"Park,Payton","PARK,PAYTON",Southern Virginia,SVU,857-3952,1,1,85,85,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Parker,Jacodi",Jacodi,Parker,,491,"Parker,Jacodi","PARKER,JACODI",N.C. Wesleyan,NCW,1181-3272,1,0,89,89,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,184,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Perkins,Anthony",Anthony,Perkins,,1162,"Perkins,Anthony","PERKINS,ANTHONY",LaGrange,LGC,1026-2645,1,0,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Plank,Chase",Chase,Plank,,1162,"Plank,Chase","PLANK,CHASE",LaGrange,LGC,1026-2909,1,0,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,186,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Pugh,Demarius",Demarius,Pugh,,491,"Pugh,Demarius","PUGH,DEMARIUS",N.C. Wesleyan,NCW,1181-3307,1,0,36,3B,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,187,75
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Rasmussen,Sawyer",Sawyer,Rasmussen,,30164,"Rasmussen,Sawyer","RASMUSSEN,SAWYER",Southern Virginia,SVU,857-3712,1,0,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,188,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Rayford,Kameron",Kameron,Rayford,,412,"Rayford,Kameron","RAYFORD,KAMERON",Methodist,MU,1180-7147,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,189,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Riley,Cole",Cole,Riley,,412,"Riley,Cole","RILEY,COLE",Methodist,MU,1180-6906,1,0,56,56,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,190,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Rodriquez,Kenny",Kenny,Rodriquez,,1162,"Rodriquez,Kenny","RODRIQUEZ,KENNY",LaGrange,LGC,1026-2502,1,0,33,33,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,191,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Sanders,Jaden",Jaden,Sanders,,1162,"Sanders,Jaden","SANDERS,JADEN",LaGrange,LGC,1026-2180,1,0,21,21,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Scull,Caleb",Caleb,Scull,,263,"Scull,Caleb","SCULL,CALEB",Greensboro,GSO,1177-4563,1,1,59,59,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Sellers,Kyle",Kyle,Sellers,,263,"Sellers,Kyle","SELLERS,KYLE",Greensboro,GSO,1177-4565,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,194,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Simmons,Del",Del,Simmons,,30164,"Simmons,Del","SIMMONS,DEL",Southern Virginia,SVU,857-3711,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,195,74
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Smith,Miguel",Miguel,Smith,,30164,"Smith,Miguel","SMITH,MIGUEL",Southern Virginia,SVU,857-4684,1,0,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,196,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Smouse,Tyler",Tyler,Smouse,,263,"Smouse,Tyler","SMOUSE,TYLER",Greensboro,GSO,1177-4595,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Snowberger,Kalvin",Kalvin,Snowberger,,1162,"Snowberger,Kalvin","SNOWBERGER,KALVIN",LaGrange,LGC,1026-2914,1,0,85,85,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Sutton,Christopher",Christopher,Sutton,,1162,"Sutton,Christopher","SUTTON,CHRISTOPHER",LaGrange,LGC,1026-2881,1,0,93,93,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,199,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Taj Aubert,Taj,Aubert,,1130,Taj Aubert,"AUBERT,TAJ",Huntingdon,HUNTING,0,1,1,00,00,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Tanner Mock,Tanner,Mock,,1130,Tanner Mock,"MOCK,TANNER",Huntingdon,HUNTING,0,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,201,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Greensboro,"Thomas,Gavin",Gavin,Thomas,,263,"Thomas,Gavin","THOMAS,GAVIN",Greensboro,GSO,1177-4575,1,1,97,50,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Torrence,Brian",Brian,Torrence,,491,"Torrence,Brian","TORRENCE,BRIAN",N.C. Wesleyan,NCW,1181-2774,1,1,71,71,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,203,73
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Turner,Malachi",Malachi,Turner,,30164,"Turner,Malachi","TURNER,MALACHI",Southern Virginia,SVU,857-4676,1,0,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,204,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Vredeveld,Torin",Torin,Vredeveld,,30164,"Vredeveld,Torin","VREDEVELD,TORIN",Southern Virginia,SVU,857-4675,1,0,94,94,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,205,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Wagner,Marc",Marc,Wagner,,412,"Wagner,Marc","WAGNER,MARC",Methodist,MU,1180-6920,1,0,47,47,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Warthling,Emerson",Emerson,Warthling,,412,"Warthling,Emerson","WARTHLING,EMERSON",Methodist,MU,1180-6632,1,0,24,24,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,207,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Willis,Kaden",Kaden,Willis,,1162,"Willis,Kaden","WILLIS,KADEN",LaGrange,LGC,1026-2706,1,0,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,208,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Wilson Beasley,Wilson,Beasley,,1130,Wilson Beasley,"BEASLEY,WILSON",Huntingdon,HUNTING,0,1,1,76,76,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,209,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,"Wilson,Jerod",Jerod,Wilson,,1162,"Wilson,Jerod","WILSON,JEROD",LaGrange,LGC,1026-2916,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,210,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Belhaven,"Woods,Guy",Guy,Woods,,30197,"Woods,Guy","WOODS,GUY",Belhaven,BU,952-6113,1,0,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,211,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Wright,Zion",Zion,Wright,,491,"Wright,Zion","WRIGHT,ZION",N.C. Wesleyan,NCW,1181-3320,1,1,22,2Z,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,212,72
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Yount,Nick",Nick,Yount,,412,"Yount,Nick","YOUNT,NICK",Methodist,MU,1180-7167,1,0,62,62,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,213,71
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Zach Gaylor,Zach,Gaylor,,1130,Zach Gaylor,"GAYLOR,ZACH",Huntingdon,HUNTING,0,1,1,75,75,0,OT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,214,71
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Kenyon Watkins,Kenyon,Watkins,,1130,Kenyon Watkins,"WATKINS,KENYON",Huntingdon,HUNTING,0,1,1,2,2,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,10,6.3,,,,,,,,,,,,,,,,,,9,44,46,2,0,27,4.9,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012645701124636144,215,71
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Southern Virginia,"Leo,Steven",Steven,Leo,,30164,"Leo,Steven","LEO,STEVEN",Southern Virginia,SVU,857-4315,1,0,11,11,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,4,66,0,21,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00839303507085798,216,71
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Methodist,"Roddy,Collin",Collin,Roddy,,412,"Roddy,Collin","RODDY,COLLIN",Methodist,MU,1180-6908,1,1,3,3,0,0,CB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029007637724624447,217,71
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Xavier Finley,Xavier,Finley,,1130,Xavier Finley,"FINLEY,XAVIER",Huntingdon,HUNTING,0,1,0,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,32,40,8,0,10,2.5,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049719390544818165,218,71
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,N.C. Wesleyan,"Moore,Jalen",Jalen,Moore,,491,"Moore,Jalen","MOORE,JALEN",N.C. Wesleyan,NCW,1181-3281,1,0,81,8I,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,22,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08707789780811327,219,71
2026-27,football,USA South Athletic Conference,usa_south_athletic_confe,Huntingdon,Deven Chapman,Deven,Chapman,,1130,Deven Chapman,"CHAPMAN,DEVEN",Huntingdon,HUNTING,0,1,1,5,5,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,0,18,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09032988972637826,220,71
