season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Williams,Ephraim",Ephraim,Williams,,44,"Williams,Ephraim","WILLIAMS,EPHRAIM",Averett,AUC,1169-4813,1,0,36,3M,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,222,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Wilson,Ryan",Ryan,Wilson,,637,"Wilson,Ryan","WILSON,RYAN",Shenandoah,SUH,1184-4181,1,0,23,23,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,223,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Wilson,Thomas",Thomas,Wilson,,269,"Wilson,Thomas","WILSON,THOMAS",Hampden-Sydney,HSC,1291-2319,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,224,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Wyatt,Jeremiah",Jeremiah,Wyatt,,637,"Wyatt,Jeremiah","WYATT,JEREMIAH",Shenandoah,SUH,1184-4199,1,0,36,3B,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,225,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Wyche,James",James,Wyche,,75,"Wyche,James","WYCHE,JAMES",Bridgewater,BCE,1287-3474,1,0,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,226,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Yoder,Will",Will,Yoder,,637,"Yoder,Will","YODER,WILL",Shenandoah,SUH,1184-4416,1,1,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,227,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Ziglar,Tilden",Tilden,Ziglar,,75,"Ziglar,Tilden","ZIGLAR,TILDEN",Bridgewater,BCE,1287-3927,1,0,38,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,228,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Shoemaker,Lane",Lane,Shoemaker,,578,"Shoemaker,Lane","SHOEMAKER,LANE",Roanoke,RC,1296-3581,1,0,6,6,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010319660688931975,229,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Garner,Khamari",Khamari,Garner,,578,"Garner,Khamari","GARNER,KHAMARI",Roanoke,RC,1296-3580,1,0,12,12,0,WR,0,0,,,2,20,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05021309520104511,230,70
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Cox,Connor",Connor,Cox,,578,"Cox,Connor","COX,CONNOR",Roanoke,RC,1296-3889,1,0,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058829319782369244,231,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Pence,Jordan",Jordan,Pence,,269,"Pence,Jordan","PENCE,JORDAN",Hampden-Sydney,HSC,1291-2371,1,0,14,1L,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058829319782369244,232,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Thompson,Gavin",Gavin,Thompson,,578,"Thompson,Gavin","THOMPSON,GAVIN",Roanoke,RC,1296-3588,1,0,22,2Z,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058829319782369244,233,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Schoenberg,Michael",Michael,Schoenberg,,752,"Schoenberg,Michael","SCHOENBERG,MICHAEL",Washington and Lee,WLU,1299-9024,1,0,8,8,0,RB,0,0,,,,,,,,,,,,,,,,,,,,11,40,40,0,0,9,3.6,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07652046167320664,234,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Neville,Todd",Todd,Neville,,565,"Neville,Todd","NEVILLE,TODD",Randolph-Macon,RMC,1294-5028,1,0,7,7,0,TE,0,0,,,3,19,0,8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09691187016993402,235,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Jackson,Cam",Cam,Jackson,,269,"Jackson,Cam","JACKSON,CAM",Hampden-Sydney,HSC,1291-2181,1,1,7,7D,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1278635112557757,236,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Chaney,Aaron",Aaron,Chaney,,269,"Chaney,Aaron","CHANEY,AARON",Hampden-Sydney,HSC,1291-2197,1,0,6,6,0,WR,0,0,,,3,24,0,13,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17165426335536071,237,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Benaglia,Dario",Dario,Benaglia,,269,"Benaglia,Dario","BENAGLIA,DARIO",Hampden-Sydney,HSC,1291-2556,1,0,19,19,0,WR,0,0,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1903094201077119,238,69
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Weston,Caleb",Caleb,Weston,,637,"Weston,Caleb","WESTON,CALEB",Shenandoah,SUH,1184-3623,1,1,1,1,0,WR,0,0,,,2,17,0,19,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1903094201077119,239,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Krug,Tanner",Tanner,Krug,,752,"Krug,Tanner","KRUG,TANNER",Washington and Lee,WLU,1299-9539,1,0,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.5,.0,.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2108111781385725,240,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Ross,Tykeem",Tykeem,Ross,,44,"Ross,Tykeem","ROSS,TYKEEM",Averett,AUC,1169-4791,1,1,49,49,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2108111781385725,241,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Jackson,Russell",Russell,Jackson,,565,"Jackson,Russell","JACKSON,RUSSELL",Randolph-Macon,RMC,1294-6111,1,0,14,13,0,WR,0,0,,,3,16,0,12,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23700819507660087,242,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Taylor,Josiah",Josiah,Taylor,,44,"Taylor,Josiah","TAYLOR,JOSIAH",Averett,AUC,1169-4763,1,0,1,1,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24524918592793177,243,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Moyssiadis,Connor",Connor,Moyssiadis,,637,"Moyssiadis,Connor","MOYSSIADIS,CONNOR",Shenandoah,SUH,1184-3614,1,0,42,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,161,46,0,1,1,0,1,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2570271400840565,244,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,"Jervis,Wyatt",Wyatt,Jervis,,75,"Jervis,Wyatt","JERVIS,WYATT",Bridgewater,BCE,1287-3439,1,1,32,32,0,RB,0,0,,,1,15,0,15,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2837069700454898,245,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Wright,Matthew",Matthew,Wright,,269,"Wright,Matthew","WRIGHT,MATTHEW",Hampden-Sydney,HSC,1291-2733,1,0,15,1G,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,-0.3130368447021127,246,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Corbey,RJ",RJ,Corbey,,752,"Corbey,RJ","CORBEY,RJ",Washington and Lee,WLU,1299-9538,1,0,88,88,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33035243267429576,247,68
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Smith,Isaiah",Isaiah,Smith,,44,"Smith,Isaiah","SMITH,ISAIAH",Averett,AUC,1169-4820,1,0,22,2D,0,WR,0,0,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,0,17,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3331746839484625,248,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Smith,Debvrin",Debvrin,Smith,,44,"Smith,Debvrin","SMITH,DEBVRIN",Averett,AUC,1169-4838,1,0,20,2C,0,RB,0,0,,,,,,,,,,,,,,,,,,,,9,30,36,6,0,10,3.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3471581263529605,249,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Daniel,Christian",Christian,Daniel,,565,"Daniel,Christian","DANIEL,CHRISTIAN",Randolph-Macon,RMC,1294-5006,1,1,16,16,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3627930364947757,250,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Farmer,Collin",Collin,Farmer,,565,"Farmer,Collin","FARMER,COLLIN",Randolph-Macon,RMC,1294-5836,1,1,4,4F,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3627930364947757,251,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Mankin,Quentin",Quentin,Mankin,,565,"Mankin,Quentin","MANKIN,QUENTIN",Randolph-Macon,RMC,1294-5025,1,1,2,2,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3627930364947757,252,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Ray,Kent",Kent,Ray,,44,"Ray,Kent","RAY,KENT",Averett,AUC,1169-4412,1,1,9,9C,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3627930364947757,253,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Shenandoah,"Lewis,Kellen",Kellen,Lewis,,637,"Lewis,Kellen","LEWIS,KELLEN",Shenandoah,SUH,1184-4476,1,0,45,45,0,RB,0,0,,,,,,,,,,,,,,,,,,,,7,29,29,0,0,12,4.1,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3742218928209359,254,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Weaver,Fulton",Fulton,Weaver,,752,"Weaver,Fulton","WEAVER,FULTON",Washington and Lee,WLU,1299-9518,1,0,26,26,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,270,47,0,1,3,0,1,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37749911420000926,255,67
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Collins,Ty",Ty,Collins,,752,"Collins,Ty","COLLINS,TY",Washington and Lee,WLU,1299-9009,1,1,1,1,0,QB,0,0,,,,,,,,,,,,,,,,,,,,7,36,36,0,0,14,5.1,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,45,0,92,0,16,8,98.3,5.75,11.50,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4039407025202173,256,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Roanoke,"Chizuk,Cole",Cole,Chizuk,,578,"Chizuk,Cole","CHIZUK,COLE",Roanoke,RC,1296-3560,1,0,0,0,0,WR,0,0,,,2,6,1,3,3.0,,,,,,,,,,,,,2,5,5,0,0,3,2.5,5.0,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4148471747665422,257,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Randolph-Macon,"Penson-Weaver,Jaelen",Jaelen,Penson-Weaver,,565,"Penson-Weaver,Jaelen","PENSON-WEAVER,JAELEN",Randolph-Macon,RMC,1294-6382,1,0,6,6P,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44574070337757254,258,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Fernandes,Michael",Michael,Fernandes,,752,"Fernandes,Michael","FERNANDES,MICHAEL",Washington and Lee,WLU,1299-9012,1,0,91,91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,130,0,2,65.0,0,1,0,0,.0,,,,,,,,,,,,,,,,,,,-0.5345224838248488,259,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Sparrow,Teddy",Teddy,Sparrow,,752,"Sparrow,Teddy","SPARROW,TEDDY",Washington and Lee,WLU,1299-9028,1,1,4,4,0,WR,0,0,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5638996198588234,260,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Averett,"Biggs Jr.,Kip",Kip,Biggs Jr.,,44,"Biggs Jr.,Kip","BIGGS JR.,KIP",Averett,AUC,1169-4804,1,1,20,20,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5977225617337758,261,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,"Bostwick,Will",Will,Bostwick,,269,"Bostwick,Will","BOSTWICK,WILL",Hampden-Sydney,HSC,1291-2528,1,1,11,1S,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5977225617337758,262,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Washington and Lee,"Covert,Wesley",Wesley,Covert,,752,"Covert,Wesley","COVERT,WESLEY",Washington and Lee,WLU,1299-9175,1,0,58,58,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5977225617337758,263,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Drew Jr.,Dwight",Dwight,Drew Jr.,,1112,"Drew Jr.,Dwight","DREW JR.,DWIGHT",Guilford,GUL,1290-4491,1,0,26,26,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5977225617337758,264,66
2026-27,football,Old Dominion Athletic Conference (ODAC),odac,Guilford,"Gibson,Jayden",Jayden,Gibson,,1112,"Gibson,Jayden","GIBSON,JAYDEN",Guilford,GUL,1290-4368,1,1,7,7,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5977225617337758,265,65
