season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Brown Jr,Michael",Michael,Brown Jr,,773,"Brown Jr,Michael","BROWN JR,MICHAEL",McDaniel,MCD,668-3601,1,1,19,19,0,WR,0,0,,,2,31,1,24,15.5,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Mears,ArShawn",ArShawn,Mears,,773,"Mears,ArShawn","MEARS,ARSHAWN",McDaniel,MCD,668-3348,1,0,23,23,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"St. Leger,Jason",Jason,St. Leger,,773,"St. Leger,Jason","ST. LEGER,JASON",McDaniel,MCD,668-3560,1,1,25,25,0,RB,0,0,,,2,14,0,8,7.0,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,18,103,108,5,1,21,5.7,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Wagner,Jacob",Jacob,Wagner,,773,"Wagner,Jacob","WAGNER,JACOB",McDaniel,MCD,668-3362,1,0,28,28,0,RB,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,3,0,3,.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Hurley,Dominic",Dominic,Hurley,,773,"Hurley,Dominic","HURLEY,DOMINIC",McDaniel,MCD,668-3581,1,1,30,30,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,4,2,6,6,2.0,.0,.0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Auer,Tucker",Tucker,Auer,,773,"Auer,Tucker","AUER,TUCKER",McDaniel,MCD,668-3614,1,0,32,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,191,0,0,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Carmickle,Karson",Karson,Carmickle,,773,"Carmickle,Karson","CARMICKLE,KARSON",McDaniel,MCD,668-3317,1,0,33,33,0,WR,0,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"James,Cordae",Cordae,James,,773,"James,Cordae","JAMES,CORDAE",McDaniel,MCD,668-3569,1,0,38,38,0,RB,0,0,,,1,2,0,2,2.0,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,17,81,81,0,0,12,4.8,81.0,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Bone,Jacob",Jacob,Bone,,773,"Bone,Jacob","BONE,JACOB",McDaniel,MCD,668-4096,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,187,46,0,0,0,0,2,37.4,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Kemp,Augustus",Augustus,Kemp,,773,"Kemp,Augustus","KEMP,AUGUSTUS",McDaniel,MCD,668-3588,1,0,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"St. Germain,Christian",Christian,St. Germain,,773,"St. Germain,Christian","ST. GERMAIN,CHRISTIAN",McDaniel,MCD,668-3579,1,1,47,47,0,TE,0,0,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Cowling,Evan",Evan,Cowling,,773,"Cowling,Evan","COWLING,EVAN",McDaniel,MCD,668-3319,1,1,49,49,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,3,0,3,3,2.0,.0,.0,2,0,10,1,1,0,7,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Villalobos Garcia,Kevin",Kevin,Villalobos Garcia,,773,"Villalobos Garcia,Kevin","VILLALOBOS GARCIA,KEVIN",McDaniel,MCD,668-3586,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Weeden,Jordan",Jordan,Weeden,,773,"Weeden,Jordan","WEEDEN,JORDAN",McDaniel,MCD,668-3364,1,0,51,51,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Galasso,Zach",Zach,Galasso,,773,"Galasso,Zach","GALASSO,ZACH",McDaniel,MCD,668-3143,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Steinacker,Andrew",Andrew,Steinacker,,773,"Steinacker,Andrew","STEINACKER,ANDREW",McDaniel,MCD,668-4089,1,0,53,,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Wendel,Lincoln",Lincoln,Wendel,,773,"Wendel,Lincoln","WENDEL,LINCOLN",McDaniel,MCD,668-3583,1,0,54,54,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,3,0,3,3,1.0,.0,.0,1,0,9,1,1,0,9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Hamel,Collier",Collier,Hamel,,773,"Hamel,Collier","HAMEL,COLLIER",McDaniel,MCD,668-2932,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Morrissey,James",James,Morrissey,,773,"Morrissey,James","MORRISSEY,JAMES",McDaniel,MCD,668-3129,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Lawhorn,Evan",Evan,Lawhorn,,773,"Lawhorn,Evan","LAWHORN,EVAN",McDaniel,MCD,668-3342,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Hamilton,Adrian",Adrian,Hamilton,,773,"Hamilton,Adrian","HAMILTON,ADRIAN",McDaniel,MCD,668-4120,1,0,80,8H,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Sponaugle,Pierce",Pierce,Sponaugle,,773,"Sponaugle,Pierce","SPONAUGLE,PIERCE",McDaniel,MCD,668-3577,1,0,80,80,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Brooks,Charvez",Charvez,Brooks,,773,"Brooks,Charvez","BROOKS,CHARVEZ",McDaniel,MCD,668-4112,1,0,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Walters,Isaiah",Isaiah,Walters,,773,"Walters,Isaiah","WALTERS,ISAIAH",McDaniel,MCD,668-3609,1,0,87,87,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Batchelor,Kevin",Kevin,Batchelor,,773,"Batchelor,Kevin","BATCHELOR,KEVIN",McDaniel,MCD,668-3126,1,1,91,91,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Swift,Jeremiah",Jeremiah,Swift,,773,"Swift,Jeremiah","SWIFT,JEREMIAH",McDaniel,MCD,668-4098,1,0,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,McDaniel,"Hensley,Michael",Michael,Hensley,,773,"Hensley,Michael","HENSLEY,MICHAEL",McDaniel,MCD,668-3333,1,0,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,DJ Johnson,DJ,Johnson,,119,DJ Johnson,"JOHNSON,DJ",Carnegie Mellon,CARNEGIE,0,1,1,0,0,0,0,CB,0,,,,,,,,,,,,,,,,,,,0,7,5,12,12,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Nick McCullough,Nick,McCullough,,119,Nick McCullough,"MCCULLOUGH,NICK",Carnegie Mellon,CARNEGIE,0,1,0,1,1,0,0,0,0,,,1,-1,0,0,-1.0,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,2,46,0,23,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,5
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Reece Kolke,Reece,Kolke,,119,Reece Kolke,"KOLKE,REECE",Carnegie Mellon,CARNEGIE,0,1,1,1A,1A,0,WR,0,0,,,2,44,0,35,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Noah Godhard,Noah,Godhard,,119,Noah Godhard,"GODHARD,NOAH",Carnegie Mellon,CARNEGIE,0,1,0,1G,1G,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,130,0,2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Ethan Ming,Ethan,Ming,,119,Ethan Ming,"MING,ETHAN",Carnegie Mellon,CARNEGIE,0,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Giacomo Valente,Giacomo,Valente,,119,Giacomo Valente,"VALENTE,GIACOMO",Carnegie Mellon,CARNEGIE,0,1,1,2D,2D,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,27,29,2,0,5,2.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Darius Green,Darius,Green,,119,Darius Green,"GREEN,DARIUS",Carnegie Mellon,CARNEGIE,0,1,1,3,3,0,0,CB,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Tai Mann,Tai,Mann,,119,Tai Mann,"MANN,TAI",Carnegie Mellon,CARNEGIE,0,1,1,5,5,0,0,SAF,0,,,,,,,,,,,,,,,,,,,0,2,7,9,9,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Luca Cuttita,Luca,Cuttita,,119,Luca Cuttita,"CUTTITA,LUCA",Carnegie Mellon,CARNEGIE,0,1,0,6Z,6Z,0,0,0,0,,,1,14,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Jack Lawson,Jack,Lawson,,119,Jack Lawson,"LAWSON,JACK",Carnegie Mellon,CARNEGIE,0,1,1,7,7,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,5,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Josiah Stigger,Josiah,Stigger,,119,Josiah Stigger,"STIGGER,JOSIAH",Carnegie Mellon,CARNEGIE,0,1,1,8,8,0,QB,0,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Carter Sido,Carter,Sido,,119,Carter Sido,"SIDO,CARTER",Carnegie Mellon,CARNEGIE,0,1,0,8Z,8Z,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-39,4,43,0,3,-4.9,-39.0,,,,,,,43,6,35,0,127,0,27,11,80.3,4.70,11.55,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Deldrick Franklin Jr.,Deldrick Franklin,Jr.,,119,Deldrick Franklin Jr.,"JR,DELDRICK FRANKLIN",Carnegie Mellon,CARNEGIE,0,1,1,11,11,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,0,7,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,John Norell,John,Norell,,119,John Norell,"NORELL,JOHN",Carnegie Mellon,CARNEGIE,0,1,0,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,8,349,54,0,0,2,2,3,43.6,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Carter Sheets,Carter,Sheets,,119,Carter Sheets,"SHEETS,CARTER",Carnegie Mellon,CARNEGIE,0,1,0,13,13,0,0,0,0,,,2,11,0,6,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Jack Korzeniowski,Jack,Korzeniowski,,119,Jack Korzeniowski,"KORZENIOWSKI,JACK",Carnegie Mellon,CARNEGIE,0,1,1,14,14,0,0,SAF,0,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Maxime Morelle,Maxime,Morelle,,119,Maxime Morelle,"MORELLE,MAXIME",Carnegie Mellon,CARNEGIE,0,1,0,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Max Polin,Max,Polin,,119,Max Polin,"POLIN,MAX",Carnegie Mellon,CARNEGIE,0,1,1,17,17,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Dominic Sirianni,Dominic,Sirianni,,119,Dominic Sirianni,"SIRIANNI,DOMINIC",Carnegie Mellon,CARNEGIE,0,1,0,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,,0,3,8,11,11,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Wayne Pirt,Wayne,Pirt,,119,Wayne Pirt,"PIRT,WAYNE",Carnegie Mellon,CARNEGIE,0,1,0,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Centennial Conference,centennial_conference,Carnegie Mellon,Archie Lawler,Archie,Lawler,,119,Archie Lawler,"LAWLER,ARCHIE",Carnegie Mellon,CARNEGIE,0,1,1,21,21,0,0,LB,0,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
