season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,interception_return_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,defense_stats,scoring_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Empire 8 (E8),e8,St. John Fisher,Charlie Ratigan,Charlie,Ratigan,,601,Charlie Ratigan,"RATIGAN,CHARLIE",St. John Fisher,ST. JOHN,1009-6186,1,0,51,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Greaves,Aaron",Aaron,Greaves,,30067,"Greaves,Aaron","GREAVES,AARON",Morrisville,MOR,1388-2314,1,1,0,0,0,0,DL,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Sylvain,Isaac",Isaac,Sylvain,,30067,"Sylvain,Isaac","SYLVAIN,ISAAC",Morrisville,MOR,1388-2334,1,1,1,1,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,18,54,62,8,1,16,3.0,54.0,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Eison,Thomas",Thomas,Eison,,30067,"Eison,Thomas","EISON,THOMAS",Morrisville,MOR,1388-2515,1,1,2,2,0,0,DB,0,,,,,,,,0,2,2,4,4,1.0,.0,.0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Gilbert,Chaunsey",Chaunsey,Gilbert,,30067,"Gilbert,Chaunsey","GILBERT,CHAUNSEY",Morrisville,MOR,1388-2136,1,0,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,14,0,0,12,7.0,14.0,,,,,,,,,,,,,,1,82,0,82,82.0,,,,,,,,,,,,3,48,0,28,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Abbott,Kadofi",Kadofi,Abbott,,30067,"Abbott,Kadofi","ABBOTT,KADOFI",Morrisville,MOR,1388-2520,1,1,4,4,0,0,LB,0,,,,,,,,0,1,3,4,4,.5,.0,.0,0,1,5,0.5,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Daniels,Zavion",Zavion,Daniels,,30067,"Daniels,Zavion","DANIELS,ZAVION",Morrisville,MOR,1388-2513,1,1,5,5,0,0,DB,0,,,,,,,,0,2,4,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,,,2,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Parker,Marquis",Marquis,Parker,,30067,"Parker,Marquis","PARKER,MARQUIS",Morrisville,MOR,1388-2271,1,1,6,6,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Terry,Kahlil",Kahlil,Terry,,30067,"Terry,Kahlil","TERRY,KAHLIL",Morrisville,MOR,1388-2764,1,1,7,7,0,0,LB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
2026-27,football,Empire 8 (E8),e8,Morrisville,"Ondreyko,Mason",Mason,Ondreyko,,30067,"Ondreyko,Mason","ONDREYKO,MASON",Morrisville,MOR,1388-2299,1,1,8,8,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,2,85,1,78,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Wingate,Bruce",Bruce,Wingate,,30067,"Wingate,Bruce","WINGATE,BRUCE",Morrisville,MOR,1388-2990,1,0,9,9,0,0,LB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Burke,Brad",Brad,Burke,,30067,"Burke,Brad","BURKE,BRAD",Morrisville,MOR,1388-2302,1,0,10,10,0,0,DL,0,,,,,,,,0,3,1,4,4,1.5,.0,.0,1,1,8,1,1,0,8,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Bruce,DeSean",DeSean,Bruce,,30067,"Bruce,DeSean","BRUCE,DESEAN",Morrisville,MOR,1388-2512,1,1,11,11,0,0,DB,0,,,,,,,,0,3,1,4,4,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Duncan,Lawrence",Lawrence,Duncan,,30067,"Duncan,Lawrence","DUNCAN,LAWRENCE",Morrisville,MOR,1388-2788,1,1,12,12,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,0,33,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Jacques,Jalyn",Jalyn,Jacques,,30067,"Jacques,Jalyn","JACQUES,JALYN",Morrisville,MOR,1388-2319,1,0,14,14,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,7,12,19,7,1,7,1.7,12.0,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Watson,Logan",Logan,Watson,,30067,"Watson,Logan","WATSON,LOGAN",Morrisville,MOR,1388-2574,1,1,16,16,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,4,10,16,6,1,13,2.5,10.0,6,2,82,2,280,1,27,14,156.0,10.37,20.00,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Marland,Cale",Cale,Marland,,30067,"Marland,Cale","MARLAND,CALE",Morrisville,MOR,1388-2527,1,0,18,18,0,TE,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Fabel,Abraham",Abraham,Fabel,,30067,"Fabel,Abraham","FABEL,ABRAHAM",Morrisville,MOR,1388-2993,1,0,19,19,0,QB,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Lester,Bran'Dale",Bran'Dale,Lester,,30067,"Lester,Bran'Dale","LESTER,BRAN'DALE",Morrisville,MOR,1388-2765,1,0,20,20,0,0,S,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,199,42,0,0,0,0,1,33.2,,,2,38,0,23,19.0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Reid,Marquis",Marquis,Reid,,30067,"Reid,Marquis","REID,MARQUIS",Morrisville,MOR,1388-2569,1,0,22,22,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,0,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Middlebrooks,Tyree",Tyree,Middlebrooks,,30067,"Middlebrooks,Tyree","MIDDLEBROOKS,TYREE",Morrisville,MOR,1388-2522,1,0,32,32,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Baker,Israel",Israel,Baker,,30067,"Baker,Israel","BAKER,ISRAEL",Morrisville,MOR,1388-2519,1,1,33,33,0,0,LB,0,,,,,,,,0,3,4,7,7,2.5,.0,.0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Everett,Corey",Corey,Everett,,30067,"Everett,Corey","EVERETT,COREY",Morrisville,MOR,1388-2531,1,0,34,34,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Bautista,Jayden",Jayden,Bautista,,30067,"Bautista,Jayden","BAUTISTA,JAYDEN",Morrisville,MOR,1388-2526,1,0,40,40,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Hardy,Nieem",Nieem,Hardy,,30067,"Hardy,Nieem","HARDY,NIEEM",Morrisville,MOR,1388-3006,1,0,48,48,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Woolard,Thomas",Thomas,Woolard,,30067,"Woolard,Thomas","WOOLARD,THOMAS",Morrisville,MOR,1388-2771,1,0,49,49,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Augustin,Christ",Christ,Augustin,,30067,"Augustin,Christ","AUGUSTIN,CHRIST",Morrisville,MOR,1388-3007,1,0,50,50,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,.0,4,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Apps,Elijah",Elijah,Apps,,30067,"Apps,Elijah","APPS,ELIJAH",Morrisville,MOR,1388-2772,1,0,51,51,0,0,LB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Morris,Carson",Carson,Morris,,30067,"Morris,Carson","MORRIS,CARSON",Morrisville,MOR,1388-2773,1,1,54,54,0,0,LB,0,,,,,,,,0,4,2,6,6,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Stevens,Jonathan",Jonathan,Stevens,,30067,"Stevens,Jonathan","STEVENS,JONATHAN",Morrisville,MOR,1388-3010,1,1,55,55,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Arbitello,Joseph",Joseph,Arbitello,,30067,"Arbitello,Joseph","ARBITELLO,JOSEPH",Morrisville,MOR,1388-2529,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Daughton,Ty",Ty,Daughton,,30067,"Daughton,Ty","DAUGHTON,TY",Morrisville,MOR,1388-3011,1,0,59,59,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Riggi,Ayden",Ayden,Riggi,,30067,"Riggi,Ayden","RIGGI,AYDEN",Morrisville,MOR,1388-2293,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"D'Avanzo,Eddie",Eddie,D'Avanzo,,30067,"D'Avanzo,Eddie","D'AVANZO,EDDIE",Morrisville,MOR,1388-2281,1,1,68,68,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Kaba,Cherinoh",Cherinoh,Kaba,,30067,"Kaba,Cherinoh","KABA,CHERINOH",Morrisville,MOR,1388-2108,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Versweyveld,Dylan",Dylan,Versweyveld,,30067,"Versweyveld,Dylan","VERSWEYVELD,DYLAN",Morrisville,MOR,1388-2573,1,1,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Dorman,Dom",Dom,Dorman,,30067,"Dorman,Dom","DORMAN,DOM",Morrisville,MOR,1388-2554,1,0,82,82,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,10,7.5,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0
2026-27,football,Empire 8 (E8),e8,Morrisville,"German,Larry",Larry,German,,30067,"German,Larry","GERMAN,LARRY",Morrisville,MOR,1388-2807,1,1,83,83,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,3,34,1,24,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Mejias,Louis",Louis,Mejias,,30067,"Mejias,Louis","MEJIAS,LOUIS",Morrisville,MOR,1388-2786,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,9,0,0,9,9.0,9.0,,,,,,,,,,,,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Highers,Carter",Carter,Highers,,30067,"Highers,Carter","HIGHERS,CARTER",Morrisville,MOR,1388-2800,1,0,85,85,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Luna,Yandel",Yandel,Luna,,30067,"Luna,Yandel","LUNA,YANDEL",Morrisville,MOR,1388-2564,1,0,86,86,0,TE,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Slesinski,Zach",Zach,Slesinski,,30067,"Slesinski,Zach","SLESINSKI,ZACH",Morrisville,MOR,1388-2280,1,0,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Sciallo,Anthony",Anthony,Sciallo,,30067,"Sciallo,Anthony","SCIALLO,ANTHONY",Morrisville,MOR,1388-2791,1,1,95,95,0,0,DL,0,,,,,,,,0,0,4,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Jones,Elijah",Elijah,Jones,,30067,"Jones,Elijah","JONES,ELIJAH",Morrisville,MOR,1388-3029,1,0,96,96,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Harvey,Ja'Mar",Ja'Mar,Harvey,,30067,"Harvey,Ja'Mar","HARVEY,JA'MAR",Morrisville,MOR,1388-2316,1,1,98,98,0,0,DL,0,,,,,,,,0,0,4,4,4,.5,.0,.0,0,1,4,0.5,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Empire 8 (E8),e8,Morrisville,"Cediel,Jesus",Jesus,Cediel,,30067,"Cediel,Jesus","CEDIEL,JESUS",Morrisville,MOR,1388-2796,1,0,99,99,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,246,1,0,35.1,,,,
2026-27,football,Empire 8 (E8),e8,Cortland,Tyson Taylor,Tyson,Taylor,,168,Tyson Taylor,"TAYLOR,TYSON",Cortland,COR,1168-5662,1,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
