season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,composite_score,global_rank,rating
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Hampton,Britton",Britton,Hampton,,286,"Hampton,Britton","HAMPTON,BRITTON",Hope,HOP,1087-4448,1,0,8,8D,0,0,CB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,252,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Harvey,Austin",Austin,Harvey,,286,"Harvey,Austin","HARVEY,AUSTIN",Hope,HOP,1087-3296,1,1,13,13,0,0,CB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,253,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Jacobs,Brady",Brady,Jacobs,,114,"Jacobs,Brady","JACOBS,BRADY",Calvin,CAL,1086-2039,1,0,6,0G,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,254,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Newell,Bryson",Bryson,Newell,,114,"Newell,Bryson","NEWELL,BRYSON",Calvin,CAL,1086-2828,1,0,28,28,0,0,LB,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,255,68
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Russell,Mitch",Mitch,Russell,,326,"Russell,Mitch","RUSSELL,MITCH",Kalamazoo,KAL,1088-545,1,0,4,4,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,256,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Soffredine,Vindarr",Vindarr,Soffredine,,21,"Soffredine,Vindarr","SOFFREDINE,VINDARR",Alma,ALM,1085-3238,1,0,0,2A,0,0,LB,0,,,,,,,,0,0,3,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,257,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Spencer,Ronnie",Ronnie,Spencer,,326,"Spencer,Ronnie","SPENCER,RONNIE",Kalamazoo,KAL,1088-1815,1,1,5,5,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5948386925519544,258,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Rashawn Mersier,Rashawn,Mersier,,525,Rashawn Mersier,"MERSIER,RASHAWN",Olivet,OLIVET,0,1,1,1,1,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,2,35,0,37,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5954577323836788,259,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Dixon,Alex",Alex,Dixon,,4,"Dixon,Alex","DIXON,ALEX",Adrian,ADR,1083-13612,1,1,6,6,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6140588286567281,260,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Sterrett,Patrick",Patrick,Sterrett,,21,"Sterrett,Patrick","STERRETT,PATRICK",Alma,ALM,1085-3327,1,0,89,89,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,18,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6140588286567281,261,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Hampton,Keagan",Keagan,Hampton,,30037,"Hampton,Keagan","HAMPTON,KEAGAN",Trine,TRI,1091-4226,1,0,44,44,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,17,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6422869139604639,262,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Bell,Cayden",Cayden,Bell,,21,"Bell,Cayden","BELL,CAYDEN",Alma,ALM,1085-4143,1,0,17,17,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,8,8,8,1,4,4,0,1,4,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,-0.6790521649664597,263,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Raymond,Brady",Brady,Raymond,,4,"Raymond,Brady","RAYMOND,BRADY",Adrian,ADR,1083-6211,1,0,7,7,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.726971169871671,264,67
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Boge,Jason",Jason,Boge,,21,"Boge,Jason","BOGE,JASON",Alma,ALM,1085-3972,1,0,15,15,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-7,1,8,0,1,-3.5,-7.0,,,,,,,,,,,,,,,,,8,1,46,1,99,0,6,4,260.3,16.50,24.75,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7421449425051909,265,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Amos,Braylen",Braylen,Amos,,286,"Amos,Braylen","AMOS,BRAYLEN",Hope,HOP,1087-3529,1,0,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7834273404791423,266,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Brueggemann,Trey",Trey,Brueggemann,,4,"Brueggemann,Trey","BRUEGGEMANN,TREY",Adrian,ADR,1083-6790,1,1,2,2,0,RB,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4,6,0,3,1.5,,,,,,,,,,,,,,,,,,13,59,64,5,0,21,4.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8225080442284076,267,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Srebnik,Easton",Easton,Srebnik,,4,"Srebnik,Easton","SREBNIK,EASTON",Adrian,ADR,1083-13669,1,1,10,10,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8398835110866137,268,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Fracassi,Braden",Braden,Fracassi,,15,"Fracassi,Braden","FRACASSI,BRADEN",Albion,AC,1084-3486,1,0,11,11,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,1,22,0,22,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,47,0,18,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8449295934207754,269,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Amid,Gabriel",Gabriel,Amid,,114,"Amid,Gabriel","AMID,GABRIEL",Calvin,CAL,1086-2405,1,0,25,2F,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,270,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Anderson,Grant",Grant,Anderson,,326,"Anderson,Grant","ANDERSON,GRANT",Kalamazoo,KAL,1088-2241,1,0,42,42,0,0,LB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,271,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Bryan,Kaiden",Kaiden,Bryan,,30037,"Bryan,Kaiden","BRYAN,KAIDEN",Trine,TRI,1091-5155,1,0,35,35,0,0,S,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,272,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Burrell,Myles",Myles,Burrell,,15,"Burrell,Myles","BURRELL,MYLES",Albion,AC,1084-3500,1,0,52,52,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,273,66
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Button,Jayden",Jayden,Button,,21,"Button,Jayden","BUTTON,JAYDEN",Alma,ALM,1085-4333,1,0,24,24,0,0,S,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,274,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Calloway,Jermaine",Jermaine,Calloway,,326,"Calloway,Jermaine","CALLOWAY,JERMAINE",Kalamazoo,KAL,1088-1920,1,0,6,6,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,275,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Cropsey,Cameron",Cameron,Cropsey,,15,"Cropsey,Cameron","CROPSEY,CAMERON",Albion,AC,1084-4021,1,0,21,21,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,276,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Drake,Emil",Emil,Drake,,30037,"Drake,Emil","DRAKE,EMIL",Trine,TRI,1091-4631,1,1,0,0A,0,0,S,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,277,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Fielstra,Andrew",Andrew,Fielstra,,4,"Fielstra,Andrew","FIELSTRA,ANDREW",Adrian,ADR,1083-13616,1,0,41,41,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,278,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Grueter,Gavin",Gavin,Grueter,,114,"Grueter,Gavin","GRUETER,GAVIN",Calvin,CAL,1086-3094,1,1,3,0D,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,279,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Hazlewood,Jacob",Jacob,Hazlewood,,326,"Hazlewood,Jacob","HAZLEWOOD,JACOB",Kalamazoo,KAL,1088-1795,1,1,51,51,0,0,DE,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,280,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Herrema,Christian",Christian,Herrema,,286,"Herrema,Christian","HERREMA,CHRISTIAN",Hope,HOP,1087-3812,1,0,42,42,0,0,DL,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,281,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Jones,Kamron",Kamron,Jones,,15,"Jones,Kamron","JONES,KAMRON",Albion,AC,1084-3491,1,0,7,7J,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,282,65
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Lawrence,Ron",Ron,Lawrence,,326,"Lawrence,Ron","LAWRENCE,RON",Kalamazoo,KAL,1088-2055,1,1,99,99,0,0,DL,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,283,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Lucas Rosso,Lucas,Rosso,,525,Lucas Rosso,"ROSSO,LUCAS",Olivet,OLIVET,0,1,1,52,52,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,284,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"MacDonell,Jacob",Jacob,MacDonell,,21,"MacDonell,Jacob","MACDONELL,JACOB",Alma,ALM,1085-3961,1,0,24,2R,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,285,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Mahaney,Joey",Joey,Mahaney,,286,"Mahaney,Joey","MAHANEY,JOEY",Hope,HOP,1087-3263,1,1,23,23,0,0,LB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,286,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Meyers,Gavin",Gavin,Meyers,,326,"Meyers,Gavin","MEYERS,GAVIN",Kalamazoo,KAL,1088-2058,1,0,35,35,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,287,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Moore,Brody",Brody,Moore,,4,"Moore,Brody","MOORE,BRODY",Adrian,ADR,1083-6865,1,0,42,42,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,288,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Morman,Michael",Michael,Morman,,30037,"Morman,Michael","MORMAN,MICHAEL",Trine,TRI,1091-5117,1,0,26,26,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,289,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Mueller,Riley",Riley,Mueller,,30037,"Mueller,Riley","MUELLER,RILEY",Trine,TRI,1091-5681,1,0,81,8B,0,0,S,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,290,64
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Quinn,Brody",Brody,Quinn,,326,"Quinn,Brody","QUINN,BRODY",Kalamazoo,KAL,1088-1942,1,1,13,13,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,291,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Robertson,Dageor",Dageor,Robertson,,21,"Robertson,Dageor","ROBERTSON,DAGEOR",Alma,ALM,1085-3230,1,0,90,4W,0,0,DL,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,292,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Rowland,Patrick",Patrick,Rowland,,286,"Rowland,Patrick","ROWLAND,PATRICK",Hope,HOP,1087-3283,1,0,10,9D,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,293,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Walters,Evan",Evan,Walters,,21,"Walters,Evan","WALTERS,EVAN",Alma,ALM,1085-3106,1,1,98,5F,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,294,63
