season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Ray,Joe",Joe,Ray,,372,"Ray,Joe","RAY,JOE",Luther,LUT,1046-8046,1,0,26,26,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1.0,.0,.0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2,31,0,20,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15842032298322162,263,71
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Smith,Camryn",Camryn,Smith,,53,"Smith,Camryn","SMITH,CAMRYN",Beloit,BEL,1093-1777,1,0,2,2,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17850248732053253,264,71
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Wiley,Ash",Ash,Wiley,,372,"Wiley,Ash","WILEY,ASH",Luther,LUT,1046-7859,1,0,43,43,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17850248732053253,265,71
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Grimsley,Elijah",Elijah,Grimsley,,53,"Grimsley,Elijah","GRIMSLEY,ELIJAH",Beloit,BEL,1093-1756,1,0,27,27,0,RB,0,0,,,,,,,,,,,,,,,,,,,,3,27,29,2,0,21,9.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18825002088259368,266,71
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Battaglia,Timothy",Timothy,Battaglia,,137,"Battaglia,Timothy","BATTAGLIA,TIMOTHY",University of Chicago,UC,1202-2651,1,0,86,86,0,TE,0,0,,,,,,,,,,,,,,,3,23,0,18,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21073803268872937,267,71
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Corby,Carson",Carson,Corby,,53,"Corby,Carson","CORBY,CARSON",Beloit,BEL,1093-1546,1,1,6,6,0,WR,0,0,,,,,,,,,,,,,,,2,23,0,19,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21073803268872937,268,71
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Hynds,Nathan",Nathan,Hynds,,166,"Hynds,Nathan","HYNDS,NATHAN",Cornell College,COR,1043-5832,1,0,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,62,33,0,0,2,0,1,31.0,,,,,-0.2128495672859131,269,71
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"England,Easton",Easton,England,,348,"England,Easton","ENGLAND,EASTON",Lawrence,LAW,0,1,0,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,215,64,0,1,0,1,1,30.7,,,,,-0.2275449520939512,270,71
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Lowry,Jake",Jake,Lowry,,137,"Lowry,Jake","LOWRY,JAKE",University of Chicago,UC,1202-2217,1,1,17,17,0,RB,0,0,,,,,,,,,,,,,,,3,14,0,7,4.7,18,39,45,6,0,10,2.2,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2425572571953015,271,71
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Spencer,Riley",Riley,Spencer,,264,"Spencer,Riley","SPENCER,RILEY",Grinnell,GRN,1095-7781,1,0,45,45,0,RB,0,0,,,,,,,,,,,,,,,,,,,,9,25,26,1,0,6,2.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25775495405282645,272,71
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Bryant,Gunner",Gunner,Bryant,,438,"Bryant,Gunner","BRYANT,GUNNER",Monmouth (IL),Mon,1100-5164,1,1,28,28,0,TE,0,0,,,,,,,,,,,,,,,1,21,0,21,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26864887772103496,273,70
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"Duncan,Layton",Layton,Duncan,,344,"Duncan,Layton","DUNCAN,LAYTON",Lake Forest,LFC,1098-2792,1,0,1,1D,0,WR,0,0,,,,,,,,,,,,,,,1,20,0,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2976043002371878,274,70
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Moore,Aaron",Aaron,Moore,,372,"Moore,Aaron","MOORE,AARON",Luther,LUT,1046-7850,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,1,6,1,6,6.0,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3016663615604186,275,70
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Ross,Kingston",Kingston,Ross,,264,"Ross,Kingston","ROSS,KINGSTON",Grinnell,GRN,1095-7777,1,0,27,27,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32943326514199295,276,70
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Hanson,Nathan",Nathan,Hanson,,577,"Hanson,Nathan","HANSON,NATHAN",Ripon,RIP,1101-3781,1,0,7,7,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3396815398739839,277,70
2026-27,football,Midwest Conference (MWC),mwc,Monmouth (IL),"Patterson,Da'Von",Da'Von,Patterson,,438,"Patterson,Da'Von","PATTERSON,DA'VON",Monmouth (IL),Mon,1100-5196,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,2,17,0,12,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38447056778564626,278,70
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Sheraden,Wesley",Wesley,Sheraden,,297,"Sheraden,Wesley","SHERADEN,WESLEY",Illinois Col.,ILC,1096-4455,1,0,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39571134920619844,279,70
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Baesemann,Conor",Conor,Baesemann,,372,"Baesemann,Conor","BAESEMANN,CONOR",Luther,LUT,1046-7530,1,1,17,17,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40643760337582935,280,70
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Blackwood,Jakobe",Jakobe,Blackwood,,348,"Blackwood,Jakobe","BLACKWOOD,JAKOBE",Lawrence,LAW,0,1,1,2,2,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40643760337582935,281,70
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Clark,Jensen",Jensen,Clark,,166,"Clark,Jensen","CLARK,JENSEN",Cornell College,COR,1043-5631,1,1,14,14,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40643760337582935,282,70
2026-27,football,Midwest Conference (MWC),mwc,Lake Forest,"DeChesaro,Thomas",Thomas,DeChesaro,,344,"DeChesaro,Thomas","DECHESARO,THOMAS",Lake Forest,LFC,1098-2092,1,1,32,32,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40643760337582935,283,69
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Gill,Carson",Carson,Gill,,166,"Gill,Carson","GILL,CARSON",Cornell College,COR,1043-5403,1,1,9,9D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40643760337582935,284,69
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Jenkins,Jamarcus",Jamarcus,Jenkins,,297,"Jenkins,Jamarcus","JENKINS,JAMARCUS",Illinois Col.,ILC,1096-3821,1,0,15,1Z,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40643760337582935,285,69
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Smith,Desean",Desean,Smith,,577,"Smith,Desean","SMITH,DESEAN",Ripon,RIP,1101-3475,1,1,30,3B,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40643760337582935,286,69
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Gist,Jayden",Jayden,Gist,,53,"Gist,Jayden","GIST,JAYDEN",Beloit,BEL,1093-1549,1,1,11,11,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4307973467241446,287,69
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Kosowski,Walter",Walter,Kosowski,,297,"Kosowski,Walter","KOSOWSKI,WALTER",Illinois Col.,ILC,1096-3639,1,0,57,57,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,157,46,0,1,0,0,0,39.3,,,,,-0.4311840269714799,288,69
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Battle,Kadir",Kadir,Battle,,53,"Battle,Kadir","BATTLE,KADIR",Beloit,BEL,1093-1542,1,1,14,14,0,WR,0,0,,,,,,,,,,,,,,,5,28,0,11,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,2,21,0,12,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4585159264923454,289,69
2026-27,football,Midwest Conference (MWC),mwc,Cornell College,"Kolen,Aaron",Aaron,Kolen,,166,"Kolen,Aaron","KOLEN,AARON",Cornell College,COR,1043-5822,1,0,36,36,0,RB,0,0,,,,,,,,,,,,,,,,,,,,5,19,19,0,0,9,3.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4662697535635249,290,69
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Laird,Zac",Zac,Laird,,297,"Laird,Zac","LAIRD,ZAC",Illinois Col.,ILC,1096-3831,1,1,32,32,0,TE,0,0,,,,,,,,,,,,,,,2,14,0,8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47133683533410464,291,69
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Gooden,Tristian",Tristian,Gooden,,348,"Gooden,Tristian","GOODEN,TRISTIAN",Lawrence,LAW,0,1,0,0,0,0,RB,0,0,,,,,,,,,,,,,,,1,18,0,18,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,0,24,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48222024724718304,292,69
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Feldman,Ryan",Ryan,Feldman,,264,"Feldman,Ryan","FELDMAN,RYAN",Grinnell,GRN,1095-7582,1,1,83,83,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,4,139,0,0,34.8,1,2,28,0,50.0,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,-0.5243499197408301,293,69
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Fonnesbeck,Dylan",Dylan,Fonnesbeck,,337,"Fonnesbeck,Dylan","FONNESBECK,DYLAN",Knox,KNO,1097-3845,1,0,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,32,0,50.0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,-0.5243499197408301,294,68
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Carlson,Hunter",Hunter,Carlson,,348,"Carlson,Hunter","CARLSON,HUNTER",Lawrence,LAW,0,1,0,12,12,0,RB,0,0,,,,,,,,,,,,,,,3,12,0,7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5292476803664103,295,68
2026-27,football,Midwest Conference (MWC),mwc,Lawrence,"Holland,Ethan",Ethan,Holland,,348,"Holland,Ethan","HOLLAND,ETHAN",Lawrence,LAW,0,1,1,6,6,0,WR,0,0,,,,,,,,,,,,,,,3,12,0,15,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5292476803664103,296,68
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Sneddon,Payten",Payten,Sneddon,,372,"Sneddon,Payten","SNEDDON,PAYTEN",Luther,LUT,1046-7538,1,0,0,0,0,WR,0,0,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5292476803664103,297,68
2026-27,football,Midwest Conference (MWC),mwc,Luther,"Songstad,Caleb",Caleb,Songstad,,372,"Songstad,Caleb","SONGSTAD,CALEB",Luther,LUT,1046-7660,1,0,29,29,0,RB,0,0,,,,,,,,,,,,,,,,,,,,8,17,20,3,0,5,2.1,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5357746867337577,298,68
2026-27,football,Midwest Conference (MWC),mwc,Grinnell,"Eisenberg,David",David,Eisenberg,,264,"Eisenberg,David","EISENBERG,DAVID",Grinnell,GRN,1095-7581,1,0,4,4,0,0,S,0,,,,,,,,,,,,,,,0,0,0,0,.0,5,42,42,0,0,19,8.4,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5436757726660917,299,68
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Rakers,Carson",Carson,Rakers,,297,"Rakers,Carson","RAKERS,CARSON",Illinois Col.,ILC,1096-3843,1,1,4,4R,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,1,5,0,5,-0.5505768399172861,300,68
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Kelley,Avondre",Avondre,Kelley,,137,"Kelley,Avondre","KELLEY,AVONDRE",University of Chicago,UC,1202-2648,1,0,5,5X,0,RB,0,0,,,,,,,,,,,,,,,2,5,0,8,2.5,8,50,51,1,0,24,6.3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.551676274128541,301,68
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Fields,Deandre",Deandre,Fields,,53,"Fields,Deandre","FIELDS,DEANDRE",Beloit,BEL,1093-1753,1,0,22,22,0,RB,0,0,,,,,,,,,,,,,,,,,,,,5,10,10,0,1,5,2.0,10.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5533849904409603,302,68
2026-27,football,Midwest Conference (MWC),mwc,University of Chicago,"Giggetts,Morrison",Morrison,Giggetts,,137,"Giggetts,Morrison","GIGGETTS,MORRISON",University of Chicago,UC,1202-2775,1,1,20,20,0,WR,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,59,0,25,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5599499956160201,303,68
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Holden,Kenyon",Kenyon,Holden,,297,"Holden,Kenyon","HOLDEN,KENYON",Illinois Col.,ILC,1096-4453,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5871585253987159,304,67
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Perkis,Brain",Brain,Perkis,,53,"Perkis,Brain","PERKIS,BRAIN",Beloit,BEL,1093-1772,1,0,82,82,0,WR,0,0,,,,,,,,,,,,,,,2,10,0,6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5871585253987159,305,67
2026-27,football,Midwest Conference (MWC),mwc,Illinois Col.,"Patton,Trevor",Trevor,Patton,,297,"Patton,Trevor","PATTON,TREVOR",Illinois Col.,ILC,1096-4303,1,0,26,26,0,RB,0,0,,,,,,,,,,,,,,,,,,,,5,9,11,2,1,4,1.8,9.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5881374570260768,306,67
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Mendoza,Bayley",Bayley,Mendoza,,53,"Mendoza,Bayley","MENDOZA,BAYLEY",Beloit,BEL,1093-1767,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6161139479148687,307,67
