season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Gavin Fields,Gavin,Fields,,2694,Gavin Fields,0,0FRANKLIN,9,8,,,20.0,5.0,3.0,5.0,1.0,0.0,2.0,6.0,0.0,3.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.414,10.0,29.0,1.0,1.0,0.15,0.5,22.0,7.0,0.0,3.0,0.0,11.0,3.0,0.0,0.0,29.0,1.0,14.0,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,2.0,"0,7",0.0,0.0,7.0,"2,14",0.14,2.0,14.0,"2,10",0.2,2.0,10.0,"0,2",0.0,0.0,2.0,0,0.0,0.0,0.0,"2,3","0,5","5,17",6,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,0.0,13.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2918,False,,,,,,92,61,26.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,J. Kennedy,J.,Kennedy,,1192,J. Kennedy,0,0MANCHEST,18,18,,,73.0,10.0,17.0,5.0,2.0,0.0,2.0,6.0,2.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.291,25.0,79.0,1.0,1.0,0.233,0.342,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,23.0,20.0,"4,18",0.22,4.0,18.0,"9,35",0.26,9.0,35.0,"4,21",0.19,4.0,21.0,"1,9",0.11,1.0,9.0,0,0.0,0.0,0.0,"8,22","0,5","14,35",1,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,6.0,0.0,,,,,,,,,Manchester,MANCHEST,1036-2307,False,,,,,,93,61,25.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,Giovanny Ortiz,Giovanny,Ortiz,,30171,Giovanny Ortiz,0,0BEREA,11,11,,,35.0,4.0,7.0,5.0,1.0,0.0,1.0,4.0,0.0,1.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,11.0,40.0,3.0,0.667,0.2,0.314,18.0,15.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,36.0,0.917,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,8.0,9.0,"5,13",0.38,5.0,13.0,"4,18",0.22,4.0,18.0,"3,10",0.3,3.0,10.0,"1,6",0.17,1.0,6.0,0,0.0,0.0,0.0,"1,7","1,2","7,19",3,0.0,0.0,0.0,11,0.0,0.0,0.0,3.0,5.0,0.0,,,,,,,,,Berea,BEREA,921-1189,False,,,,,,94,60,24.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Evan Duncan,Evan,Duncan,,195,Evan Duncan,0,0EARLHAM,12,11,,,32.0,3.0,6.0,5.0,0.0,1.0,0.0,5.0,0.0,2.0,12.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,8.0,41.0,6.0,0.833,0.188,0.25,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.917,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,11.0,"2,4",0.5,2.0,4.0,"5,17",0.29,5.0,17.0,"3,12",0.25,3.0,12.0,"0,5",0.0,0.0,5.0,0,0.0,0.0,0.0,"5,11","3,7","13,23",2,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,,Earlham,EARLHAM,1215-2019,False,,,,,,95,60,23.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,Joe Nevle,Joe,Nevle,,585,Joe Nevle,0,0ROSE-HUL,10,8,,,31.0,6.0,7.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,9.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.368,8.0,40.0,3.0,1.0,0.226,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,8.0,9.0,"2,9",0.22,2.0,9.0,"4,13",0.31,4.0,13.0,"4,10",0.4,4.0,10.0,"0,3",0.0,0.0,3.0,0,0.0,0.0,0.0,"5,15","1,2","10,17",66,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,9.0,0.0,,,,,,,,,Rose-Hulman,ROSE-HUL,1038-5130,False,,,,,,96,59,22.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Transylvania,Max Finn,Max,Finn,,28749,Max Finn,0,0TRANSYLV,17,16,,,51.0,12.0,10.0,4.0,2.0,0.0,0.0,10.0,0.0,4.0,16.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.369,12.0,66.0,6.0,0.667,0.196,0.235,80.0,13.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,95.0,0.979,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,17.0,6.0,"4,20",0.2,4.0,20.0,"5,26",0.19,5.0,26.0,"3,16",0.19,3.0,16.0,"2,4",0.5,2.0,4.0,0,0.0,0.0,0.0,"7,15","1,4","13,31","0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,4.0,14.0,0.0,,,,,,,,,Transylvania,TRANSYLV,1039-3009,False,,,,,,97,59,21.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,Noah Rasmussen,Noah,Rasmussen,,585,Noah Rasmussen,0,0ROSE-HUL,13,11,,,39.0,5.0,7.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0,8.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.277,9.0,49.0,2.0,1.0,0.179,0.231,20.0,22.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,43.0,0.977,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,11.0,16.0,"3,16",0.19,3.0,16.0,"3,20",0.15,3.0,20.0,"2,14",0.14,2.0,14.0,"0,3",0.0,0.0,3.0,0,0.0,0.0,0.0,"3,6","3,4","12,26",7,0.0,0.0,0.0,11,0.0,0.0,0.0,8.0,16.0,0.0,,,,,,,,,Rose-Hulman,ROSE-HUL,1038-5304,False,,,,,,98,59,20.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Ian Potts,Ian,Potts,,939,Ian Potts,0,0ANDERSON,19,19,,,56.0,8.0,10.0,4.0,2.0,0.0,0.0,12.0,0.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.329,12.0,72.0,6.0,0.667,0.179,0.214,40.0,35.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,76.0,0.987,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,20.0,22.0,"3,23",0.13,3.0,23.0,"6,34",0.18,6.0,34.0,"2,24",0.08,2.0,24.0,"1,7",0.14,1.0,7.0,"1,1",1.0,1.0,1.0,"6,10","3,3","19,40",2,0.0,0.0,0.0,"0,0",0.0,0.0,0.0,7.0,20.0,0.0,,,,,,,,,Anderson,ANDERSON,0,False,,,,,,99,58,19.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Kam Seitz,Kam,Seitz,,2694,Kam Seitz,0,0FRANKLIN,8,4,,,17.0,4.0,4.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,8.0,22.0,0.0,0.0,0.235,0.471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,6.0,"2,7",0.29,2.0,7.0,"2,7",0.29,2.0,7.0,"1,5",0.2,1.0,5.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"2,5","1,2","4,9",0,0.0,0.0,0.0,35,0.0,0.0,0.0,1.0,4.0,0.0,,,,,,,,,Franklin,FRANKLIN,1034-2679,False,,,,,,100,58,18.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Torin Long,Torin,Long,,987,Torin Long,0,0BLU,15,11,,,26.0,12.0,5.0,3.0,1.0,0.0,1.0,12.0,0.0,3.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.488,9.0,42.0,0.0,0.0,0.192,0.346,26.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,46.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,5.0,3.0,"0,7",0.0,0.0,7.0,"1,13",0.08,1.0,13.0,"1,10",0.1,1.0,10.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"6,8","1,3","8,19",2,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,7.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,101,57,17.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Jack Robinson,Jack,Robinson,,8567,Jack Robinson,0,0MT. ST.,8,5,,,17.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.0,20.0,0.0,0.0,0.235,0.294,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,5.0,"2,7",0.29,2.0,7.0,"2,11",0.18,2.0,11.0,"2,3",0.67,2.0,3.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,"1,2","1,2","3,12",4,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,7.0,0.0,,,,,,,,,Mount St. Joseph,MT. ST.,1037-3496,False,,,,,,102,57,16.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Brandon North,Brandon,North,,987,Brandon North,0,0BLU,5,5,,,19.0,1.0,4.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,5.0,24.0,2.0,1.0,0.211,0.263,24.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,3.0,"1,5",0.2,1.0,5.0,"2,13",0.15,2.0,13.0,"2,10",0.2,2.0,10.0,"2,6",0.33,2.0,6.0,0,0.0,0.0,0.0,"2,3","1,2","10,16",1,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,9.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,103,56,15.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Max Firestine,Max,Firestine,,195,Max Firestine,0,0EARLHAM,9,7,,,19.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,5.0,25.0,0.0,0.0,0.211,0.263,42.0,5.0,2.0,2.0,0.0,10.0,4.0,1.0,0.0,49.0,0.959,14.0,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,5.0,"2,8",0.25,2.0,8.0,"2,7",0.29,2.0,7.0,"2,6",0.33,2.0,6.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"1,6","0,1","5,10",14,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,7.0,0.0,,,,,,,,,Earlham,EARLHAM,1215-1892,False,,,,,,104,56,14.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,M. Subler,M.,Subler,,1192,M. Subler,0,0MANCHEST,9,8,,,20.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,4.0,25.0,1.0,0.0,0.15,0.2,39.0,4.0,0.0,2.0,0.0,16.0,4.0,0.0,0.0,43.0,1.0,20.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,"1,8",0.13,1.0,8.0,"3,13",0.23,3.0,13.0,"2,8",0.25,2.0,8.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,"2,7","1,1","6,15",0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,7.0,0.0,,,,,,,,,Manchester,MANCHEST,1036-2957,False,,,,,,105,56,13.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,Spencer Blackwell,Spencer,Blackwell,,30171,Spencer Blackwell,0,0BEREA,7,7,,,17.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.158,3.0,19.0,1.0,1.0,0.118,0.176,6.0,5.0,0.0,1.0,0.0,32.0,1.0,0.0,0.0,11.0,1.0,33.0,0.97,29.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.1,25.0,21.0,6.0,5.0,5.0,0.0,2.0,15.32,64.0,72.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.453,1.0,1.0,8.0,5.0,"2,7",0.29,2.0,7.0,"1,10",0.1,1.0,10.0,"1,6",0.17,1.0,6.0,"0,2",0.0,0.0,2.0,0,0.0,0.0,0.0,"1,3","1,3","4,11","0,1",0.0,0.0,1.0,1,0.0,0.0,0.0,3.0,4.0,0.0,14.0,15.0,0.0,"3,6","9,20","3,7",0,"5,9",Berea,BEREA,921-997,False,,,,,,106,55,12.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,Ethan King,Ethan,King,,1115,Ethan King,0,0HAN,13,10,,,36.0,2.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,6.0,42.0,0.0,0.0,0.167,0.167,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,9.0,7.0,"4,13",0.31,4.0,13.0,"3,18",0.17,3.0,18.0,"1,8",0.13,1.0,8.0,"1,12",0.08,1.0,12.0,0,0.0,0.0,0.0,"1,12","0,2","10,22",2,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,6.0,0.0,,,,,,,,,Hanover,HAN,1035-2800,False,,,,,,107,55,11.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,Micheal Mauney,Micheal,Mauney,,30171,Micheal Mauney,0,0BEREA,11,10,,,26.0,3.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.333,7.0,30.0,1.0,1.0,0.231,0.269,15.0,27.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,47.0,0.894,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.75,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,5.0,6.0,"1,9",0.11,1.0,9.0,"1,8",0.13,1.0,8.0,"1,8",0.13,1.0,8.0,"2,3",0.67,2.0,3.0,0,0.0,0.0,0.0,"4,8","1,1","2,9",1,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,0.0,7.0,0.0,3.0,1.0,0.0,"1,1","1,5","0,1",0,"1,3",Berea,BEREA,921-1520,False,,,,,,108,54,10.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Jt Vaughn,Jt,Vaughn,,987,Jt Vaughn,0,0BLU,15,5,,,26.0,2.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.333,7.0,30.0,0.0,0.0,0.231,0.269,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,4.0,"1,9",0.11,1.0,9.0,"5,15",0.33,5.0,15.0,"2,11",0.18,2.0,11.0,"3,7",0.43,3.0,7.0,0,0.0,0.0,0.0,"1,5","1,1","8,18","0,1",0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,109,54,9.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,Wesley Stiller,Wesley,Stiller,,1115,Wesley Stiller,0,0HAN,8,6,,,18.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.286,4.0,21.0,0.0,0.0,0.167,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,4.0,"1,5",0.2,1.0,5.0,"2,9",0.22,2.0,9.0,"1,5",0.2,1.0,5.0,"1,3",0.33,1.0,3.0,0,0.0,0.0,0.0,"1,5","1,1","3,10",2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,Hanover,HAN,1035-2355,False,,,,,,110,53,8.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Liam George,Liam,George,,987,Liam George,0,0BLU,9,6,,,19.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.182,1.0,24.0,0.0,0.0,0.053,0.053,11.0,17.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,0.933,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,9.0,2.0,"1,5",0.2,1.0,5.0,"1,11",0.09,1.0,11.0,"1,9",0.11,1.0,9.0,"0,1",0.0,0.0,1.0,0,0.0,0.0,0.0,"1,6","0,3","8,14","0,1",0.0,0.0,1.0,"0,1",0.0,0.0,1.0,2.0,4.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,111,53,7.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Chris Barnett,Chris,Barnett,,195,Chris Barnett,0,0EARLHAM,12,8,,,27.0,6.0,6.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,11.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,13.0,34.0,5.0,1.0,0.222,0.481,10.0,30.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,0.952,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,7.0,"1,8",0.13,1.0,8.0,"2,14",0.14,2.0,14.0,"0,10",0.0,0.0,10.0,"1,3",0.33,1.0,3.0,0,0.0,0.0,0.0,"4,9","0,3","4,16",4,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,12.0,0.0,,,,,,,,,Earlham,EARLHAM,1215-2012,False,,,,,,112,53,6.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,Zack Hudson,Zack,Hudson,,30171,Zack Hudson,0,0BEREA,11,10,,,33.0,7.0,8.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.359,9.0,39.0,1.0,1.0,0.242,0.273,36.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,0.929,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,22.5,8.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,13.0,7.0,"1,3",0.33,1.0,3.0,"3,9",0.33,3.0,9.0,"1,4",0.25,1.0,4.0,"3,6",0.5,3.0,6.0,0,0.0,0.0,0.0,"7,19","0,1","4,9",0,0.0,0.0,0.0,"0,1",0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,"1,1","3,6","1,1",0,"1,2",Berea,BEREA,921-1545,False,,,,,,113,52,5.0,batting,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,Kayden Smith,Kayden,Smith,,987,Kayden Smith,0,0BLU,9,5,,,17.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,20.0,0.0,0.0,0.176,0.176,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,"1,10",0.1,1.0,10.0,"1,11",0.09,1.0,11.0,"0,10",0.0,0.0,10.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,"3,4","0,1","2,11","0,1",0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,12.0,0.0,,,,,,,,,Bluffton,BLU,0,False,,,,,,114,52,4.0,batting,,
