season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Chris Betler,Chris,Betler,,815,Chris Betler,0,0YC,33,33,,,133,17,39,24,4,4,2,12,0,3,28,13,4,2,0,0,0,0,0,2,0,3,0,0.365,57,148,6,.667,.293,.429,67,0,1,0,0,0,0,0,0,68,.985,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,29,33,"18,50",0.36,18,50,"19,77",0.25,19,77,"13,50",0.26,13,50,"6,33",0.18,6,33,0,0,0,0,"12,31","7,12","35,84",75,0,0,0,0,0,0,0,2,35,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Alex Neeld,Alex,Neeld,,815,Alex Neeld,0,0YC,31,29,,,112,28,28,31,6,0,9,15,3,1,28,5,0,3,0,3,0,0,0,3,0,5,0,0.336,61,131,3,.000,.250,.545,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,21,30,"11,37",0.30,11,37,"16,65",0.25,16,65,"9,45",0.20,9,45,"6,22",0.27,6,22,0,0,0,0,"13,29","11,15","37,73",40,0,0,0,33,0,0,0,14,24,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Jacob Deimling,Jacob,Deimling,,815,Jacob Deimling,0,0YC,40,39,,,141,29,39,22,4,1,1,23,0,9,31,10,2,0,1,3,0,0,0,1,0,2,0,0.403,48,177,2,1.000,.277,.340,95,1,3,0,0,0,0,0,0,99,.970,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,30,38,"10,46",0.22,10,46,"20,75",0.27,20,75,"12,51",0.24,12,51,"11,35",0.31,11,35,0,0,0,0,"16,27","8,14","45,91",78,0,0,0,2,0,0,0,14,33,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Ryan Niedzialkowski,Ryan,Niedzialkowski,,815,Ryan Niedzialkowski,0,0YC,38,34,,,130,25,42,16,8,0,1,8,0,6,25,12,1,1,2,2,0,0,0,1,1,2,0,0.384,53,148,2,.500,.323,.408,219,20,7,0,0,0,0,16,0,246,.972,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,27,34,"10,43",0.23,10,43,"23,79",0.29,23,79,"15,58",0.26,15,58,"8,28",0.29,8,28,0,0,0,0,"13,25","4,9","41,89",143,0,0,0,114,0,0,0,9,41,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Chris Nessensohn,Chris,Nessensohn,,815,Chris Nessensohn,0,0YC,44,43,,,129,38,36,25,7,1,0,22,1,11,18,6,8,0,2,3,0,0,0,0,0,2,0,0.418,45,167,8,1.000,.279,.349,132,2,2,0,0,0,0,0,0,136,.985,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,38,37,"7,43",0.16,7,43,"26,74",0.35,26,74,"14,50",0.28,14,50,"7,28",0.25,7,28,0,0,0,0,"16,31","12,15","46,86",101,0,0,0,2,0,0,0,12,34,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Matthew Wade,Matthew,Wade,,815,Matthew Wade,0,0YC,31,28,,,97,22,26,26,3,0,5,8,0,8,32,5,2,0,1,2,0,0,0,5,0,5,0,0.365,44,116,2,1.000,.268,.454,175,19,3,8,0,25,11,0,0,197,.985,36,.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,23,21,"9,33",0.27,9,33,"17,58",0.29,17,58,"14,42",0.33,14,42,"5,18",0.28,5,18,0,0,0,0,"7,18","10,15","30,67",193,0,0,0,0,0,0,0,7,28,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Evan Hughes,Evan,Hughes,,815,Evan Hughes,0,0YC,11,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,6,14,1,0,0,2,4,0,0,21,.952,6,.333,71,1,11,7,1,0,2,0,1,0,65.1,35,30,19,66,16,3,1,4.13,250,295,2,10,0,2,14,0,0,20,.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,58,3,"2,7","2,8","2,9",0,"3,10",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Bryce Shaffer,Bryce,Shaffer,,815,Bryce Shaffer,0,0YC,24,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,0,1,0,.000,.000,.000,1,9,1,0,0,8,4,0,0,11,.909,12,.667,53,1,1,3,2,0,0,0,0,0,43.1,38,32,12,37,9,2,3,6.65,181,206,3,7,2,3,2,1,1,9,.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,28,0,"0,1","4,11","3,3",0,"3,7",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Lane Berkey,Lane,Berkey,,815,Lane Berkey,0,0YC,2,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,2,0,0,0,1,1.000,2,1.000,5,1,1,0,1,0,0,0,0,0,1.0,9,9,4,1,2,0,1,81.00,7,13,0,2,0,0,0,0,0,0,.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"1,1","2,2","0,2",0,"2,3",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Josh Edwards,Josh,Edwards,,815,Josh Edwards,0,0YC,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,5,1,0,0,0,0,0,0,0,0,0.2,7,7,2,1,1,0,0,94.50,7,11,0,2,0,0,0,0,0,0,.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1,1","4,6","3,3",0,"1,1",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Jesse Bitzer,Jesse,Bitzer,,815,Jesse Bitzer,0,0YC,10,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,22,1,1,0,1,0,0,0,1,0,20.2,15,14,6,5,3,0,5,6.10,82,90,1,2,2,0,0,0,0,1,.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,0,"1,1","2,2","1,1",0,"2,3",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Ethan Kennedy,Ethan,Kennedy,,815,Ethan Kennedy,0,0YC,21,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,2,5,0,0,0,3,1,0,0,7,1.000,4,.750,18,1,0,1,1,10,0,0,0,0,22.1,7,6,4,20,1,1,0,2.42,79,89,1,2,0,2,2,0,0,12,.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,1,"0,3","0,1","0,3",0,"0,4",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Eric Chaney,Eric,Chaney,,815,Eric Chaney,0,0YC,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,2,0,0,0,1,1.000,2,1.000,5,1,0,0,0,0,0,0,0,0,2.1,6,6,4,2,1,0,1,23.14,11,17,0,1,0,1,0,0,0,2,.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,"1,1","0,1","0,1",0,"2,2",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Jason Cassidy,Jason,Cassidy,,815,Jason Cassidy,0,0YC,29,15,,,59,10,15,13,0,0,1,10,0,3,14,4,1,0,1,0,0,0,0,3,0,5,0,0.389,18,73,1,1.000,.254,.305,69,8,0,0,0,2,2,9,0,77,1.000,4,.500,25,1,0,4,2,0,0,0,1,0,24.2,18,8,14,21,0,0,2,2.92,96,116,1,4,0,2,0,0,0,6,.260,2,2,22,7,"7,17",0.41,7,17,"10,34",0.29,10,34,"8,21",0.38,8,21,"1,9",0.11,1,9,0,0,0,0,"4,14","4,3","24,43",143,0,0,0,3,0,0,0,5,9,0,27,23,1,"1,1","0,2","0,1",0,"0,1",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Brian Mcdermott,Brian,Mcdermott,,815,Brian Mcdermott,0,0YC,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,4,1,0,0,0,0.000,5,.800,15,1,0,0,0,0,0,0,0,0,5.0,10,10,6,5,5,0,0,18.00,28,36,0,2,0,0,0,0,0,3,.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,"0,1","2,4","1,2",0,"1,2",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Jake Ludwig,Jake,Ludwig,,815,Jake Ludwig,0,0YC,7,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,0,0,0,0,3,0,0,2,1.000,3,.000,17,1,1,1,0,0,0,0,0,0,17.0,14,14,14,10,6,0,2,7.41,62,83,0,5,2,1,1,0,0,3,.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,"1,4","1,4","1,4",0,"0,4",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Ayden Hughes,Ayden,Hughes,,815,Ayden Hughes,0,0YC,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,3,1,0,0,0,0,0,0,0,0,3.1,6,6,5,4,0,0,1,16.20,13,19,0,1,0,0,0,0,0,0,.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,"1,1","0,3","0,1",0,"0,1",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Aaron Hershberger,Aaron,Hershberger,,815,Aaron Hershberger,0,0YC,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Konner Reese,Konner,Reese,,815,Konner Reese,0,0YC,9,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,1,0,0,1,0,0,0,3,.667,1,1.000,18,1,0,2,1,0,0,0,0,0,13.2,18,11,8,13,1,0,1,7.24,59,73,1,3,0,3,0,0,0,4,.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,"1,2","3,7","1,3",0,"1,3",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Cohen Schadler,Cohen,Schadler,,815,Cohen Schadler,0,0YC,2,0,,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,0,0,1,0,0,0,0,0,0,1,.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,1",0,0,1,"0,3",0,0,3,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,"1,3",0,0,0,0,9,0,0,0,1,2,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Joe Urban,Joe,Urban,,815,Joe Urban,0,0YC,34,32,,,127,29,40,17,15,0,4,9,0,2,26,3,4,1,1,1,0,0,0,0,0,1,0,0.367,67,140,5,.800,.315,.528,29,45,13,0,0,0,0,6,0,87,.851,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,19,40,"9,33",0.27,9,33,"20,71",0.28,20,71,"8,46",0.17,8,46,"12,36",0.33,12,36,0,0,0,0,"13,31","2,8","35,79",57,0,0,0,"1,1",1.00,1,1,7,30,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Brandon Purdy,Brandon,Purdy,,815,Brandon Purdy,0,0YC,11,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,5,7,0,0,0,5,4,0,0,12,1.000,9,.556,65,1,11,3,4,0,1,0,0,0,49.2,41,36,16,25,15,1,2,6.52,207,234,2,3,0,5,3,0,0,9,.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,51,0,"2,3","1,3","2,4",0,"2,4",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Zach Courtney,Zach,Courtney,,815,Zach Courtney,0,0YC,1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,"0,1",0,0,1,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,"0,1",0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Dawson Shelley,Dawson,Shelley,,815,Dawson Shelley,0,0YC,15,5,,,19,5,2,4,0,0,0,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0.261,2,23,2,1.000,.105,.105,15,0,0,0,0,0,0,0,0,15,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9,3,"0,7",0,0,7,"1,12",0.08,1,12,"1,11",0.09,1,11,"1,2",0.50,1,2,0,0,0,0,"2,5","4,5","8,13",3,0,0,0,2,0,0,0,3,4,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Owen Brockner,Owen,Brockner,,815,Owen Brockner,0,0YC,11,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,9,0,0,0,6,2,0,0,12,1.000,8,.750,76,1,11,2,4,0,1,0,0,0,59.1,40,31,13,35,11,2,4,4.70,245,271,1,8,0,2,3,0,0,9,.310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,63,1,"6,19","11,32","7,21",0,"7,23",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Kenny Bamrick,Kenny,Bamrick,,815,Kenny Bamrick,0,0YC,2,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,3,0,1,0,0,0,0,0,0,4,.750,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Jackson Ford,Jackson,Ford,,815,Jackson Ford,0,0YC,6,1,,,5,1,1,0,1,0,0,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.429,2,8,0,.000,.200,.400,6,0,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,"0,2",0,0,2,0,0,0,0,"2,4",0,"2,2",0,0,0,0,1,0,0,0,2,0,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Brett Michaels,Brett,Michaels,,815,Brett Michaels,0,0YC,9,3,,,11,2,1,4,0,0,1,1,0,1,5,0,0,0,1,1,0,0,0,0,0,1,0,0.214,4,15,0,.000,.091,.364,8,0,0,0,0,0,0,0,0,8,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,"1,6",0.17,1,6,"1,9",0.11,1,9,"1,8",0.13,1,8,"1,1",1.00,1,1,0,0,0,0,"1,2","1,1","4,12","0,1",0,0,1,6,0,0,0,3,9,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Richard Kline,Richard,Kline,,815,Richard Kline,0,0YC,21,18,,,63,10,22,13,5,0,2,7,0,0,12,4,0,0,1,1,0,0,0,0,0,3,0,0.408,33,72,0,.000,.349,.524,57,6,1,1,1,5,4,0,0,64,.984,9,.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,14,17,"7,23",0.30,7,23,"12,37",0.32,12,37,"9,20",0.45,9,20,"6,16",0.38,6,16,0,0,0,0,"5,12","2,6","19,41",3,0,0,0,0,0,0,0,5,15,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Eli Angstadt,Eli,Angstadt,,815,Eli Angstadt,0,0YC,1,0,,,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,33,0,0,0,0,0,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Dillon Michaloski,Dillon,Michaloski,,815,Dillon Michaloski,0,0YC,13,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,7,1,0,0,12,0,0,0,9,.889,12,1.000,52,1,8,2,3,0,0,0,0,0,39.2,39,27,18,26,9,0,2,6.13,168,195,8,3,0,3,3,0,1,9,.310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,1,"1,1","4,6","2,4",0,"1,4",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Chase Goodson,Chase,Goodson,,815,Chase Goodson,0,0YC,4,1,,,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0,4,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,2",0,0,2,"0,3",0,0,3,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"0,1",0,"0,3",0,0,0,0,3,0,0,0,0,4,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Luke Moser,Luke,Moser,,815,Luke Moser,0,0YC,7,5,,,16,2,4,2,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0.294,4,17,1,1.000,.250,.250,12,9,4,0,0,0,0,3,0,25,.840,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,6,"3,5",0.60,3,5,"1,5",0.20,1,5,"1,5",0.20,1,5,"0,2",0,0,2,0,0,0,0,"0,6","1,1","3,6",0,0,0,0,0,0,0,0,1,3,0,,,,,,,,,York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Jackson Kelley,Jackson,Kelley,,815,Jackson Kelley,0,0YC,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,0,1,0,0,0,0,0,0,0,0,0.2,0,0,2,1,0,0,0,0.00,3,5,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0,3",0,0,"0,2",York,YC,0,False,,,,,
2025-26,baseball,Middle Atlantic Conferences (MAC),mac,York,Gehrig Fleming,Gehrig,Fleming,,815,Gehrig Fleming,0,0YC,9,7,,,25,5,3,3,0,0,0,2,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0.233,3,30,0,.000,.120,.120,48,6,0,0,0,17,4,0,0,54,1.000,21,.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,11,"0,13",0,0,13,"1,17",0.06,1,17,"1,11",0.09,1,11,"1,8",0.13,1,8,0,0,0,0,"2,6","2,4","5,19",2,0,0,0,2,0,0,0,1,18,0,,,,,,,,,York,YC,0,False,,,,,
