season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Crawford,Johnny",Johnny,Crawford,,40,"Crawford,Johnny","CRAWFORD,JOHNNY",Augustana,AUG,489-5153,1,0,57,57,0,0,LB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.350769046954054,216,68
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Dieter,Brett",Brett,Dieter,,778,"Dieter,Brett","DIETER,BRETT",Wheaton,WHE,687-3726,1,1,5,5A,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.350769046954054,217,68
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Gray,Zach",Zach,Gray,,40,"Gray,Zach","GRAY,ZACH",Augustana,AUG,489-4916,1,1,99,99,0,0,DL,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.350769046954054,218,68
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Klein,TJ",TJ,Klein,,40,"Klein,TJ","KLEIN,TJ",Augustana,AUG,489-4883,1,1,92,92,0,0,DL,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.350769046954054,219,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Miller,Jonah",Jonah,Miller,,120,"Miller,Jonah","MILLER,JONAH",Carroll,CAR,1094-7002,1,1,18,18,0,0,DB,0,,,,,,,,0,5,0,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.350769046954054,220,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Moore,Colin",Colin,Moore,,778,"Moore,Colin","MOORE,COLIN",Wheaton,WHE,687-3380,1,1,24,24,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.350769046954054,221,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Swink,Matthew",Matthew,Swink,,120,"Swink,Matthew","SWINK,MATTHEW",Carroll,CAR,1094-7031,1,0,43,43,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,7,449,0,5,64.1,2,2,42,0,100.0,4,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,-0.4119491812376001,222,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Tristan Schwindt,Tristan,Schwindt,,424,Tristan Schwindt,"SCHWINDT,TRISTAN",Millikin,MILLIKIN,684-5814,1,0,91,91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,177,0,1,59.0,,,,,,,,,,,,,,,,,,2,78,44,0,0,0,0,0,39.0,,,,,,,,,,,-0.5160226092704158,223,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Boettcher,Alex",Alex,Boettcher,,120,"Boettcher,Alex","BOETTCHER,ALEX",Carroll,CAR,1094-7028,1,0,56,56,0,0,DL,0,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.526410321739573,224,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Gasior,Mathew",Mathew,Gasior,,300,"Gasior,Mathew","GASIOR,MATHEW",Illinois Wesleyan,IWU,683-8874,1,0,97,97,0,0,DL,0,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.526410321739573,225,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Harvin II,David",David,Harvin II,,778,"Harvin II,David","HARVIN II,DAVID",Wheaton,WHE,687-3579,1,1,13,3B,0,0,DB,0,,,,,,,,0,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6004804230523452,226,67
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Keyon Burns,Keyon,Burns,,424,Keyon Burns,"BURNS,KEYON",Millikin,MILLIKIN,684-5565,1,0,14,14,0,0,0,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6004804230523452,227,66
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Brosnan,Mikey",Mikey,Brosnan,,40,"Brosnan,Mikey","BROSNAN,MIKEY",Augustana,AUG,489-4865,1,1,8,8,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,11,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6143835699540422,228,66
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Joshua Ware,Joshua,Ware,,424,Joshua Ware,"WARE,JOSHUA",Millikin,MILLIKIN,684-5772,1,0,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,32,36,4,0,11,4.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6438555990305385,229,66
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Amir Nixon,Amir,Nixon,,424,Amir Nixon,"NIXON,AMIR",Millikin,MILLIKIN,684-5788,1,1,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,16,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6713037851894943,230,66
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Black,Bryce",Bryce,Black,,496,"Black,Bryce","BLACK,BRYCE",North Park,NPK,686-4022,1,0,14,14,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,37,0,22,18.5,,,2,5,6,1,0,6,2.5,5.0,4,51,1,23,12.8,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7228551595074365,231,66
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Nussbaum,Aaron",Aaron,Nussbaum,,778,"Nussbaum,Aaron","NUSSBAUM,AARON",Wheaton,WHE,687-3727,1,0,44,44,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,6,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7282240004249463,232,66
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Cade,Kendale",Kendale,Cade,,496,"Cade,Kendale","CADE,KENDALE",North Park,NPK,686-4525,1,1,6,6,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,8,1,8,8.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7617315208750002,233,66
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Deacy,Jimmy",Jimmy,Deacy,,300,"Deacy,Jimmy","DEACY,JIMMY",Illinois Wesleyan,IWU,683-7932,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7851442156603983,234,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Armstead-Lehti III,Niko",Niko,Armstead-Lehti III,,496,"Armstead-Lehti III,Niko","ARMSTEAD-LEHTI III,NIKO",North Park,NPK,686-4020,1,1,7,7,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8420644308958503,235,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Albritton,Tyce",Tyce,Albritton,,40,"Albritton,Tyce","ALBRITTON,TYCE",Augustana,AUG,489-5145,1,1,7,7,0,0,S,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,236,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Alexander,Austin",Austin,Alexander,,121,"Alexander,Austin","ALEXANDER,AUSTIN",Carthage,CAR,681-5970,1,1,19,19,0,0,DB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,237,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Brunner,Ethan",Ethan,Brunner,,778,"Brunner,Ethan","BRUNNER,ETHAN",Wheaton,WHE,687-3554,1,1,9,9A,0,0,DL,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,238,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Burnette,Matthew",Matthew,Burnette,,121,"Burnette,Matthew","BURNETTE,MATTHEW",Carthage,CAR,681-6222,1,1,95,,0,0,DL,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,239,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Darrion Lumpkins,Darrion,Lumpkins,,424,Darrion Lumpkins,"LUMPKINS,DARRION",Millikin,MILLIKIN,684-5758,1,1,7,7,0,0,DB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,240,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Fisher,Manning",Manning,Fisher,,496,"Fisher,Manning","FISHER,MANNING",North Park,NPK,686-4203,1,1,2,2F,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,241,65
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Hudson,Deon",Deon,Hudson,,496,"Hudson,Deon","HUDSON,DEON",North Park,NPK,686-4212,1,0,23,23,0,0,LB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,242,64
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Kenzevich,Travis",Travis,Kenzevich,,40,"Kenzevich,Travis","KENZEVICH,TRAVIS",Augustana,AUG,489-5138,1,0,1,1A,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,243,64
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Wheaton,"Kroger,Rex",Rex,Kroger,,778,"Kroger,Rex","KROGER,REX",Wheaton,WHE,687-3573,1,1,2,2,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,244,64
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Lacny,Frank",Frank,Lacny,,40,"Lacny,Frank","LACNY,FRANK",Augustana,AUG,489-4871,1,0,29,29,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,245,64
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Madigan,Jack",Jack,Madigan,,120,"Madigan,Jack","MADIGAN,JACK",Carroll,CAR,1094-7287,1,0,49,49,0,0,LB,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,246,64
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Sam Birany,Sam,Birany,,424,Sam Birany,"BIRANY,SAM",Millikin,MILLIKIN,684-5157,1,0,47,47,0,0,0,0,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,247,64
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Stanton,Briton",Briton,Stanton,,121,"Stanton,Briton","STANTON,BRITON",Carthage,CAR,681-5951,1,1,6,6,0,0,DB,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,248,64
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,"Strong,Max",Max,Strong,,300,"Strong,Max","STRONG,MAX",Illinois Wesleyan,IWU,683-8472,1,0,50,50,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8501917991506364,249,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Devyon Coleman,Devyon,Coleman,,424,Devyon Coleman,"COLEMAN,DEVYON",Millikin,MILLIKIN,684-5801,1,0,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8989846461313022,250,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Johannessen,Gavin",Gavin,Johannessen,,212,"Johannessen,Gavin","JOHANNESSEN,GAVIN",Elmhurst,ELM,682-4511,1,0,89,89,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9559048613667542,251,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Kevin Louis,Kevin,Louis,,424,Kevin Louis,"LOUIS,KEVIN",Millikin,MILLIKIN,684-5430,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9559048613667542,252,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Mortenson,Colby",Colby,Mortenson,,212,"Mortenson,Colby","MORTENSON,COLBY",Elmhurst,ELM,682-4031,1,1,0,0,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9559048613667542,253,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Millikin,Quintin Loquasto,Quintin,Loquasto,,424,Quintin Loquasto,"LOQUASTO,QUINTIN",Millikin,MILLIKIN,684-4976,1,0,88,88,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9843649689844802,254,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Anderson,Brock",Brock,Anderson,,120,"Anderson,Brock","ANDERSON,BROCK",Carroll,CAR,1094-7554,1,1,44,44,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0128250766022062,255,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,"Appiah-Kubi,Aaron",Aaron,Appiah-Kubi,,120,"Appiah-Kubi,Aaron","APPIAH-KUBI,AARON",Carroll,CAR,1094-7279,1,1,3,3,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0128250766022062,256,63
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Schilke,Joey",Joey,Schilke,,121,"Schilke,Joey","SCHILKE,JOEY",Carthage,CAR,681-6672,1,1,89,,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0128250766022062,257,62
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Augustana,"Lim,Josh",Josh,Lim,,40,"Lim,Josh","LIM,JOSH",Augustana,AUG,489-4874,1,0,32,32,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,17,5,0,8,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0669475280733676,258,62
2026-27,football,College Conference of Illinois and Wisconsin (CCIW),cciw,Carthage,"Nurczyk,Chase",Chase,Nurczyk,,121,"Nurczyk,Chase","NURCZYK,CHASE",Carthage,CAR,681-6999,1,0,28,,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,12,0,0,6,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0669475280733676,259,62
