season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,fumble_stats_number,fumble_stats_number_lost
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Wells,Landrum",Landrum,Wells,,8530,"Wells,Landrum","WELLS,LANDRUM",McMurry,MCM,643-5511,1,0,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Rodriguez,Jax",Jax,Rodriguez,,8530,"Rodriguez,Jax","RODRIGUEZ,JAX",McMurry,MCM,643-5773,1,0,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,4,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,163,58,0,0,1,1,2,40.8,1,1,36,0,100.0,7,381,0,1,54.4,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Thomas,Zach",Zach,Thomas,,8530,"Thomas,Zach","THOMAS,ZACH",McMurry,MCM,643-5781,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Morrow,Bryson",Bryson,Morrow,,8530,"Morrow,Bryson","MORROW,BRYSON",McMurry,MCM,643-6272,1,0,54,54,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Reynolds,Brayden",Brayden,Reynolds,,8530,"Reynolds,Brayden","REYNOLDS,BRAYDEN",McMurry,MCM,643-6031,1,1,60,60,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Seagroves,David",David,Seagroves,,8530,"Seagroves,David","SEAGROVES,DAVID",McMurry,MCM,643-5776,1,1,65,65,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Brooks,Drew",Drew,Brooks,,8530,"Brooks,Drew","BROOKS,DREW",McMurry,MCM,643-6241,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Stevens,James",James,Stevens,,8530,"Stevens,James","STEVENS,JAMES",McMurry,MCM,643-6282,1,0,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Avila,Kevin",Kevin,Avila,,8530,"Avila,Kevin","AVILA,KEVIN",McMurry,MCM,643-5717,1,1,79,79,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Gass,Dylan",Dylan,Gass,,8530,"Gass,Dylan","GASS,DYLAN",McMurry,MCM,643-6001,1,0,91,91,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Bolden,Trevor",Trevor,Bolden,,8530,"Bolden,Trevor","BOLDEN,TREVOR",McMurry,MCM,643-5502,1,0,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,1.5,.0,.0,1,1,3,0.5,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Hurst,Ryland",Ryland,Hurst,,8530,"Hurst,Ryland","HURST,RYLAND",McMurry,MCM,643-5523,1,0,97,97,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Kidd,CJ",CJ,Kidd,,8530,"Kidd,CJ","KIDD,CJ",McMurry,MCM,643-5544,1,1,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,4,4,4,1.0,.0,.0,0,2,5,0.5,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,McMurry,"Strahan,Aamanni",Aamanni,Strahan,,8530,"Strahan,Aamanni","STRAHAN,AAMANNI",McMurry,MCM,643-6283,1,1,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,2.0,.0,.0,1,2,10,1.5,1,1,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Stewart,BJ",BJ,Stewart,,1203,"Stewart,BJ","STEWART,BJ",Mary Hardin-Baylor,UMHB,641-6670,1,1,0,0,0,WR,0,0,,,6,176,2,84,29.3,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,98,0,45,32.7,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Nesmith,Isaiah",Isaiah,Nesmith,,1203,"Nesmith,Isaiah","NESMITH,ISAIAH",Mary Hardin-Baylor,UMHB,641-6635,1,0,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Carter,Scooby",Scooby,Carter,,1203,"Carter,Scooby","CARTER,SCOOBY",Mary Hardin-Baylor,UMHB,641-6692,1,1,2,2,0,0,CB,0,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,1.0,.0,.0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Hayes,Jet",Jet,Hayes,,1203,"Hayes,Jet","HAYES,JET",Mary Hardin-Baylor,UMHB,641-6982,1,1,3,3,0,RB,0,0,,,2,13,0,8,6.5,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,9,35,39,4,1,9,3.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Williams,Nikk",Nikk,Williams,,1203,"Williams,Nikk","WILLIAMS,NIKK",Mary Hardin-Baylor,UMHB,641-7003,1,0,4,4,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Brzezinski,Gavin",Gavin,Brzezinski,,1203,"Brzezinski,Gavin","BRZEZINSKI,GAVIN",Mary Hardin-Baylor,UMHB,641-4679,1,1,5,5,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,5,1,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Carver,Keilan",Keilan,Carver,,1203,"Carver,Keilan","CARVER,KEILAN",Mary Hardin-Baylor,UMHB,641-6543,1,1,6,6,0,0,CB,0,,,,,,,,,,,,,,,,,,,,0,8,2,10,10,2.5,.0,.0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Johnson,Joey",Joey,Johnson,,1203,"Johnson,Joey","JOHNSON,JOEY",Mary Hardin-Baylor,UMHB,641-6407,1,1,9,9,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,6,3,9,9,1.0,.0,.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Moore,Maurice",Maurice,Moore,,1203,"Moore,Maurice","MOORE,MAURICE",Mary Hardin-Baylor,UMHB,641-6916,1,0,11,11,0,RB,0,0,,,2,51,1,55,25.5,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,7,11,18,7,0,12,1.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Houston,KJ",KJ,Houston,,1203,"Houston,KJ","HOUSTON,KJ",Mary Hardin-Baylor,UMHB,641-6985,1,1,12,12,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Horton,Carson",Carson,Horton,,1203,"Horton,Carson","HORTON,CARSON",Mary Hardin-Baylor,UMHB,641-6594,1,1,14,14,0,QB,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2,-5,3,8,0,3,-2.5,-5.0,2,1,84,4,351,0,31,20,202.2,11.32,17.55,351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Vidal,Luke",Luke,Vidal,,1203,"Vidal,Luke","VIDAL,LUKE",Mary Hardin-Baylor,UMHB,641-6323,1,1,17,17,0,WR,0,0,,,2,22,0,17,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Drinkard,Deion",Deion,Drinkard,,1203,"Drinkard,Deion","DRINKARD,DEION",Mary Hardin-Baylor,UMHB,641-6196,1,0,20,20,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Legg,Ty",Ty,Legg,,1203,"Legg,Ty","LEGG,TY",Mary Hardin-Baylor,UMHB,641-6224,1,0,21,21,0,0,S,0,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,2.0,.0,.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Silas,Ja'Quaylon",Ja'Quaylon,Silas,,1203,"Silas,Ja'Quaylon","SILAS,JA'QUAYLON",Mary Hardin-Baylor,UMHB,641-6938,1,0,22,22,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Chapman,Cody",Cody,Chapman,,1203,"Chapman,Cody","CHAPMAN,CODY",Mary Hardin-Baylor,UMHB,641-6971,1,1,24,24,0,0,S,0,,,,,,,,,,,,,,,,,,,,73,2,2,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,0,73,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Foster,Sa'kuan",Sa'kuan,Foster,,1203,"Foster,Sa'kuan","FOSTER,SA'KUAN",Mary Hardin-Baylor,UMHB,641-6980,1,1,25,25,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Grant,Jordan",Jordan,Grant,,1203,"Grant,Jordan","GRANT,JORDAN",Mary Hardin-Baylor,UMHB,641-6884,1,0,26,26,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Solomon,Deuce",Deuce,Solomon,,1203,"Solomon,Deuce","SOLOMON,DEUCE",Mary Hardin-Baylor,UMHB,641-6275,1,0,28,28,0,WR,0,0,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Woods,Brody",Brody,Woods,,1203,"Woods,Brody","WOODS,BRODY",Mary Hardin-Baylor,UMHB,641-6688,1,0,31,31,0,0,S,0,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Norton,Landon",Landon,Norton,,1203,"Norton,Landon","NORTON,LANDON",Mary Hardin-Baylor,UMHB,641-6921,1,0,32,32,0,0,S,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Eberwine,Braden",Braden,Eberwine,,1203,"Eberwine,Braden","EBERWINE,BRADEN",Mary Hardin-Baylor,UMHB,641-6562,1,1,33,33,0,0,DE,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Johnson,Javion",Javion,Johnson,,1203,"Johnson,Javion","JOHNSON,JAVION",Mary Hardin-Baylor,UMHB,641-6901,1,0,35,35,0,0,CB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Tamplin,Trevor",Trevor,Tamplin,,1203,"Tamplin,Trevor","TAMPLIN,TREVOR",Mary Hardin-Baylor,UMHB,641-6673,1,0,39,3D,0,0,DE,0,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Craig,Colin",Colin,Craig,,1203,"Craig,Colin","CRAIG,COLIN",Mary Hardin-Baylor,UMHB,641-6553,1,0,40,4O,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Ellison,Daylan",Daylan,Ellison,,1203,"Ellison,Daylan","ELLISON,DAYLAN",Mary Hardin-Baylor,UMHB,641-6877,1,0,43,43,0,OL,0,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Battles,Chase",Chase,Battles,,1203,"Battles,Chase","BATTLES,CHASE",Mary Hardin-Baylor,UMHB,641-6853,1,0,45,45,0,0,DE,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,7,1,1,0,7,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Noriega,Lynford",Lynford,Noriega,,1203,"Noriega,Lynford","NORIEGA,LYNFORD",Mary Hardin-Baylor,UMHB,641-6637,1,1,46,46,0,0,DE,0,,,,,,,,,,,,,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Sanders,Gaige",Gaige,Sanders,,1203,"Sanders,Gaige","SANDERS,GAIGE",Mary Hardin-Baylor,UMHB,641-6266,1,1,47,47,0,0,DE,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Purser,Rance",Rance,Purser,,1203,"Purser,Rance","PURSER,RANCE",Mary Hardin-Baylor,UMHB,641-6994,1,0,49,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,5,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,0,.0,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Gasque,Noah",Noah,Gasque,,1203,"Gasque,Noah","GASQUE,NOAH",Mary Hardin-Baylor,UMHB,641-5033,1,0,50,50,0,WR,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Southwest Conference (ASC),asc,Mary Hardin-Baylor,"Granger,Gibson",Gibson,Granger,,1203,"Granger,Gibson","GRANGER,GIBSON",Mary Hardin-Baylor,UMHB,641-6576,1,0,51,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,340,0,0,56.7,,,,,,,,,,,
