conference_code,conference,season,team,player_name,first_name,last_name,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,class_year,position,mp_total,pts_total,reb_total,ast_total,stl_total,blk_total,tov_total,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Miron,Seth",Seth,Miron,26,33.30769230769231,14.77,4.73,3.62,1.12,0.27,1.8076923076923077,0.0,G,866.0,384.0,123.0,94.0,29.0,7.0,47.0,147.0,304.0,0.48,34.0,103.0,0.33,56.0,78.0,0.72
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Jacobs,James",James,Jacobs,15,3.933333333333333,0.87,0.6,0.27,0.13,0.0,0.2,0.0,G,59.0,13.0,9.0,4.0,2.0,0.0,3.0,6.0,11.0,0.55,1.0,2.0,0.5,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Butler,Josiah",Josiah,Butler,26,34.96153846153846,18.62,3.62,1.77,0.92,0.08,1.7307692307692308,0.0,G,909.0,484.0,94.0,46.0,24.0,2.0,45.0,143.0,313.0,0.46,52.0,149.0,0.35,146.0,162.0,0.9
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Combs,Carter",Carter,Combs,26,32.69230769230769,6.12,5.92,3.19,1.15,0.08,1.4230769230769231,0.0,G,850.0,159.0,154.0,83.0,30.0,2.0,37.0,53.0,118.0,0.45,21.0,61.0,0.34,32.0,38.0,0.84
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Tarjan,Shane",Shane,Tarjan,14,2.9285714285714284,0.14,0.64,0.0,0.21,0.0,0.0714285714285714,0.0,G,41.0,2.0,9.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Krohn,Cal",Cal,Krohn,13,30.076923076923077,15.85,4.15,2.0,0.46,0.31,1.3076923076923077,0.0,F,391.0,206.0,54.0,26.0,6.0,4.0,17.0,78.0,129.0,0.6,0.0,3.0,0.0,50.0,81.0,0.62
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Moore,Isaiah",Isaiah,Moore,20,14.55,4.6,3.1,0.65,0.7,0.05,0.75,0.0,G,291.0,92.0,62.0,13.0,14.0,1.0,15.0,37.0,80.0,0.46,6.0,28.0,0.21,12.0,16.0,0.75
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Baumgartner,Logan",Logan,Baumgartner,26,24.115384615384617,10.96,3.69,1.38,1.12,0.42,1.7307692307692308,0.0,G,627.0,285.0,96.0,36.0,29.0,11.0,45.0,90.0,210.0,0.43,52.0,147.0,0.35,53.0,64.0,0.83
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Orr,Tyler",Tyler,Orr,17,4.352941176470588,0.18,0.65,0.06,0.12,0.0,0.0588235294117647,0.0,G,74.0,3.0,11.0,1.0,2.0,0.0,1.0,1.0,15.0,0.07,1.0,10.0,0.1,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Raimer,Max",Max,Raimer,26,18.26923076923077,5.23,1.62,0.58,0.58,0.08,0.3461538461538461,0.0,G,475.0,136.0,42.0,15.0,15.0,2.0,9.0,49.0,101.0,0.49,12.0,42.0,0.29,26.0,44.0,0.59
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Manz,Grant",Grant,Manz,26,11.923076923076923,3.85,2.77,1.04,0.31,0.35,0.6538461538461539,0.0,F,310.0,100.0,72.0,27.0,8.0,9.0,17.0,46.0,73.0,0.63,0.0,2.0,0.0,8.0,17.0,0.47
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Taylor,Dylan",Dylan,Taylor,9,1.5555555555555556,0.56,0.22,0.0,0.0,0.0,0.1111111111111111,0.0,G,14.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.67,0.0,0.0,0.0,1.0,2.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Schaumburg,Austin",Austin,Schaumburg,6,0.6666666666666666,0.33,0.17,0.0,0.0,0.0,0.0,0.0,G,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Tilley,Brandon",Brandon,Tilley,8,1.5,0.5,0.38,0.0,0.0,0.0,0.0,0.0,F,12.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.33,0.0,1.0,0.0,0.0,2.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Huhn,Emmitt",Emmitt,Huhn,6,1.3333333333333333,0.67,0.17,0.0,0.0,0.0,0.0,0.0,F,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.33,0.0,1.0,0.0,2.0,2.0,1.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Grganto,Bobby",Bobby,Grganto,0,,0.0,0.0,0.0,0.0,0.0,,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Bocher,Josh",Josh,Bocher,14,17.285714285714285,7.86,3.07,0.21,0.93,0.57,0.9285714285714286,0.0,F,242.0,110.0,43.0,3.0,13.0,8.0,13.0,41.0,79.0,0.52,1.0,6.0,0.17,27.0,47.0,0.57
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stevens Point,"Fox,Nick",Nick,Fox,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Borowicz,Bryce",Bryce,Borowicz,8,3.0,0.13,0.5,0.5,0.0,0.0,0.5,0.0,G,24.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Renta,Andre",Andre,Renta,25,25.56,13.64,3.24,3.28,0.8,0.16,2.24,0.0,G,639.0,341.0,81.0,82.0,20.0,4.0,56.0,108.0,251.0,0.43,34.0,91.0,0.37,91.0,119.0,0.76
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Lichtsinn,Carter",Carter,Lichtsinn,25,32.88,11.28,7.44,1.48,1.0,0.08,1.24,0.0,F,822.0,282.0,186.0,37.0,25.0,2.0,31.0,104.0,208.0,0.5,11.0,46.0,0.24,63.0,103.0,0.61
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Boser,Will",Will,Boser,25,26.64,7.36,2.6,1.04,0.44,0.12,0.44,0.0,G,666.0,184.0,65.0,26.0,11.0,3.0,11.0,64.0,158.0,0.41,48.0,133.0,0.36,8.0,13.0,0.62
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Schultz,Colin",Colin,Schultz,10,2.9,0.9,0.2,0.0,0.2,0.0,0.2,0.0,G,29.0,9.0,2.0,0.0,2.0,0.0,2.0,4.0,9.0,0.44,1.0,3.0,0.33,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Scales,Kenji",Kenji,Scales,19,30.73684210526316,9.74,3.63,1.79,0.42,0.11,1.8421052631578947,0.0,G,584.0,185.0,69.0,34.0,8.0,2.0,35.0,66.0,175.0,0.38,20.0,70.0,0.29,33.0,38.0,0.87
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Richards,Roman",Roman,Richards,25,7.6,1.88,1.56,0.2,0.08,0.0,0.2,0.0,G,190.0,47.0,39.0,5.0,2.0,0.0,5.0,12.0,33.0,0.36,1.0,6.0,0.17,22.0,32.0,0.69
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Butz,Joey",Joey,Butz,22,9.909090909090908,2.86,0.82,0.64,0.05,0.0,0.0909090909090909,0.0,G,218.0,63.0,18.0,14.0,1.0,0.0,2.0,21.0,68.0,0.31,17.0,60.0,0.28,4.0,4.0,1.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Haney,Tyler",Tyler,Haney,24,16.25,4.42,1.21,0.71,0.5,0.04,0.2083333333333333,0.0,G,390.0,106.0,29.0,17.0,12.0,1.0,5.0,40.0,90.0,0.44,20.0,57.0,0.35,6.0,12.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Rocksvold,Andrew",Andrew,Rocksvold,6,3.5,0.33,0.17,0.17,0.0,0.17,0.3333333333333333,0.0,F,21.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Kohnen,Cade",Cade,Kohnen,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Demovsky,Roan",Roan,Demovsky,25,17.2,5.44,1.88,2.04,0.56,0.16,1.32,0.0,G,430.0,136.0,47.0,51.0,14.0,4.0,33.0,51.0,92.0,0.55,4.0,21.0,0.19,30.0,39.0,0.77
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Lewis,Xavier",Xavier,Lewis,25,23.84,11.28,6.16,1.08,0.48,0.52,1.6,0.0,F,596.0,282.0,154.0,27.0,12.0,13.0,40.0,123.0,181.0,0.68,0.0,2.0,0.0,36.0,86.0,0.42
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Reder,Luke",Luke,Reder,24,10.375,5.08,1.92,0.5,0.13,0.0,0.2916666666666667,0.0,F,249.0,122.0,46.0,12.0,3.0,0.0,7.0,47.0,86.0,0.55,16.0,39.0,0.41,12.0,16.0,0.75
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Hoel,Henry",Henry,Hoel,10,12.2,5.5,3.9,0.3,0.3,0.1,1.0,0.0,F,122.0,55.0,39.0,3.0,3.0,1.0,10.0,23.0,45.0,0.51,3.0,7.0,0.43,6.0,15.0,0.4
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Miller,Ty",Ty,Miller,3,1.3333333333333333,0.0,0.67,0.0,0.0,0.0,0.0,0.0,F,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Koch,Carter",Carter,Koch,3,2.6666666666666665,0.67,0.0,0.0,0.0,0.0,0.0,0.0,G,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,3.0,0.67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Kelly,Mondes",Mondes,Kelly,2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,F,4.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Wendinger,Landon",Landon,Wendinger,8,3.625,1.25,1.63,0.0,0.0,0.0,0.5,0.0,F,29.0,10.0,13.0,0.0,0.0,0.0,4.0,5.0,6.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Eau Claire,"Heiden,Andrew",Andrew,Heiden,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Lewis,Bristol",Bristol,Lewis,27,33.7037037037037,14.96,3.59,1.67,0.59,0.26,1.4814814814814814,0.0,G,910.0,404.0,97.0,45.0,16.0,7.0,40.0,137.0,325.0,0.42,67.0,167.0,0.4,63.0,77.0,0.82
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"MacKenize,Kaden",Kaden,MacKenize,-1,49.0,10.0,1.0,-7.0,-9.0,1.0,-4.0,0.0,G,-49.0,-10.0,-1.0,7.0,9.0,-1.0,4.0,-5.0,-6.0,0.83,3.0,-1.0,-3.0,-3.0,-2.0,1.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Wieczorek,Aiden",Aiden,Wieczorek,27,30.37037037037037,8.11,4.3,1.59,0.74,0.07,1.4444444444444444,0.0,G,820.0,219.0,116.0,43.0,20.0,2.0,39.0,79.0,181.0,0.44,26.0,77.0,0.34,35.0,49.0,0.71
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Morel,Cameron",Cameron,Morel,9,1.7777777777777777,1.11,0.44,0.0,0.0,0.0,0.0,0.0,G,16.0,10.0,4.0,0.0,0.0,0.0,0.0,4.0,9.0,0.44,2.0,5.0,0.4,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Hoffman,Cooper",Cooper,Hoffman,24,5.916666666666667,1.33,0.38,0.04,0.17,0.0,0.5416666666666666,0.0,G,142.0,32.0,9.0,1.0,4.0,0.0,13.0,11.0,17.0,0.65,4.0,10.0,0.4,6.0,9.0,0.67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Rameker,Lucas",Lucas,Rameker,27,25.37037037037037,6.26,3.93,1.74,0.63,0.26,0.7037037037037037,0.0,G,685.0,169.0,106.0,47.0,17.0,7.0,19.0,60.0,145.0,0.41,38.0,100.0,0.38,11.0,19.0,0.58
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Vorwald,Nick",Nick,Vorwald,9,1.5555555555555556,0.33,0.22,0.11,0.11,0.11,0.0,0.0,G,14.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,0.14,0.0,6.0,0.0,1.0,2.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Prowicz,Ryan",Ryan,Prowicz,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Cunico,Caleb",Caleb,Cunico,5,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,F,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Schipper,Sawyer",Sawyer,Schipper,13,3.6153846153846154,1.38,0.62,0.23,0.08,0.08,0.0769230769230769,0.0,G,47.0,18.0,8.0,3.0,1.0,1.0,1.0,7.0,18.0,0.39,0.0,7.0,0.0,4.0,6.0,0.67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Love,Max",Max,Love,27,26.14814814814815,12.37,4.67,1.96,1.11,0.67,2.4444444444444446,0.0,F,706.0,334.0,126.0,53.0,30.0,18.0,66.0,112.0,280.0,0.4,43.0,131.0,0.33,67.0,79.0,0.85
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Lucey,Max",Max,Lucey,26,16.615384615384617,3.77,1.96,1.08,0.46,0.19,0.3076923076923077,0.0,F,432.0,98.0,51.0,28.0,12.0,5.0,8.0,34.0,93.0,0.37,12.0,51.0,0.24,18.0,28.0,0.64
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Forbes,Ben",Ben,Forbes,12,2.25,0.58,1.17,0.0,0.08,0.17,0.1666666666666666,0.0,F,27.0,7.0,14.0,0.0,1.0,2.0,2.0,3.0,11.0,0.27,1.0,7.0,0.14,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Bessen,Elliott",Elliott,Bessen,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,G,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Selk,Eli",Eli,Selk,5,1.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,F,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Bodden,Joah",Joah,Bodden,6,1.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,F,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Hettinger,Miles",Miles,Hettinger,26,15.73076923076923,7.46,4.0,0.73,0.85,0.62,1.3076923076923077,0.0,F,409.0,194.0,104.0,19.0,22.0,16.0,34.0,75.0,147.0,0.51,0.0,12.0,0.0,44.0,60.0,0.73
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Seagreaves,James",James,Seagreaves,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,F,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"Fuhremann,Joey",Joey,Fuhremann,26,24.884615384615383,12.69,7.27,1.08,0.73,0.31,1.5384615384615383,0.0,F,647.0,330.0,189.0,28.0,19.0,8.0,40.0,122.0,180.0,0.68,0.0,1.0,0.0,86.0,121.0,0.71
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Platteville,"MacKenzie,Kaden",Kaden,MacKenzie,16,19.375,3.31,1.88,1.44,0.25,0.13,1.375,0.0,G,310.0,53.0,30.0,23.0,4.0,2.0,22.0,20.0,46.0,0.43,1.0,13.0,0.08,12.0,18.0,0.67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Leuzinger,Carson",Carson,Leuzinger,21,10.142857142857142,1.43,0.86,0.76,0.29,0.0,0.4761904761904761,0.0,G,213.0,30.0,18.0,16.0,6.0,0.0,10.0,10.0,46.0,0.22,4.0,19.0,0.21,6.0,6.0,1.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Creger,Tyrel",Tyrel,Creger,8,30.0,16.75,2.75,2.88,0.5,0.25,2.75,0.0,G,240.0,134.0,22.0,23.0,4.0,2.0,22.0,50.0,118.0,0.42,15.0,45.0,0.33,19.0,27.0,0.7
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Tilton,Jaxon",Jaxon,Tilton,9,9.22222222222222,2.0,2.78,0.56,0.22,0.0,0.8888888888888888,0.0,G,83.0,18.0,25.0,5.0,2.0,0.0,8.0,8.0,18.0,0.44,1.0,6.0,0.17,1.0,2.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Uttech,AJ",AJ,Uttech,23,20.652173913043477,11.35,3.52,1.26,1.13,0.0,2.130434782608696,0.0,G,475.0,261.0,81.0,29.0,26.0,0.0,49.0,94.0,215.0,0.44,19.0,66.0,0.29,54.0,79.0,0.68
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Wilhelmson,Jackson",Jackson,Wilhelmson,14,9.714285714285714,4.29,1.21,0.29,0.57,0.0,0.3571428571428571,0.0,F,136.0,60.0,17.0,4.0,8.0,0.0,5.0,21.0,55.0,0.38,18.0,49.0,0.37,0.0,3.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Hudson,Colin",Colin,Hudson,5,5.0,2.8,0.8,0.2,0.0,0.2,0.0,0.0,F,25.0,14.0,4.0,1.0,0.0,1.0,0.0,4.0,9.0,0.44,3.0,7.0,0.43,3.0,4.0,0.75
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Parr,Kenari",Kenari,Parr,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,G,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Schwarzenberger,Domanyck",Domanyck,Schwarzenberger,26,24.46153846153846,12.77,2.73,1.23,0.65,0.12,1.5384615384615383,0.0,G,636.0,332.0,71.0,32.0,17.0,3.0,40.0,95.0,245.0,0.39,55.0,139.0,0.4,87.0,114.0,0.76
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Vick,Collin",Collin,Vick,26,31.03846153846154,6.85,8.04,4.15,1.96,0.0,2.1153846153846154,0.0,G,807.0,178.0,209.0,108.0,51.0,0.0,55.0,71.0,156.0,0.46,7.0,25.0,0.28,29.0,50.0,0.58
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Croci,Dominic",Dominic,Croci,7,2.5714285714285716,1.29,0.43,0.14,0.43,0.0,0.0,0.0,G,18.0,9.0,3.0,1.0,3.0,0.0,0.0,4.0,9.0,0.44,1.0,6.0,0.17,0.0,1.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Mboga,Wesley",Wesley,Mboga,26,30.076923076923077,9.19,4.92,0.69,0.81,0.08,0.5769230769230769,0.0,G,782.0,239.0,128.0,18.0,21.0,2.0,15.0,85.0,212.0,0.4,43.0,143.0,0.3,26.0,35.0,0.74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Johnson,Gavin",Gavin,Johnson,20,10.85,4.05,1.25,0.4,0.4,0.15,0.5,0.0,G,217.0,81.0,25.0,8.0,8.0,3.0,10.0,27.0,73.0,0.37,14.0,52.0,0.27,13.0,13.0,1.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Stoik,Mason",Mason,Stoik,26,20.615384615384617,5.0,1.88,0.92,0.62,0.08,0.8846153846153846,0.0,G,536.0,130.0,49.0,24.0,16.0,2.0,23.0,42.0,140.0,0.3,24.0,84.0,0.29,22.0,28.0,0.79
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Bates,Dane",Dane,Bates,2,1.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,C,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Stauffacher,Nolan",Nolan,Stauffacher,26,15.192307692307692,3.15,2.62,0.38,0.58,0.92,0.6153846153846154,0.0,F,395.0,82.0,68.0,10.0,15.0,24.0,16.0,33.0,48.0,0.69,0.0,0.0,0.0,16.0,32.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Nelson,Justin",Justin,Nelson,8,12.625,7.5,3.25,0.25,0.0,0.75,1.625,0.0,F,101.0,60.0,26.0,2.0,0.0,6.0,13.0,24.0,42.0,0.57,3.0,9.0,0.33,9.0,22.0,0.41
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"LaFavor,Cade",Cade,LaFavor,3,2.0,2.33,1.33,0.0,0.0,0.33,0.3333333333333333,0.0,C,6.0,7.0,4.0,0.0,0.0,1.0,1.0,3.0,4.0,0.75,1.0,2.0,0.5,0.0,2.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Shore,Aidan",Aidan,Shore,25,19.96,6.48,5.32,0.76,0.32,2.44,1.68,0.0,C,499.0,162.0,133.0,19.0,8.0,61.0,42.0,69.0,162.0,0.43,0.0,0.0,0.0,24.0,39.0,0.62
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Stout,"Hollman,Carson",Carson,Hollman,11,2.363636363636364,0.91,0.55,0.0,0.09,0.0,0.2727272727272727,0.0,C,26.0,10.0,6.0,0.0,1.0,0.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-River Falls,"Variano,Brody",Brody,Variano,16,12.8125,4.06,1.25,0.5,0.06,0.0,1.4375,0.0,G,205.0,65.0,20.0,8.0,1.0,0.0,23.0,24.0,60.0,0.4,11.0,33.0,0.33,6.0,9.0,0.67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-River Falls,"Nelson,Riley",Riley,Nelson,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,G,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-River Falls,"Clausen,Evan",Evan,Clausen,8,4.0,1.0,0.5,0.25,0.25,0.0,0.125,0.0,F,32.0,8.0,4.0,2.0,2.0,0.0,1.0,3.0,7.0,0.43,2.0,4.0,0.5,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-River Falls,"Havlik,Owen",Owen,Havlik,23,28.73913043478261,6.91,2.91,2.04,0.43,0.09,1.3043478260869563,0.0,G,661.0,159.0,67.0,47.0,10.0,2.0,30.0,56.0,148.0,0.38,19.0,69.0,0.28,28.0,40.0,0.7
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-River Falls,"Wanguhu,Jeremy",Jeremy,Wanguhu,14,28.857142857142858,10.29,2.93,3.21,1.14,0.21,2.357142857142857,0.0,G,404.0,144.0,41.0,45.0,16.0,3.0,33.0,48.0,128.0,0.38,13.0,46.0,0.28,35.0,44.0,0.8
