season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Kylie Llewellyn,Kylie,Llewellyn,,20,Kylie Llewellyn,0,0DESALES,31,30,,,82,7,23,14,5,0,0,9,0,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0.348,28,92,1,1.000,.280,.341,81,15,2,2,1,35,9,1,0,98,.980,44,.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,26,27,"9,29",0.31,9,29,"11,43",0.26,11,43,"8,30",0.27,8,30,"1,4",0.25,1,4,0,0,0,0,"10,19","5,10","22,47",25,0,0,0,0,0,0,0,8,20,0,,,,,,,,,DeSales,DESALES,999-4381,True,,,,,,0.5750231368055422,149,75
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Stephanie Binek,Stephanie,Binek,,966,Stephanie Binek,0,0ARCADIA,23,13,,,49,5,18,6,1,0,0,1,0,0,4,4,1,0,0,0,0,0,0,0,0,1,0,0.380,19,50,1,1.000,.367,.388,1,4,0,0,0,8,0,0,0,5,1.000,8,1.000,51,1,1,0,1,2,0,0,0,0,26.0,34,25,13,9,12,2,0,6.73,134,151,0,3,0,1,0,0,0,3,.381,3,5,12,12,"6,16",0.38,6,16,"11,28",0.39,11,28,"8,19",0.42,8,19,"0,6",0,0,6,0,0,0,0,"5,7","1,4","17,29",25,0,0,0,"1,1",1.00,1,1,2,7,0,29,38,0,"2,5","3,12","5,7",0,"1,5",Arcadia,ARCADIA,0,True,,,,,,0.4767069406793567,150,75
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Misericordia,Kaliana Auchey,Kaliana,Auchey,,16142,Kaliana Auchey,0,0MISERICO,26,16,,,54,7,15,10,3,1,0,5,0,0,5,3,2,0,1,0,0,0,0,0,0,0,0,0.339,20,60,2,1.000,.278,.370,21,27,9,0,0,0,0,1,0,57,.842,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,18,"6,19",0.32,6,19,"7,25",0.28,7,25,"8,18",0.44,8,18,0,0,0,0,0,0,0,0,"5,15","3,5","15,30",24,0,0,0,16,0,0,0,4,15,0,,,,,,,,,Misericordia,MISERICO,1308-7873,True,,,,,,0.46205408866217873,151,75
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Albright,Mya Frana,Mya,Frana,,16,Mya Frana,0,0ALBRIGHT,34,32,,,90,13,19,10,3,0,0,16,0,2,27,8,10,1,2,1,0,0,0,1,0,1,0,0.339,22,111,11,.909,.211,.244,35,33,8,0,0,0,0,3,0,76,.895,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,28,17,"8,32",0.25,8,32,"13,59",0.22,13,59,"11,31",0.35,11,31,"0,5",0,0,5,0,0,0,0,"2,7","3,7","34,70",25,0,0,0,2,0,0,0,11,25,0,,,,,,,,,Albright,ALBRIGHT,992-4164,True,,,,,,0.4358932062110116,152,75
2026-27,softball,Middle Atlantic Conferences (MAC),mac,King's,Elise Larson,Elise,Larson,,336,Elise Larson,0,0KING'S,30,27,,,86,14,22,5,2,0,1,10,0,0,10,2,0,0,2,0,0,1,0,0,1,0,0,0.333,27,99,0,.000,.256,.314,52,41,9,0,0,0,0,1,0,102,.912,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,24,26,"6,19",0.32,6,19,"8,34",0.24,8,34,"5,16",0.31,5,16,"2,4",0.50,2,4,0,0,0,0,"12,31","1,5","15,41",2,0,0,0,0,0,0,0,2,16,0,,,,,,,,,King's,KING'S,0,True,,,,,,0.43446868201896066,153,75
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Eastern,Alyssa Binczak,Alyssa,Binczak,,8968,Alyssa Binczak,0,0EASTERN,9,6,,,16,2,5,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.389,7,18,0,.000,.313,.438,12,5,1,0,0,0,0,1,0,18,.944,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,"1,7",0.14,1,7,"2,8",0.25,2,8,"1,7",0.14,1,7,"1,3",0.33,1,3,0,0,0,0,"2,4","2,4","3,8","1,1",1.00,1,1,11,0,0,0,1,5,0,,,,,,,,,Eastern,EASTERN,0,True,,,,,,0.37546516293438653,154,75
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Messiah,Mckenna Bunting,Mckenna,Bunting,,411,Mckenna Bunting,0,0MESS,48,47,,,82,17,22,8,2,1,0,10,0,0,18,6,0,0,1,0,0,0,0,0,0,0,0,0.348,26,93,0,.000,.268,.317,75,79,16,0,0,0,0,3,0,170,.906,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,24,16,"9,29",0.31,9,29,"13,43",0.30,13,43,"9,31",0.29,9,31,0,0,0,0,0,0,0,0,"5,22","1,7","19,45",1,0,0,0,5,0,0,0,3,27,0,,,,,,,,,Messiah,MESS,995-4666,True,,,,,,0.3488486490895498,155,75
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Molly Delio,Molly,Delio,,966,Molly Delio,0,0ARCADIA,23,18,,,48,5,15,8,0,0,0,4,0,0,5,2,2,0,3,0,0,0,0,0,0,1,0,0.365,15,55,2,1.000,.313,.313,56,6,2,1,0,51,1,1,0,64,.969,52,.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,20,8,"5,16",0.31,5,16,"8,20",0.40,8,20,"8,14",0.57,8,14,0,0,0,0,0,0,0,0,"3,13","3,4","17,27",3,0,0,0,2,0,0,0,4,10,0,,,,,,,,,Arcadia,ARCADIA,0,True,,,,,,0.3347049076491198,156,74
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Messiah,Asia Harding,Asia,Harding,,411,Asia Harding,0,0MESS,30,17,,,36,7,9,8,1,2,0,5,0,3,5,1,0,0,1,0,0,0,0,0,0,0,0,0.386,14,45,0,.000,.250,.389,1,1,1,0,0,0,0,0,0,3,.667,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,9,"1,10",0.10,1,10,"6,17",0.35,6,17,"4,12",0.33,4,12,"0,1",0,0,1,0,0,0,0,"5,14","4,7","11,21","0,1",0,0,1,25,0,0,0,5,6,0,,,,,,,,,Messiah,MESS,995-4455,True,,,,,,0.24553411485238447,157,74
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Sofia Forbito,Sofia,Forbito,,966,Sofia Forbito,0,0ARCADIA,24,17,,,50,10,13,10,3,0,0,7,0,2,8,2,1,0,0,2,0,0,0,1,0,4,0,0.361,16,61,1,1.000,.260,.320,24,19,5,0,0,0,0,2,0,48,.896,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,10,21,"4,17",0.24,4,17,"7,27",0.26,7,27,"6,18",0.33,6,18,"0,2",0,0,2,0,0,0,0,"5,15","7,10","16,32","0,1",0,0,1,2,0,0,0,4,15,0,,,,,,,,,Arcadia,ARCADIA,0,True,,,,,,0.24217349374578118,158,74
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Kyleigh Mihalik,Kyleigh,Mihalik,,966,Kyleigh Mihalik,0,0ARCADIA,28,22,,,63,11,19,5,1,0,0,2,0,0,4,1,3,0,4,0,0,0,0,0,0,1,0,0.323,20,69,3,1.000,.302,.317,32,29,5,0,0,0,0,2,0,66,.924,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,23,19,"6,22",0.27,6,22,"11,32",0.34,11,32,"6,21",0.29,6,21,"0,1",0,0,1,0,0,0,0,"5,16","3,8","22,37",35,0,0,0,3,0,0,0,7,13,0,,,,,,,,,Arcadia,ARCADIA,0,True,,,,,,0.23494742415920603,159,74
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Maddy Nagy,Maddy,Nagy,,20,Maddy Nagy,0,0DESALES,14,4,,,19,6,6,3,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0.409,6,22,0,.000,.316,.316,8,1,2,0,0,0,0,0,0,11,.818,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,"1,7",0.14,1,7,"3,13",0.23,3,13,"3,11",0.27,3,11,0,0,0,0,0,0,0,0,"3,4","2,3","4,13",1,0,0,0,11,0,0,0,0,9,0,,,,,,,,,DeSales,DESALES,999-4602,True,,,,,,0.09689706976618717,160,74
2026-27,softball,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Kylee Berg,Kylee,Berg,,221,Kylee Berg,0,0FDU-FLOR,25,22,,,59,8,15,8,4,1,0,7,0,5,5,3,0,0,1,1,0,0,0,0,0,0,0,0.375,21,73,0,.000,.254,.356,16,11,1,0,0,0,0,0,0,28,.964,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,27,12,"5,16",0.31,5,16,"9,31",0.29,9,31,"6,17",0.35,6,17,"0,2",0,0,2,0,0,0,0,"10,18","2,5","20,37",2,0,0,0,0,0,0,0,7,9,0,,,,,,,,,FDU - Florham,FDU-FLOR,1000-3599,True,,,,,,0.0957720254390736,161,74
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Morgan Benner,Morgan,Benner,,20,Morgan Benner,0,0DESALES,26,25,,,74,15,19,5,3,0,0,15,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0.382,22,91,0,.000,.257,.297,38,49,6,0,0,0,0,2,0,93,.935,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,30,20,"8,23",0.35,8,23,"6,31",0.19,6,31,"3,21",0.14,3,21,"0,1",0,0,1,0,0,0,0,"18,33","1,8","17,35",1,0,0,0,0,0,0,0,9,10,0,,,,,,,,,DeSales,DESALES,999-4201,True,,,,,,0.013589080761354094,162,74
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Messiah,Addison Gurcules,Addison,Gurcules,,411,Addison Gurcules,0,0MESS,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Messiah,MESS,995-4668,True,,,,,,0.0,163,73
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Sybella DeMaio,Sybella,DeMaio,,966,Sybella DeMaio,0,0ARCADIA,35,33,,,80,15,18,13,4,1,0,7,0,0,15,0,1,1,2,1,0,0,0,0,0,1,0,0.284,24,90,2,.500,.225,.300,44,4,4,0,0,0,0,0,0,52,.923,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,22,23,"8,28",0.29,8,28,"10,37",0.27,10,37,"8,26",0.31,8,26,"0,4",0,0,4,0,0,0,0,"5,17","2,10","19,41",34,0,0,0,"0,1",0,0,1,5,15,0,,,,,,,,,Arcadia,ARCADIA,0,True,,,,,,-0.0906379905060912,164,73
2026-27,softball,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Giana Abinanti,Giana,Abinanti,,221,Giana Abinanti,0,0FDU-FLOR,19,17,,,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,1,3,0,.000,.333,.333,3,16,2,0,0,14,3,0,0,21,.905,17,.824,111,1,17,8,7,0,8,3,0,0,91.0,63,51,40,42,16,2,2,3.92,381,431,4,5,0,2,3,0,0,6,.291,0,0,0,1,"1,2",0.50,1,2,"1,2",0.50,1,2,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,"1,2",0,0,0,0,0,0,0,0,0,0,0,120,98,0,"0,6","4,12","3,9",0,"5,10",FDU - Florham,FDU-FLOR,1000-3832,True,,,,,,-0.10830769641884397,165,73
2026-27,softball,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Abigail Rodriguez,Abigail,Rodriguez,,221,Abigail Rodriguez,0,0FDU-FLOR,35,35,,,89,9,21,15,3,3,0,6,0,1,12,1,0,0,2,4,0,0,0,0,0,0,0,0.280,30,102,0,.000,.236,.337,60,3,2,0,0,0,0,0,0,65,.969,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,23,35,"10,36",0.28,10,36,"15,53",0.28,15,53,"7,30",0.23,7,30,"1,6",0.17,1,6,0,0,0,0,"5,14","7,14","27,62",23,0,0,0,0,0,0,0,13,25,0,,,,,,,,,FDU - Florham,FDU-FLOR,1000-3348,True,,,,,,-0.11895956764829599,166,73
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Misericordia,Stephanie Barone,Stephanie,Barone,,16142,Stephanie Barone,0,0MISERICO,25,12,,,44,10,11,7,1,0,0,3,0,0,6,0,6,1,1,0,0,0,0,0,0,0,0,0.298,12,48,7,.857,.250,.273,12,1,1,0,0,0,0,0,0,14,.929,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,17,7,"5,20",0.25,5,20,"7,29",0.24,7,29,"5,16",0.31,5,16,0,0,0,0,0,0,0,0,"3,6","5,5","15,30",35,0,0,0,33,0,0,0,5,19,0,,,,,,,,,Misericordia,MISERICO,1308-7872,True,,,,,,-0.15194824096623277,167,73
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Misericordia,Sammie Gallick,Sammie,Gallick,,16142,Sammie Gallick,0,0MISERICO,17,10,,,23,5,6,5,1,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.433,7,31,0,.000,.261,.304,48,2,1,2,0,6,1,0,0,51,.980,7,.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,9,"0,6",0,0,6,"4,13",0.31,4,13,"3,8",0.38,3,8,0,0,0,0,0,0,0,0,"3,6","2,3","10,16",12,0,0,0,3,0,0,0,3,7,0,,,,,,,,,Misericordia,MISERICO,1308-7875,True,,,,,,-0.1776209896635035,168,73
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Widener,Sara Clymer,Sara,Clymer,,783,Sara Clymer,0,0WIDENER,19,8,,,38,2,12,6,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,1,0,0.333,13,39,0,.000,.316,.342,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,13,"2,12",0.17,2,12,"7,25",0.28,7,25,"6,18",0.33,6,18,"1,7",0.14,1,7,0,0,0,0,"4,6","4,6","11,25",11,0,0,0,60,0,0,0,1,10,0,,,,,,,,,Widener,WIDENER,997-4509,True,,,,,,-0.20559376916804362,169,72
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Eastern,Dakota Owen,Dakota,Owen,,8968,Dakota Owen,0,0EASTERN,24,13,,,41,6,11,7,3,0,0,5,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0.348,14,46,0,.000,.268,.341,26,0,0,1,0,3,0,0,0,26,1.000,3,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,4,13,"3,11",0.27,3,11,"10,25",0.40,10,25,"7,15",0.47,7,15,"2,4",0.50,2,4,0,0,0,0,"1,6","2,4","18,27",0,0,0,0,29,0,0,0,1,4,0,,,,,,,,,Eastern,EASTERN,0,True,,,,,,-0.21441638394086665,170,72
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Stevens,Maria Dante,Maria,Dante,,679,Maria Dante,0,0STEVENS,30,11,,,50,11,13,4,2,0,0,3,0,2,10,6,3,0,0,0,0,0,0,0,0,0,0,0.327,15,55,3,1.000,.260,.300,0,0,1,0,0,0,0,0,0,1,.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,13,"4,19",0.21,4,19,"7,33",0.21,7,33,"6,20",0.30,6,20,"1,2",0.50,1,2,0,0,0,0,"3,10","2,3","16,35",3,0,0,0,27,0,0,0,2,19,0,,,,,,,,,Stevens,STEVENS,1230-7269,True,,,,,,-0.24836587312990605,171,72
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Dakota Fanelli,Dakota,Fanelli,,966,Dakota Fanelli,0,0ARCADIA,24,15,,,31,5,9,7,2,0,0,5,0,1,6,3,0,0,2,0,0,0,0,0,0,1,0,0.405,11,39,0,.000,.290,.355,8,17,2,0,0,15,0,1,0,27,.926,15,1.000,46,1,5,4,3,0,1,0,0,0,31.1,42,37,35,18,7,1,1,8.27,140,186,9,7,0,3,1,0,0,5,.329,1,2,9,7,"1,8",0.13,1,8,"5,19",0.26,5,19,"4,11",0.36,4,11,"1,1",1.00,1,1,0,0,0,0,"4,6","4,8","12,23",11,0,0,0,2,0,0,0,3,3,0,38,36,0,"2,4","5,13","8,17",0,"3,7",Arcadia,ARCADIA,0,True,,,,,,-0.27870966039450124,172,72
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Sienna Cali,Sienna,Cali,,179,Sienna Cali,0,0DELAWARE,9,1,,,9,4,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333,3,9,0,.000,.333,.333,1,2,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,"1,3",0.33,1,3,"1,3",0.33,1,3,"1,2",0.50,1,2,"1,1",1.00,1,1,0,0,0,0,"1,4",0,"2,3",0,0,0,0,34,0,0,0,1,1,0,,,,,,,,,Delaware Valley,DELAWARE,0,True,,,,,,-0.30618422373458387,173,72
2026-27,softball,Middle Atlantic Conferences (MAC),mac,King's,Madison Badali,Madison,Badali,,336,Madison Badali,0,0KING'S,23,21,,,61,9,15,10,2,0,0,7,0,1,7,3,1,1,2,0,0,0,0,0,0,0,0,0.333,17,71,2,.500,.246,.279,31,38,5,0,0,0,0,1,0,74,.932,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,27,10,"5,21",0.24,5,21,"11,37",0.30,11,37,"9,18",0.50,9,18,"0,3",0,0,3,"0,1",0,0,1,"4,11","5,8","25,43",1,0,0,0,"0,0",0,0,0,9,15,0,,,,,,,,,King's,KING'S,0,True,,,,,,-0.3068595049387098,174,72
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Alvernia,Summer Montgomery,Summer,Montgomery,,938,Summer Montgomery,0,0ALVERNIA,33,32,,,96,9,26,10,2,0,0,5,0,0,4,2,0,0,4,1,0,0,0,0,0,1,0,0.304,28,106,0,.000,.271,.292,118,21,1,5,0,45,9,1,0,140,.993,54,.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,31,40,"6,27",0.22,6,27,"14,54",0.26,14,54,"8,35",0.23,8,35,"0,4",0,0,4,0,0,0,0,"5,18","6,11","29,61",8,0,0,0,0,0,0,0,15,29,0,,,,,,,,,Alvernia,ALVERNIA,1300-9659,True,,,,,,-0.31031989240001917,175,72
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Arcadia,Jadelin Chui,Jadelin,Chui,,966,Jadelin Chui,0,0ARCADIA,16,13,,,33,5,8,10,3,0,0,2,0,2,12,2,1,0,1,0,0,0,0,1,0,2,0,0.324,11,38,1,1.000,.242,.333,19,18,3,0,0,0,0,1,0,40,.925,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,4,"3,10",0.30,3,10,"8,21",0.38,8,21,"6,15",0.40,6,15,"0,1",0,0,1,0,0,0,0,"0,6","2,5","13,24",44,0,0,0,12,0,0,0,2,8,0,,,,,,,,,Arcadia,ARCADIA,0,True,,,,,,-0.330583257275303,176,71
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Lebanon Valley,Megan Ferenchak,Megan,Ferenchak,,351,Megan Ferenchak,0,0LVC,8,4,,,14,2,4,3,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.375,5,17,0,.000,.286,.357,13,0,0,1,0,5,0,0,0,13,1.000,5,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,"1,6",0.17,1,6,"2,7",0.29,2,7,"1,5",0.20,1,5,0,0,0,0,0,0,0,0,"1,4","2,2","6,9","0,1",0,0,1,12,0,0,0,1,6,0,,,,,,,,,Lebanon Valley,LVC,0,True,,,,,,-0.35250346426187534,177,71
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Stevens,A. Cardona,A.,Cardona,,679,A. Cardona,0,0STEVENS,23,3,,,21,5,5,1,3,0,0,5,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0.407,8,27,0,.000,.238,.381,2,4,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,4,"1,5",0.20,1,5,"2,10",0.20,2,10,"1,5",0.20,1,5,"0,1",0,0,1,0,0,0,0,"3,7","1,3","3,11",0,0,0,0,20,0,0,0,0,2,0,,,,,,,,,Stevens,STEVENS,1230-7841,True,,,,,,-0.4134223296284554,178,71
2026-27,softball,Middle Atlantic Conferences (MAC),mac,DeSales,Ava Goodman,Ava,Goodman,,20,Ava Goodman,0,0DESALES,24,22,,,48,5,14,4,1,0,0,3,0,0,9,2,1,0,3,0,0,0,0,0,0,0,0,0.333,15,54,1,1.000,.292,.313,36,1,0,0,0,0,0,0,0,37,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,10,17,"8,23",0.35,8,23,"6,25",0.24,6,25,"4,15",0.27,4,15,"1,2",0.50,1,2,0,0,0,0,"5,12","0,1","12,29",0,0,0,0,0,0,0,0,5,13,0,,,,,,,,,DeSales,DESALES,999-4066,True,,,,,,-0.4315569301572837,179,71
2026-27,softball,Middle Atlantic Conferences (MAC),mac,Misericordia,Emmalee Mowery,Emmalee,Mowery,,16142,Emmalee Mowery,0,0MISERICO,33,29,,,93,11,22,14,1,0,0,5,0,0,4,3,1,0,2,1,0,1,0,2,0,3,0,0.273,23,102,1,1.000,.237,.247,37,57,7,0,0,0,0,2,0,101,.931,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,27,39,"4,28",0.14,4,28,"15,59",0.25,15,59,"13,38",0.34,13,38,"0,1",0,0,1,0,0,0,0,"4,17","10,14","27,63",27,0,0,0,"0,1",0,0,1,11,38,0,,,,,,,,,Misericordia,MISERICO,1308-7878,True,,,,,,-0.4841352325182895,180,71
2026-27,softball,Middle Atlantic Conferences (MAC),mac,King's,Molly Veach,Molly,Veach,,336,Molly Veach,0,0KING'S,27,23,,,65,6,17,8,0,0,0,10,0,1,10,6,0,0,0,1,0,1,0,1,0,2,0,0.364,17,78,0,.000,.262,.262,64,4,4,7,0,30,0,0,0,72,.944,30,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,13,22,"6,21",0.29,6,21,"9,34",0.26,9,34,"7,25",0.28,7,25,"0,1",0,0,1,"0,1",0,0,1,"7,17","2,4","18,39",1,0,0,0,11,0,0,0,4,25,0,,,,,,,,,King's,KING'S,0,True,,,,,,-0.51039751313712,181,71
