conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Abby Gooch,,,,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,1,0,0,0,2,1.0,1,1.0,8.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,7.0,7.0,1.0,5.0,0.0,0.0,8.17,26.0,34.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.308,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,9.0,7.0,0.0,"0,1","0,1","1,1",0.0,"1,2",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.0200284143741412,173,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Adrianna Geddes,,,,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,"0,1",0.0,0,1,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.0200284143741412,174,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Rebecca Heinze,,,,13,4,20,1,9,6,2,0,0,2,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0.542,11,24,1,1.0,0.45,0.55,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,"2,9",0.22,2,9,"6,15",0.4,6,15,"6,13",0.46,6,13,0,0.0,0,0,0,0,0,0,"3,3","3,4","9,17",15,0.0,0,0,24,0.0,0,0,4,10,0,,,,,,,,,-0.3780438637312113,-0.8169159456528331,-0.19986042504630475,-0.4298395888552872,-0.37312923697362826,-0.31870293719373716,-1.0225948473796849,175,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Maren Ceyonwa,,,,25,19,54,2,12,9,1,0,0,6,0,1,15,4,0,0,0,1,0,0,0,2,0,2,0,0.306,13,62,0,0.0,0.222,0.241,12,26,6,0,0,0,0,1,0,44,0.864,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14,13,"5,20",0.25,5,20,"11,33",0.33,11,33,"11,28",0.39,11,28,"0,2",0.0,0,2,0,0,0,0,"5,17","3,5","15,34",12,0.0,0,0,56,0.0,0,0,7,16,0,,,,,,,,,-0.18712792453228294,-0.7143946217960034,0.11890430350856099,-0.4298395888552872,-0.5634704671707017,1.1495445979583974,-1.0265297932742254,176,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Maddy Orth,,,,6,3,8,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0.111,0,9,0,0.0,0.0,0.0,3,7,1,0,0,0,0,0,0,11,0.909,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,"0,2",0.0,0,2,"0,5",0.0,0,5,"0,4",0.0,0,4,0,0.0,0,0,0,0,0,0,"0,1",0,"1,5",0,0.0,0,0,1,0.0,0,0,1,1,0,,,,,,,,,-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-1.072885325639618,177,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Emily Bonk,,,,49,49,24,2,5,6,0,1,0,3,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0.296,7,29,2,0.5,0.208,0.292,242,16,4,4,0,26,4,1,0,262,0.985,30,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,9,7,"2,5",0.4,2,5,"4,15",0.27,4,15,"4,13",0.31,4,13,"1,2",0.5,1,2,0,0,0,0,"1,3","3,4","11,18","0,2",0.0,0,2,0,0.0,0,0,6,6,0,,,,,,,,,-0.6325984493297825,-0.7143946217960034,-0.19986042504630475,-0.4298395888552872,-0.37312923697362826,-0.612352444224164,-1.0755891677900102,178,49
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Alyssa Downhour,,,,27,0,10,10,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.364,3,11,1,1.0,0.3,0.3,5,0,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,"0,2",0.0,0,2,"2,7",0.29,2,7,"2,4",0.5,2,4,"0,1",0.0,0,1,0,0,0,0,0,"1,1","3,8",11,0.0,0,0,64,0.0,0,0,0,3,0,,,,,,,,,-0.759875742129068,0.10577596905863376,-0.7311349726377476,-0.4298395888552872,-0.37312923697362826,-0.9060019512545909,-1.083922134276507,179,49
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Macy Lembke,,,,22,0,4,10,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,3,4,2,0.5,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,"1,2",0.5,1,2,"1,3",0.33,1,3,"1,2",0.5,1,2,0,0.0,0,0,0,0,0,0,0,0,"2,3",0,0.0,0,0,0,0.0,0,0,0,1,0,,,,,,,,,-0.8235143885287108,0.10577596905863376,-0.7311349726377476,-0.4298395888552872,-0.37312923697362826,-1.0528267047698043,-1.0927403714132502,180,49
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Olivia Laudenbach,,,,23,1,14,7,4,0,0,0,0,2,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0.375,4,16,4,1.0,0.286,0.286,5,0,0,0,0,0,0,0,0,5,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,6,"2,7",0.29,2,7,"1,7",0.14,1,7,"1,6",0.17,1,6,"0,4",0.0,0,4,0,0,0,0,"1,4","0,1","2,8","0,1",0.0,0,1,145,0.0,0,0,0,8,0,,,,,,,,,-0.6962370957294253,-0.20178800251185522,-0.8373898821560363,-0.4298395888552872,0.19789445361759225,-0.612352444224164,-1.1199402750046095,181,49
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Ariel Herrera,,,,20,-1,-1,11,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0,0,0,2,1.0,0.0,0.0,1,4,0,0,0,1,0,0,0,5,1.0,1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,1,-1,"0,0",0.0,0,0,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,1",0,"2,2","0,1",0.0,0,1,2,0.0,0,0,2,-1,0,1.0,2.0,0.0,"0,1","2,4",0,0.0,"1,2",-0.9507916813279965,0.20829729291546342,-0.8373898821560363,-0.4298395888552872,-0.18278800677655474,-1.0528267047698043,-1.1347487942019407,182,49
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Kyla Abrahamson,,,,22,3,12,6,2,0,1,0,0,4,0,0,6,1,7,1,1,0,0,0,0,0,0,0,0,0.375,3,17,8,0.875,0.167,0.25,6,0,0,0,0,0,0,0,0,6,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2,"2,6",0.33,2,6,"0,2",0.0,0,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"1,3",0,"2,4","0,1",0.0,0,1,11,0.0,0,0,1,3,0,,,,,,,,,-0.8235143885287108,-0.30430932636868485,-0.8373898821560363,-0.4298395888552872,0.7689181442088128,-0.17187818367852373,-1.1541029251586747,183,49
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Rileigh Morlock,,,,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,4,1,0,0,9,1,0,0,7,0.857,10,0.9,35.0,1.0,6.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,34.2,19.0,14.0,6.0,30.0,2.0,1.0,2.0,2.83,139.0,149.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,0.252,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,40.0,31.0,0.0,"9,37","18,55","6,15",0.0,"8,41",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.1900331501031647,184,49
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Michelle Smith,,,,7,-1,0,-1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,3,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,"0,-1",0.0,0,-1,"0,1",0.0,0,1,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,"1,1","2,1",0,0.0,0,0,"0,1",0.0,0,1,0,1,0,,,,,,,,,-0.9507916813279965,-1.0219585933664925,-0.7311349726377476,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-1.1946675242775255,185,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Brianna Tix,,,,30,13,10,4,1,3,0,0,0,1,0,0,4,1,4,1,1,0,0,0,0,0,0,1,0,0.182,1,12,5,0.8,0.1,0.1,5,24,3,0,0,7,4,1,0,32,0.906,11,0.636,75.0,1.0,9.0,1.0,8.0,0.0,5.0,0.0,0.0,0.0,55.0,46.0,30.0,20.0,26.0,12.0,0.0,2.0,3.82,237.0,269.0,14.0,3.0,0.0,2.0,7.0,0.0,0.0,7.0,0.316,1,0,4,1,"1,3",0.33,1,3,"1,5",0.2,1,5,"1,4",0.25,1,4,0,0.0,0,0,0,0,0,0,"0,4","0,1","4,7",11,0.0,0,0,5,0.0,0,0,1,2,0,53.0,78.0,1.0,"0,1","2,4",0,0.0,"2,3",-0.8871530349283536,-0.5093519740823442,-0.5186251536011705,-0.4298395888552872,0.19789445361759225,-0.4655276907089506,-1.1956215407222852,186,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Allison Dvorak,,,,42,42,34,8,4,1,0,0,0,7,0,1,6,2,2,0,1,0,0,0,0,0,0,0,0,0.286,4,43,2,1.0,0.118,0.118,51,70,10,0,0,0,0,3,0,131,0.924,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,12,12,"2,9",0.22,2,9,"1,14",0.07,1,14,"1,11",0.09,1,11,0,0.0,0,0,0,0,0,0,"4,13","0,3","7,17","0,1",0.0,0,1,0,0.0,0,0,1,9,0,,,,,,,,,-0.6962370957294253,-0.09926667865502556,-0.7311349726377476,-0.4298395888552872,-0.18278800677655474,-0.17187818367852373,-1.2174783899782766,187,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Morgan Arnold,,,,7,1,5,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,"0,4",0.0,0,4,"0,3",0.0,0,3,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,"0,1",0,"0,3",0,0.0,0,0,6,0.0,0,0,0,3,0,,,,,,,,,-0.9507916813279965,-0.8169159456528331,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-1.2229935758996422,188,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Amelia Burns,,,,7,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,0,1,0,0,0,6,1,0,0,1,1.0,7,0.857,17.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.1,16.0,16.0,10.0,12.0,3.0,0.0,2.0,8.4,54.0,69.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.315,0,0,0,0,0,0.0,0,0,"0,2",0.0,0,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"0,2",0,0.0,0,0,0,0.0,0,0,0,0,0,17.0,9.0,0.0,"0,2","0,1","0,2",0.0,"1,3",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.7591771977393775,-1.2311440810874243,189,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Aryn Blumenthal,,,,24,19,57,2,12,3,1,0,0,2,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0.237,13,59,0,0.0,0.211,0.228,47,29,10,0,0,0,0,3,0,86,0.884,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,22,9,"1,15",0.07,1,15,"3,29",0.1,3,29,"2,23",0.09,2,23,0,0.0,0,0,0,0,0,0,"7,11","1,1","12,29",44,0.0,0,0,3,0.0,0,0,9,17,0,,,,,,,,,-0.18712792453228294,-0.7143946217960034,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,0.2685960768671166,-1.2328577633218083,190,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Elizabeth Jennison,,,,19,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.20178800251185522,-0.8373898821560363,-0.4298395888552872,0.007553223420518763,-1.0528267047698043,-1.2416805433137463,191,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Lexie Hagen,,,,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.6118732979391739,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.2616174149296318,192,48
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Madi Glienke,,,,20,17,43,4,12,1,4,0,0,5,0,1,11,1,1,0,1,0,0,0,0,0,0,0,0,0.367,16,50,1,1.0,0.279,0.372,63,0,1,0,0,0,0,1,0,64,0.984,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,12,"3,14",0.21,3,14,"4,19",0.21,4,19,"1,11",0.09,1,11,0,0.0,0,0,0,0,0,0,"8,15","0,1","5,21",1,0.0,0,0,4,0.0,0,0,1,10,0,,,,,,,,,-0.18712792453228294,-0.5093519740823442,-0.7311349726377476,-0.4298395888552872,-0.37312923697362826,0.5622455838975435,-1.2799741280052543,193,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,L. Wier,,,,21,16,35,4,4,2,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0.184,4,40,0,0.0,0.114,0.114,37,13,1,3,0,21,5,0,0,51,0.98,26,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,12,17,"0,8",0.0,0,8,"3,20",0.15,3,20,"1,12",0.08,1,12,"0,3",0.0,0,3,0,0,0,0,"0,7","2,6","12,25",2,0.0,0,0,"0,1",0.0,0,1,6,9,0,,,,,,,,,-0.6962370957294253,-0.5093519740823442,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-0.7591771977393775,-1.3145044977443041,194,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Benedict,Cadence Koste,,,,22,12,45,1,9,3,1,0,0,0,0,1,7,2,0,0,0,0,0,0,0,1,0,2,0,0.217,10,46,0,0.0,0.2,0.222,1,1,0,0,0,0,0,0,0,2,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,12,14,"5,19",0.26,5,19,"6,27",0.22,6,27,"4,16",0.25,4,16,"2,3",0.67,2,3,0,0,0,0,"1,7","1,3","11,28",0,0.0,0,0,43,0.0,0,0,2,10,0,,,,,,,,,-0.3780438637312113,-0.8169159456528331,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,-0.025053430163310273,-1.3296859549778117,195,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Michaela Duffy,,,,12,0,14,2,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.286,4,14,0,0.0,0.286,0.286,7,-2,-1,0,0,1,0,0,0,4,1.25,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,"1,5",0.2,1,5,"3,10",0.3,3,10,"2,8",0.25,2,8,"0,1",0.0,0,1,0,0,0,0,"0,2","1,1","6,10","1,1",1.0,1,1,22,0.0,0,0,2,3,0,,,,,,,,,-0.6962370957294253,-0.7143946217960034,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,-0.7591771977393775,-1.3327686111187946,196,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,R. Herrig,,,,11,5,16,1,5,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,5,20,0,0.0,0.313,0.313,10,10,0,0,0,0,0,0,0,20,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,7,"3,7",0.43,3,7,"1,8",0.13,1,8,"1,6",0.17,1,6,0,0.0,0,0,0,0,0,0,"2,4","1,2","4,11","0,1",0.0,0,1,"1,1",1.0,1,1,2,5,0,,,,,,,,,-0.6325984493297825,-0.8169159456528331,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.3406169971266286,197,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Madeleine Kemper,,,,35,32,49,5,9,2,1,0,0,3,0,0,11,4,0,0,4,0,0,0,0,0,0,1,0,0.231,10,56,0,0.0,0.184,0.204,125,10,0,5,0,43,3,0,0,135,1.0,46,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,20,10,"2,15",0.13,2,15,"4,25",0.16,4,25,"3,16",0.19,3,16,0,0.0,0,0,0,0,0,0,"5,10","0,3","14,30",5,0.0,0,0,"0,1",0.0,0,1,7,14,0,,,,,,,,,-0.3780438637312113,-0.4068306502255145,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,0.5622455838975435,-1.3468645853300283,198,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Mary Hajduk,,,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,2,0,0,0,2,1.0,2,1.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.2,17.0,13.0,6.0,14.0,5.0,1.0,3.0,5.46,77.0,85.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.338,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,24.0,11.0,0.0,"2,2","1,11","0,2",0.0,"1,4",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.3600378858321882,199,47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Paige Arnold,,,,25,11,46,1,8,4,0,0,0,0,0,1,9,4,0,0,2,0,0,0,0,0,0,0,0,0.191,8,49,0,0.0,0.174,0.174,27,3,2,3,1,6,1,0,0,32,0.938,7,0.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,18,11,"3,21",0.14,3,21,"5,26",0.19,5,26,"3,18",0.17,3,18,"0,3",0.0,0,3,0,0,0,0,"2,8","3,4","11,28",14,0.0,0,0,98,0.0,0,0,4,15,0,,,,,,,,,-0.44168251013085413,-0.8169159456528331,-0.4123702440828819,-0.4298395888552872,-0.5634704671707017,0.2685960768671166,-1.3628460985127098,200,46
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Monica Montoya,,,,11,0,2,6,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0.0,0,0,"0,1",0.0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,"0,1",0,"0,1",0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.30430932636868485,-0.8373898821560363,-0.4298395888552872,-0.18278800677655474,-0.9060019512545909,-1.3691563926186427,201,46
