season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Coskrey,Jacob",Jacob,Coskrey,,84,"Coskrey,Jacob","COSKREY,JACOB",Buena Vista,BVU,1040-7035,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Callis, Jr.,Dekesson","Jr.,Dekesson",Callis,,84,"Callis, Jr.,Dekesson","CALLIS, JR.,DEKESSON",Buena Vista,BVU,1040-7008,1,0,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Lullmann,Carson",Carson,Lullmann,,84,"Lullmann,Carson","LULLMANN,CARSON",Buena Vista,BVU,1040-6592,1,0,85,85,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Honkomp,Gavin",Gavin,Honkomp,,84,"Honkomp,Gavin","HONKOMP,GAVIN",Buena Vista,BVU,1040-5006,1,1,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35,0,12,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Hosek,Ryan",Ryan,Hosek,,84,"Hosek,Ryan","HOSEK,RYAN",Buena Vista,BVU,1040-6563,1,1,92,92,0,0,DT,0,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Harestad,Josh",Josh,Harestad,,84,"Harestad,Josh","HARESTAD,JOSH",Buena Vista,BVU,1040-5005,1,0,95,95,0,0,DL,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Binder,Isaac",Isaac,Binder,,84,"Binder,Isaac","BINDER,ISAAC",Buena Vista,BVU,1040-7006,1,0,96,96,0,0,DT,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Buena Vista,"Galvan,Serafin",Serafin,Galvan,,84,"Galvan,Serafin","GALVAN,SERAFIN",Buena Vista,BVU,1040-6573,1,1,98,98,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Lursen,Logan",Logan,Lursen,,126,"Lursen,Logan","LURSEN,LOGAN",Central,CEN,1041-2523,1,1,0,0,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Mohan,Andrew",Andrew,Mohan,,126,"Mohan,Andrew","MOHAN,ANDREW",Central,CEN,1041-2837,1,0,0,0M,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,129,0,0,64.5,1,1,23,0,100.0,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Youngberg,Kelton",Kelton,Youngberg,,126,"Youngberg,Kelton","YOUNGBERG,KELTON",Central,CEN,1041-2543,1,0,1,1Y,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Johnson,Cole K.",Cole K.,Johnson,,126,"Johnson,Cole K.","JOHNSON,COLE K.",Central,CEN,1041-3068,1,1,1,1,0,0,DB,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Rouse,Eli",Eli,Rouse,,126,"Rouse,Eli","ROUSE,ELI",Central,CEN,1041-2845,1,0,2,2R,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Beard,Reed",Reed,Beard,,126,"Beard,Reed","BEARD,REED",Central,CEN,1041-2985,1,0,2,2,0,0,LB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Roberts,Blake",Blake,Roberts,,126,"Roberts,Blake","ROBERTS,BLAKE",Central,CEN,1041-2844,1,0,6,6,0,0,DB,0,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Dumont,Gentry",Gentry,Dumont,,126,"Dumont,Gentry","DUMONT,GENTRY",Central,CEN,1041-3312,1,0,6,6D,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-15,0,15,0,0,-7.5,-15.0,,,,,,,,15,2,20,0,39,0,7,3,89.7,5.57,13.00,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Johnson,Kinnick",Kinnick,Johnson,,126,"Johnson,Kinnick","JOHNSON,KINNICK",Central,CEN,1041-2819,1,0,7,7J,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Kerndt,Colin",Colin,Kerndt,,126,"Kerndt,Colin","KERNDT,COLIN",Central,CEN,1041-3022,1,1,7,7,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,46,31,0,17,.9,15.0,,,,,,,,23,3,42,0,138,0,18,10,120.0,7.67,13.80,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Fiala,Tyler",Tyler,Fiala,,126,"Fiala,Tyler","FIALA,TYLER",Central,CEN,1041-2510,1,0,8,8F,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Dirks,Kayden",Kayden,Dirks,,126,"Dirks,Kayden","DIRKS,KAYDEN",Central,CEN,1041-2508,1,1,9,9,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Alger,Brayden",Brayden,Alger,,126,"Alger,Brayden","ALGER,BRAYDEN",Central,CEN,1041-2796,1,0,10,10,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"D’Aprile,Dom",Dom,D’Aprile,,126,"D’Aprile,Dom","D’APRILE,DOM",Central,CEN,1041-2806,1,0,11,1D,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Parsons,Noah",Noah,Parsons,,126,"Parsons,Noah","PARSONS,NOAH",Central,CEN,1041-2840,1,1,11,11,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Tippet,Jace",Jace,Tippet,,126,"Tippet,Jace","TIPPET,JACE",Central,CEN,1041-3017,1,0,13,13,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"LeFevour,Sean",Sean,LeFevour,,126,"LeFevour,Sean","LEFEVOUR,SEAN",Central,CEN,1041-3023,1,0,13,1L,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Mayberry,Tate",Tate,Mayberry,,126,"Mayberry,Tate","MAYBERRY,TATE",Central,CEN,1041-2524,1,1,14,14,0,0,DB,0,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Barnes,Tyson",Tyson,Barnes,,126,"Barnes,Tyson","BARNES,TYSON",Central,CEN,1041-2993,1,0,14,1B,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Lee,Keagan",Keagan,Lee,,126,"Lee,Keagan","LEE,KEAGAN",Central,CEN,1041-3330,1,0,15,1E,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Ritzert,Brecken",Brecken,Ritzert,,126,"Ritzert,Brecken","RITZERT,BRECKEN",Central,CEN,1041-3347,1,0,17,17,0,0,LB,0,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Ritzert,Peyton",Peyton,Ritzert,,126,"Ritzert,Peyton","RITZERT,PEYTON",Central,CEN,1041-2531,1,1,18,18,0,0,DB,0,,,,,,,,0,3,3,6,6,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Polking,Kieran",Kieran,Polking,,126,"Polking,Kieran","POLKING,KIERAN",Central,CEN,1041-3341,1,0,19,1P,0,0,S,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Parises,Elam",Elam,Parises,,126,"Parises,Elam","PARISES,ELAM",Central,CEN,1041-3032,1,1,20,20,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66,0,42,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Brown,Lucas",Lucas,Brown,,126,"Brown,Lucas","BROWN,LUCAS",Central,CEN,1041-3302,1,0,20,2B,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Martino,Jordan",Jordan,Martino,,126,"Martino,Jordan","MARTINO,JORDAN",Central,CEN,1041-3026,1,0,21,21,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Tomko,Owen",Owen,Tomko,,126,"Tomko,Owen","TOMKO,OWEN",Central,CEN,1041-2541,1,0,22,22,0,0,DB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Clark,Hudson",Hudson,Clark,,126,"Clark,Hudson","CLARK,HUDSON",Central,CEN,1041-3304,1,0,22,2C,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Alcott,Ty",Ty,Alcott,,126,"Alcott,Ty","ALCOTT,TY",Central,CEN,1041-2991,1,1,23,23,0,0,LB,0,,,,,,,,0,6,0,6,6,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Klein,Cody",Cody,Klein,,126,"Klein,Cody","KLEIN,CODY",Central,CEN,1041-2828,1,1,24,24,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,7,51,51,0,0,18,7.3,51.0,,,,,,,,,,,,,,,,,,,,4,78,0,28,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Morrison,Brody",Brody,Morrison,,126,"Morrison,Brody","MORRISON,BRODY",Central,CEN,1041-2528,1,1,25,25,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Joss,Ty",Ty,Joss,,126,"Joss,Ty","JOSS,TY",Central,CEN,1041-2822,1,0,27,27,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Fuchtman,Ian",Ian,Fuchtman,,126,"Fuchtman,Ian","FUCHTMAN,IAN",Central,CEN,1041-3315,1,0,27,2F,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,6,0,0,3,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Tewers,Hayden",Hayden,Tewers,,126,"Tewers,Hayden","TEWERS,HAYDEN",Central,CEN,1041-3015,1,0,30,30,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Grunder,Jase",Jase,Grunder,,126,"Grunder,Jase","GRUNDER,JASE",Central,CEN,1041-2514,1,1,31,31,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,0,9,4.2,,,,,,,,,,,,,,,,,,,12,30,30,0,0,7,2.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Saak,Clay",Clay,Saak,,126,"Saak,Clay","SAAK,CLAY",Central,CEN,1041-2990,1,1,33,33,0,0,LB,0,,,,,,,,0,4,3,7,7,1.5,.0,.0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Powelke,Kyle",Kyle,Powelke,,126,"Powelke,Kyle","POWELKE,KYLE",Central,CEN,1041-2989,1,0,36,36,0,0,DL,0,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Perry,Jaidyn",Jaidyn,Perry,,126,"Perry,Jaidyn","PERRY,JAIDYN",Central,CEN,1041-3340,1,0,37,37,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Foulke,Connor",Connor,Foulke,,126,"Foulke,Connor","FOULKE,CONNOR",Central,CEN,1041-3004,1,0,50,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Hemming,Palmer",Palmer,Hemming,,126,"Hemming,Palmer","HEMMING,PALMER",Central,CEN,1041-3324,1,0,50,5P,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Cisler,Brady",Brady,Cisler,,126,"Cisler,Brady","CISLER,BRADY",Central,CEN,1041-2998,1,1,51,51,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Seeman,Kaden",Kaden,Seeman,,126,"Seeman,Kaden","SEEMAN,KADEN",Central,CEN,1041-2536,1,0,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,American Rivers Conference (ARC),arc,Central,"Teague,Zach",Zach,Teague,,126,"Teague,Zach","TEAGUE,ZACH",Central,CEN,1041-3014,1,1,53,5Z,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
