season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Williams,Isaiah",Isaiah,Williams,,1164,"Williams,Isaiah","WILLIAMS,ISAIAH",Lakeland,LAK,1253-5269,1,0,74,74,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Washington,Tyler",Tyler,Washington,,1164,"Washington,Tyler","WASHINGTON,TYLER",Lakeland,LAK,1253-4727,1,1,78,78,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Konieczny,Mac",Mac,Konieczny,,1164,"Konieczny,Mac","KONIECZNY,MAC",Lakeland,LAK,1253-5274,1,0,86,86,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,134,0,0,44.7,,,,,,,,,,,,,,,,,,3,107,39,0,0,0,0,1,35.7
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Williams,Napoleon",Napoleon,Williams,,582,"Williams,Napoleon","WILLIAMS,NAPOLEON",Rockford,ROC,1256-2461,1,1,0,0,0,TE,0,0,,,7,47,0,27,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,0,0,4,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Gordon,Malik",Malik,Gordon,,582,"Gordon,Malik","GORDON,MALIK",Rockford,ROC,1256-2772,1,1,1,1,0,RB,0,0,,,4,22,0,12,5.5,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,14,22,30,8,1,6,1.6,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Willard,Connor",Connor,Willard,,582,"Willard,Connor","WILLARD,CONNOR",Rockford,ROC,1256-2833,1,1,2,2,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Thornton,Koby",Koby,Thornton,,582,"Thornton,Koby","THORNTON,KOBY",Rockford,ROC,1256-2674,1,1,3,3,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Harris,Wendell",Wendell,Harris,,582,"Harris,Wendell","HARRIS,WENDELL",Rockford,ROC,1256-2566,1,1,4,4,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,4,1,5,5,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Robertson,Aaron",Aaron,Robertson,,582,"Robertson,Aaron","ROBERTSON,AARON",Rockford,ROC,1256-2567,1,1,5,5,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Tennial,Tevin",Tevin,Tennial,,582,"Tennial,Tevin","TENNIAL,TEVIN",Rockford,ROC,1256-2880,1,1,6,6,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"James,Nick",Nick,James,,582,"James,Nick","JAMES,NICK",Rockford,ROC,1256-2765,1,1,7,7,0,TE,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Harris,Whitney",Whitney,Harris,,582,"Harris,Whitney","HARRIS,WHITNEY",Rockford,ROC,1256-2569,1,1,8,8,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Hill,Matthew",Matthew,Hill,,582,"Hill,Matthew","HILL,MATTHEW",Rockford,ROC,1256-2773,1,1,11,11,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,4,10,14,14,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Whitty,William",William,Whitty,,582,"Whitty,William","WHITTY,WILLIAM",Rockford,ROC,1256-2559,1,0,13,13,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Parker,Ben",Ben,Parker,,582,"Parker,Ben","PARKER,BEN",Rockford,ROC,1256-3104,1,0,14,14,0,QB,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,12,11,26,15,0,5,.9,11.0,14,2,43,1,170,1,34,19,101.7,5.00,8.95,170.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Jolly,Jamirh",Jamirh,Jolly,,582,"Jolly,Jamirh","JOLLY,JAMIRH",Rockford,ROC,1256-2928,1,1,15,15,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Moten-Barden,Kenny",Kenny,Moten-Barden,,582,"Moten-Barden,Kenny","MOTEN-BARDEN,KENNY",Rockford,ROC,1256-2537,1,1,18,18,0,WR,0,0,,,4,66,1,43,16.5,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Dowd,Fabeous",Fabeous,Dowd,,582,"Dowd,Fabeous","DOWD,FABEOUS",Rockford,ROC,1256-2927,1,0,24,24,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,1.0,.0,.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,24,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Jackson,Jaidyn",Jaidyn,Jackson,,582,"Jackson,Jaidyn","JACKSON,JAIDYN",Rockford,ROC,1256-2932,1,0,25,25,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Edwards,Brandon",Brandon,Edwards,,582,"Edwards,Brandon","EDWARDS,BRANDON",Rockford,ROC,1256-2931,1,0,28,28,0,RB,0,0,,,1,8,0,8,8.0,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Oloyede,Goodnews",Goodnews,Oloyede,,582,"Oloyede,Goodnews","OLOYEDE,GOODNEWS",Rockford,ROC,1256-3093,1,0,30,30,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,85,1,0,28.3,0,0,0,0,.0,1,0,0,0,0,0,0,0,0,0,0,0,7,268,48,0,0,1,0,0,38.3
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Golden,Joshua",Joshua,Golden,,582,"Golden,Joshua","GOLDEN,JOSHUA",Rockford,ROC,1256-2687,1,1,32,32,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Harris,Joshua",Joshua,Harris,,582,"Harris,Joshua","HARRIS,JOSHUA",Rockford,ROC,1256-2896,1,0,37,37,0,TE,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Alvarez,Joey",Joey,Alvarez,,582,"Alvarez,Joey","ALVAREZ,JOEY",Rockford,ROC,1256-2640,1,1,43,43,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,0,10,10,10,1.5,.0,.0,0,3,7,0.5,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Gantt,Jesse",Jesse,Gantt,,582,"Gantt,Jesse","GANTT,JESSE",Rockford,ROC,1256-2568,1,1,44,44,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,2.0,.0,.0,1,2,7,0.5,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Rager,Ethan",Ethan,Rager,,582,"Rager,Ethan","RAGER,ETHAN",Rockford,ROC,1256-2905,1,1,45,45,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,1.0,.0,.0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Lankin,Alvin",Alvin,Lankin,,582,"Lankin,Alvin","LANKIN,ALVIN",Rockford,ROC,1256-2677,1,1,50,50,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Spillman,Andrew",Andrew,Spillman,,582,"Spillman,Andrew","SPILLMAN,ANDREW",Rockford,ROC,1256-2881,1,0,52,52,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Dozal,Zavior",Zavior,Dozal,,582,"Dozal,Zavior","DOZAL,ZAVIOR",Rockford,ROC,1256-2764,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Brown,Nashun",Nashun,Brown,,582,"Brown,Nashun","BROWN,NASHUN",Rockford,ROC,1256-2683,1,1,55,55,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,0,4,4,4,1.0,.0,.0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Smith,Tyshaun",Tyshaun,Smith,,582,"Smith,Tyshaun","SMITH,TYSHAUN",Rockford,ROC,1256-2525,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Alexander,Jaylen",Jaylen,Alexander,,582,"Alexander,Jaylen","ALEXANDER,JAYLEN",Rockford,ROC,1256-2942,1,0,58,58,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,3,0.5,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Record,Caden",Caden,Record,,582,"Record,Caden","RECORD,CADEN",Rockford,ROC,1256-2708,1,1,72,72,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Barnes,Steven",Steven,Barnes,,582,"Barnes,Steven","BARNES,STEVEN",Rockford,ROC,1256-3143,1,0,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Joyner,Anthony",Anthony,Joyner,,582,"Joyner,Anthony","JOYNER,ANTHONY",Rockford,ROC,1256-2709,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Swayze,Kenyon",Kenyon,Swayze,,582,"Swayze,Kenyon","SWAYZE,KENYON",Rockford,ROC,1256-2938,1,0,78,78,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Chew,David",David,Chew,,582,"Chew,David","CHEW,DAVID",Rockford,ROC,1256-3042,1,0,82,82,0,WR,0,0,,,2,20,0,11,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Monteil,Everett",Everett,Monteil,,582,"Monteil,Everett","MONTEIL,EVERETT",Rockford,ROC,1256-3040,1,0,85,85,0,WR,0,0,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Kee,Destin",Destin,Kee,,582,"Kee,Destin","KEE,DESTIN",Rockford,ROC,1256-2935,1,0,88,88,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Gilbert,Ahlin",Ahlin,Gilbert,,582,"Gilbert,Ahlin","GILBERT,AHLIN",Rockford,ROC,1256-3099,1,0,93,93,0,0,DL,0,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,1.5,.0,.0,1,1,11,1.5,1,1,11,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,"Kobussen,Saul",Saul,Kobussen,,614,"Kobussen,Saul","KOBUSSEN,SAUL",St. Norbert,SNC,1102-4077,1,0,1,1K,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,"Rodriguez,Fernando",Fernando,Rodriguez,,614,"Rodriguez,Fernando","RODRIGUEZ,FERNANDO",St. Norbert,SNC,1102-3873,1,0,2,2,0,QB,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,12,63,80,17,0,15,5.3,63.0,16,1,20,0,30,0,9,7,105.8,3.33,4.29,30.0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,"Carter,Alex",Alex,Carter,,614,"Carter,Alex","CARTER,ALEX",St. Norbert,SNC,1102-3604,1,1,3,3C,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,"Burton,Cory",Cory,Burton,,614,"Burton,Cory","BURTON,CORY",St. Norbert,SNC,1102-3869,1,1,4,4E,0,0,DB,0,,,,,,,,,,,,,,,,,,,,0,6,0,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,"Hora,Tanner",Tanner,Hora,,614,"Hora,Tanner","HORA,TANNER",St. Norbert,SNC,1102-3588,1,1,4,4,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-2,22,24,0,11,-.3,-2.0,9,1,15,0,51,1,12,6,69.0,4.25,8.50,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,"McCauley,Tommy",Tommy,McCauley,,614,"McCauley,Tommy","MCCAULEY,TOMMY",St. Norbert,SNC,1102-3370,1,0,5,5,0,0,LB,0,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
