season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats_number,fumble_stats_number_lost,scoring_stats,fumble_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,defense_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Jimenez,Carter",Carter,Jimenez,,134,"Jimenez,Carter","JIMENEZ,CARTER",Chapman,CHA,1150-3611,1,0,56,56,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Lopez,Rylan",Rylan,Lopez,,134,"Lopez,Rylan","LOPEZ,RYLAN",Chapman,CHA,1150-3879,1,0,57,57,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Childs,Jackson",Jackson,Childs,,134,"Childs,Jackson","CHILDS,JACKSON",Chapman,CHA,1150-3604,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Ramos,Nic",Nic,Ramos,,134,"Ramos,Nic","RAMOS,NIC",Chapman,CHA,1150-3430,1,1,59,59,0,0,LB,0,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Zhang,Leonard",Leonard,Zhang,,134,"Zhang,Leonard","ZHANG,LEONARD",Chapman,CHA,1150-3819,1,0,66,66,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Leal,Andrew",Andrew,Leal,,134,"Leal,Andrew","LEAL,ANDREW",Chapman,CHA,1150-3112,1,1,70,70,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Buettner,Teddy",Teddy,Buettner,,134,"Buettner,Teddy","BUETTNER,TEDDY",Chapman,CHA,1150-3145,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Dragich,Matthew",Matthew,Dragich,,134,"Dragich,Matthew","DRAGICH,MATTHEW",Chapman,CHA,1150-3875,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Anderson,Blaine",Blaine,Anderson,,134,"Anderson,Blaine","ANDERSON,BLAINE",Chapman,CHA,1150-3402,1,0,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,56,1,56,0,1,1,900.4,56.00,56.00,56.0,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Steffen,Isaiah",Isaiah,Steffen,,134,"Steffen,Isaiah","STEFFEN,ISAIAH",Chapman,CHA,1150-3814,1,0,82,82,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Gardner,Conner",Conner,Gardner,,134,"Gardner,Conner","GARDNER,CONNER",Chapman,CHA,1150-3607,1,1,83,83,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Boynton,Tyler",Tyler,Boynton,,134,"Boynton,Tyler","BOYNTON,TYLER",Chapman,CHA,1150-3404,1,1,90,90,0,0,DL,0,,,,,,,,0,2,2,4,4,1.0,.0,.0,1,0,6,1,1,0,6,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Young,Nate",Nate,Young,,134,"Young,Nate","YOUNG,NATE",Chapman,CHA,1150-3634,1,0,91,91,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,"Klein,AJ",AJ,Klein,,134,"Klein,AJ","KLEIN,AJ",Chapman,CHA,1150-3110,1,0,95,95,0,0,DE,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,George Kruger,George,Kruger,,142,George Kruger,"KRUGER,GEORGE",Claremont-Mudd-Scripps,CMS,1326-3530,1,0,0,0,0,0,0,0,,,,,,,,0,4,5,9,9,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Noah Macapulay,Noah,Macapulay,,142,Noah Macapulay,"MACAPULAY,NOAH",Claremont-Mudd-Scripps,CMS,1326-6847,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,1,13,7.7,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Jake Son,Jake,Son,,142,Jake Son,"SON,JAKE",Claremont-Mudd-Scripps,CMS,1326-6853,1,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-2,0,2,0,0,-2.0,-2.0,,,,,,,,,,,,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,0,24,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Quintin Craig,Quintin,Craig,,142,Quintin Craig,"CRAIG,QUINTIN",Claremont-Mudd-Scripps,CMS,1326-3504,1,0,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,2,49,0,41,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Robert Litscher,Robert,Litscher,,142,Robert Litscher,"LITSCHER,ROBERT",Claremont-Mudd-Scripps,CMS,1326-3533,1,0,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-3,6,9,0,6,-1.0,-3.0,9,2,41,1,148,1,19,11,130.2,7.79,13.45,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,James Ryan,James,Ryan,,142,James Ryan,"RYAN,JAMES",Claremont-Mudd-Scripps,CMS,1326-6851,1,0,6,6,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,0,15,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Joseph Kessler,Joseph,Kessler,,142,Joseph Kessler,"KESSLER,JOSEPH",Claremont-Mudd-Scripps,CMS,1326-7071,1,0,10,10,0,0,0,0,,,,,,,,0,4,2,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Cooper Nixon,Cooper,Nixon,,142,Cooper Nixon,"NIXON,COOPER",Claremont-Mudd-Scripps,CMS,1326-3541,1,0,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,117,119,2,1,26,4.9,117.0,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Luke Gildred,Luke,Gildred,,142,Luke Gildred,"GILDRED,LUKE",Claremont-Mudd-Scripps,CMS,1326-3516,1,0,12,12,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Dylan Sherman,Dylan,Sherman,,142,Dylan Sherman,"SHERMAN,DYLAN",Claremont-Mudd-Scripps,CMS,1326-6852,1,0,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,163,54,0,1,2,1,1,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Ben Kim,Ben,Kim,,142,Ben Kim,"KIM,BEN",Claremont-Mudd-Scripps,CMS,1326-3525,1,0,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,0,24,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Andrew Carrasquillo,Andrew,Carrasquillo,,142,Andrew Carrasquillo,"CARRASQUILLO,ANDREW",Claremont-Mudd-Scripps,CMS,1326-3497,1,0,21,21,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Tom Burton,Tom,Burton,,142,Tom Burton,"BURTON,TOM",Claremont-Mudd-Scripps,CMS,1326-3493,1,0,22,22,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Xzavier Sablan,Xzavier,Sablan,,142,Xzavier Sablan,"SABLAN,XZAVIER",Claremont-Mudd-Scripps,CMS,1326-3551,1,0,23,23,0,0,0,0,,,,,,,,0,2,2,4,4,1.0,.0,.0,1,0,16,1,1,0,16,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Gavin Naylor,Gavin,Naylor,,142,Gavin Naylor,"NAYLOR,GAVIN",Claremont-Mudd-Scripps,CMS,1326-7077,1,0,25,25,0,0,0,0,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Owen Walz,Owen,Walz,,142,Owen Walz,"WALZ,OWEN",Claremont-Mudd-Scripps,CMS,1326-7080,1,0,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,98,0,33,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Sean Lee,Sean,Lee,,142,Sean Lee,"LEE,SEAN",Claremont-Mudd-Scripps,CMS,1326-7074,1,0,34,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,1,3,20,1,33.3,2,2,0,0,0,0,0,0,0,0,0,0,4,224,0,2,56.0
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Christian Murph,Christian,Murph,,142,Christian Murph,"MURPH,CHRISTIAN",Claremont-Mudd-Scripps,CMS,1326-7076,1,0,38,38,0,0,0,0,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Brady Joralemon,Brady,Joralemon,,142,Brady Joralemon,"JORALEMON,BRADY",Claremont-Mudd-Scripps,CMS,1326-7070,1,0,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,12,2,0,7,3.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Drew Van komen,Drew Van,komen,,142,Drew Van komen,"KOMEN,DREW VAN",Claremont-Mudd-Scripps,CMS,1326-4516,1,0,41,41,0,0,0,0,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Michael Strojny,Michael,Strojny,,142,Michael Strojny,"STROJNY,MICHAEL",Claremont-Mudd-Scripps,CMS,1326-7030,1,0,44,44,0,0,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Grady Johnson,Grady,Johnson,,142,Grady Johnson,"JOHNSON,GRADY",Claremont-Mudd-Scripps,CMS,1326-3522,1,0,52,52,0,0,0,0,,,,,,,,0,3,4,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Zeke Vallez,Zeke,Vallez,,142,Zeke Vallez,"VALLEZ,ZEKE",Claremont-Mudd-Scripps,CMS,1326-6855,1,0,56,56,0,0,0,0,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Andrew Massino,Andrew,Massino,,142,Andrew Massino,"MASSINO,ANDREW",Claremont-Mudd-Scripps,CMS,1326-6848,1,0,58,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Gabriel Blanco,Gabriel,Blanco,,142,Gabriel Blanco,"BLANCO,GABRIEL",Claremont-Mudd-Scripps,CMS,1326-6840,1,0,71,71,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Enzo Benzan,Enzo,Benzan,,142,Enzo Benzan,"BENZAN,ENZO",Claremont-Mudd-Scripps,CMS,1326-3486,1,0,72,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Jonathan Soto,Jonathan,Soto,,142,Jonathan Soto,"SOTO,JONATHAN",Claremont-Mudd-Scripps,CMS,1326-6854,1,0,80,80,0,0,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Jaden Rattay,Jaden,Rattay,,142,Jaden Rattay,"RATTAY,JADEN",Claremont-Mudd-Scripps,CMS,1326-6850,1,0,81,81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Tyler Chelew,Tyler,Chelew,,142,Tyler Chelew,"CHELEW,TYLER",Claremont-Mudd-Scripps,CMS,1326-7068,1,0,82,82,0,0,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Wyndham Kochenash,Wyndham,Kochenash,,142,Wyndham Kochenash,"KOCHENASH,WYNDHAM",Claremont-Mudd-Scripps,CMS,1326-7262,1,0,91,91,0,0,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Alex Lambert,Alex,Lambert,,142,Alex Lambert,"LAMBERT,ALEX",Claremont-Mudd-Scripps,CMS,1326-7073,1,0,92,92,0,0,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
