season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Aliaskari,Omid",Omid,Aliaskari,,124,"Aliaskari,Omid","ALIASKARI,OMID",Catholic,CUA,1049-3158,1,1,1,1D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22622499434190757,177,67
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"West,Dallas",Dallas,West,,770,"West,Dallas","WEST,DALLAS",Western Connecticut,WCT,1074-2926,1,1,11,1B,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,23,0,15,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23569016496976564,178,67
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Hoffman,Vincent",Vincent,Hoffman,,443,"Hoffman,Vincent","HOFFMAN,VINCENT",Moravian,MOR,0,1,1,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27490699147821035,179,67
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Sheehan,Gerard",Gerard,Sheehan,,443,"Sheehan,Gerard","SHEEHAN,GERARD",Moravian,MOR,0,1,1,10,1Z,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27490699147821035,180,66
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Cain,Shawn",Shawn,Cain,,685,"Cain,Shawn","CAIN,SHAWN",Susquehanna,SUS,1054-3953,1,0,5,5,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,4,103,0,48,25.8,,,,,,,,,,,,,,,,,,,,,,,,-0.2864240060712404,181,66
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Hoover,Cohen",Cohen,Hoover,,685,"Hoover,Cohen","HOOVER,COHEN",Susquehanna,SUS,1054-4910,1,0,56,56,0,0,0,0,,,,,,,,,,,,,4,225,0,3,56.3,1,2,23,0,50.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3596325061201472,182,66
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Highsmith,Donald",Donald,Highsmith,,770,"Highsmith,Donald","HIGHSMITH,DONALD",Western Connecticut,WCT,1074-2983,1,0,7,7,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,3,16,0,16,5.3,,,,,,,6,11,11,0,1,4,1.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4104685081366323,183,66
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Fusaro,Jimmy",Jimmy,Fusaro,,685,"Fusaro,Jimmy","FUSARO,JIMMY",Susquehanna,SUS,1054-4929,1,0,14,14,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,13,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44237589128998417,184,66
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Jackson,Dylan",Dylan,Jackson,,770,"Jackson,Dylan","JACKSON,DYLAN",Western Connecticut,WCT,1074-2460,1,1,8,,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-31,2,33,0,2,-3.9,-31.0,,,,,,,,,,,33,6,44,1,195,1,32,19,114.6,6.09,10.26,195.0,,,,,,,-0.47087031671783686,185,66
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Bass,Mekhi",Mekhi,Bass,,373,"Bass,Mekhi","BASS,MEKHI",Lycoming,LYC,996-9350,1,0,20,20,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,7,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48371303655402786,186,65
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Ramos,Peter",Peter,Ramos,,770,"Ramos,Peter","RAMOS,PETER",Western Connecticut,WCT,1074-2932,1,0,50,5A,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4956639201246166,187,65
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Maurer,Jake",Jake,Maurer,,443,"Maurer,Jake","MAURER,JAKE",Moravian,MOR,0,1,1,83,83,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,16,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5250501818180716,188,65
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Desir,Maximus",Maximus,Desir,,124,"Desir,Maximus","DESIR,MAXIMUS",Catholic,CUA,1049-3466,1,0,40,40,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5443459172609193,189,65
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Godbolt,Maksim",Maksim,Godbolt,,685,"Godbolt,Maksim","GODBOLT,MAKSIM",Susquehanna,SUS,1054-4936,1,0,27,27,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5443459172609193,190,65
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Handy,Jaydon",Jaydon,Handy,,685,"Handy,Jaydon","HANDY,JAYDON",Susquehanna,SUS,1054-3965,1,1,92,92,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5443459172609193,191,65
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Lauta,Brayden",Brayden,Lauta,,443,"Lauta,Brayden","LAUTA,BRAYDEN",Moravian,MOR,0,1,0,54,54,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5443459172609193,192,64
2026-27,football,Landmark Conference,landmark_conference,Juniata,Tucker Lowery,Tucker,Lowery,,325,Tucker Lowery,"LOWERY,TUCKER",Juniata,JUNIATA,0,1,1,1,1,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5443459172609193,193,64
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Young,Knowledge",Knowledge,Young,,443,"Young,Knowledge","YOUNG,KNOWLEDGE",Moravian,MOR,0,1,1,7,7D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5443459172609193,194,64
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Ferguson,Spencer",Spencer,Ferguson,,373,"Ferguson,Spencer","FERGUSON,SPENCER",Lycoming,LYC,996-9077,1,0,29,29,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,3,13,1,12,4.3,,,,,,,9,38,39,1,0,12,4.2,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5581324423274133,195,64
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Russo,Antonino",Antonino,Russo,,443,"Russo,Antonino","RUSSO,ANTONINO",Moravian,MOR,0,1,1,8,8O,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-9,0,9,0,0,-9.0,-9.0,,,,,,,,,,,9,1,45,1,212,2,27,17,126.3,7.85,12.47,212.0,,,,,,,-0.5852995578963546,196,64
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Bailey,Sahmad",Sahmad,Bailey,,443,"Bailey,Sahmad","BAILEY,SAHMAD",Moravian,MOR,0,1,1,13,3X,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6139752475103065,197,64
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Berganza,Abel",Abel,Berganza,,770,"Berganza,Abel","BERGANZA,ABEL",Western Connecticut,WCT,1074-2733,1,0,99,99,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,.0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6148126813860263,198,63
2026-27,football,Landmark Conference,landmark_conference,Juniata,Brysen Delaney,Brysen,Delaney,,325,Brysen Delaney,"DELANEY,BRYSEN",Juniata,JUNIATA,0,1,1,17,17,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6903987628742465,199,63
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Confer,Noah",Noah,Confer,,685,"Confer,Noah","CONFER,NOAH",Susquehanna,SUS,1054-4940,1,1,18,18,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,6,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7317359081382901,200,63
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Dunn,Dylan",Dylan,Dunn,,770,"Dunn,Dylan","DUNN,DYLAN",Western Connecticut,WCT,1074-2447,1,0,1,,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7317359081382901,201,63
2026-27,football,Landmark Conference,landmark_conference,Catholic,"West Jr.,Lamar",Lamar,West Jr.,,124,"West Jr.,Lamar","WEST JR.,LAMAR",Catholic,CUA,1049-3773,1,0,34,34,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,51,0,20,17.0,2,12,0,18,6.0,,,,,,,,,,,,,1,0,,,,,-0.8057694835490943,202,63
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Bowen,Ryder",Ryder,Bowen,,373,"Bowen,Ryder","BOWEN,RYDER",Lycoming,LYC,996-9353,1,0,22,22,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,203,62
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Johnson,Tafari",Tafari,Johnson,,770,"Johnson,Tafari","JOHNSON,TAFARI",Western Connecticut,WCT,1074-2668,1,1,10,10,0,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,204,62
2026-27,football,Landmark Conference,landmark_conference,Juniata,Logan Williams,Logan,Williams,,325,Logan Williams,"WILLIAMS,LOGAN",Juniata,JUNIATA,0,1,0,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,205,62
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Moran,Eamon",Eamon,Moran,,770,"Moran,Eamon","MORAN,EAMON",Western Connecticut,WCT,1074-2466,1,1,24,24,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,206,62
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Oliver,Mikel",Mikel,Oliver,,124,"Oliver,Mikel","OLIVER,MIKEL",Catholic,CUA,1049-3473,1,1,44,44,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,207,62
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Payne,Brandon",Brandon,Payne,,770,"Payne,Brandon","PAYNE,BRANDON",Western Connecticut,WCT,1074-2676,1,0,37,3H,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,208,62
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Pickar,Sam",Sam,Pickar,,443,"Pickar,Sam","PICKAR,SAM",Moravian,MOR,0,1,0,43,43,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,209,61
2026-27,football,Landmark Conference,landmark_conference,Susquehanna,"Rowe Jr.,Gary",Gary,Rowe Jr.,,685,"Rowe Jr.,Gary","ROWE JR.,GARY",Susquehanna,SUS,1054-3997,1,1,22,10,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8137848430436283,210,61
2026-27,football,Landmark Conference,landmark_conference,Western Connecticut,"Kicklighter,Logan",Logan,Kicklighter,,770,"Kicklighter,Logan","KICKLIGHTER,LOGAN",Western Connecticut,WCT,1074-2971,1,1,72,7C,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8144101986663776,211,61
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Foster,Dominic",Dominic,Foster,,443,"Foster,Dominic","FOSTER,DOMINIC",Moravian,MOR,0,1,0,29,29,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,10,2,0,5,1.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8918548722967332,212,61
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Ferragame,Theo",Theo,Ferragame,,373,"Ferragame,Theo","FERRAGAME,THEO",Lycoming,LYC,996-9363,1,0,33,33,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9384216344585087,213,61
2026-27,football,Landmark Conference,landmark_conference,Moravian,"Spearnock,Brett",Brett,Spearnock,,443,"Spearnock,Brett","SPEARNOCK,BRETT",Moravian,MOR,0,1,0,88,88,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9797587797225524,214,61
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Mancini,James",James,Mancini,,124,"Mancini,James","MANCINI,JAMES",Catholic,CUA,1049-3463,1,0,24,24,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,-1.0039197783775884,215,60
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Lajara,Jason",Jason,Lajara,,373,"Lajara,Jason","LAJARA,JASON",Lycoming,LYC,996-9556,1,0,10,1J,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,0,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0050027451919155,216,60
2026-27,football,Landmark Conference,landmark_conference,Juniata,Daiquan Buck,Daiquan,Buck,,325,Daiquan Buck,"BUCK,DAIQUAN",Juniata,JUNIATA,0,1,0,21,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.023860724007779,217,60
2026-27,football,Landmark Conference,landmark_conference,Catholic,"Smith,Chris",Chris,Smith,,124,"Smith,Chris","SMITH,CHRIS",Catholic,CUA,1049-3457,1,1,7,7,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,11,5.0,,,,,,,5,28,28,0,0,9,5.6,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.081082623061575,218,60
2026-27,football,Landmark Conference,landmark_conference,Juniata,Chidiire Nwokwu,Chidiire,Nwokwu,,325,Chidiire Nwokwu,"NWOKWU,CHIDIIRE",Juniata,JUNIATA,0,1,1,24,24,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0832237688263373,219,60
2026-27,football,Landmark Conference,landmark_conference,Lycoming,"Edeh,Godwin",Godwin,Edeh,,373,"Edeh,Godwin","EDEH,GODWIN",Lycoming,LYC,996-9208,1,1,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0832237688263373,220,60
2026-27,football,Landmark Conference,landmark_conference,Juniata,Jacob Callis,Jacob,Callis,,325,Jacob Callis,"CALLIS,JACOB",Juniata,JUNIATA,0,1,0,34,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0832237688263373,221,59
