season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,receiving_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,fumble_stats_number,fumble_stats_number_lost,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,composite_score,global_rank,rating
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Barker,Caden",Caden,Barker,,132,"Barker,Caden","BARKER,CADEN",Centre,CEN,1268-3558,1,0,81,81,0,WR,0,0,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.977976896489943,266,62
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Aldridge,Gaven",Gaven,Aldridge,,396,"Aldridge,Gaven","ALDRIDGE,GAVEN",Maryville College,MAR,1027-2141,1,0,16,16,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,267,62
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Alexander,Jordan",Jordan,Alexander,,573,"Alexander,Jordan","ALEXANDER,JORDAN",Rhodes,RHO,1390-4965,1,0,11,1A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,268,62
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Barnes,Hayden",Hayden,Barnes,,573,"Barnes,Hayden","BARNES,HAYDEN",Rhodes,RHO,1390-4971,1,0,39,39,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,269,62
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Brock,Oscar",Oscar,Brock,,573,"Brock,Oscar","BROCK,OSCAR",Rhodes,RHO,1390-4975,1,0,58,58,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,270,62
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Clennon,P.J.",P.J.,Clennon,,396,"Clennon,P.J.","CLENNON,P.J.",Maryville College,MAR,1027-2448,1,1,44,9M,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,271,62
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Cole,Luke",Luke,Cole,,132,"Cole,Luke","COLE,LUKE",Centre,CEN,1268-3151,1,0,36,36,0,0,DE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,272,62
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Foster,Will",Will,Foster,,652,"Foster,Will","FOSTER,WILL",Sewanee,SEW,1321-3321,1,0,35,35,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,273,61
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Gillespie,Corvin",Corvin,Gillespie,,132,"Gillespie,Corvin","GILLESPIE,CORVIN",Centre,CEN,1268-3147,1,0,32,32,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,274,61
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Gourley,Kendrick",Kendrick,Gourley,,573,"Gourley,Kendrick","GOURLEY,KENDRICK",Rhodes,RHO,1390-5144,1,0,42,42,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,275,61
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Kern,Matthew",Matthew,Kern,,132,"Kern,Matthew","KERN,MATTHEW",Centre,CEN,1268-3354,1,0,26,2F,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,276,61
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"McCoy,Christian",Christian,McCoy,,426,"McCoy,Christian","MCCOY,CHRISTIAN",Millsaps,MC,1282-2545,1,0,7,7D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,277,61
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Potts,Christian",Christian,Potts,,573,"Potts,Christian","POTTS,CHRISTIAN",Rhodes,RHO,1390-4803,1,1,19,1R,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,278,61
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Prince,Gavin",Gavin,Prince,,8746,"Prince,Gavin","PRINCE,GAVIN",Southwestern,SWU,1322-3067,1,1,9,9,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,279,61
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Relthford,Aiden",Aiden,Relthford,,396,"Relthford,Aiden","RELTHFORD,AIDEN",Maryville College,MAR,1027-2184,1,1,8,3G,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,280,61
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Ross,Keiron",Keiron,Ross,,426,"Ross,Keiron","ROSS,KEIRON",Millsaps,MC,1282-2873,1,0,6,6D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,281,60
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Sammy Kunczewski,Sammy,Kunczewski,,973,Sammy Kunczewski,"KUNCZEWSKI,SAMMY",Berry,BERRY,838-3617,1,0,04,04,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9932857032536421,282,60
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Perkins,Caden",Caden,Perkins,,573,"Perkins,Caden","PERKINS,CADEN",Rhodes,RHO,1390-4801,1,0,3,3A,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,9,0,0,4,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9937573826305908,283,60
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Babin,Connor",Connor,Babin,,426,"Babin,Connor","BABIN,CONNOR",Millsaps,MC,1282-2642,1,0,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,6,6,6,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,420,0,4,60.0,1,1,48,0,100.0,5,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-1.0610408296872849,284,60
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Dorsey,Levi",Levi,Dorsey,,652,"Dorsey,Levi","DORSEY,LEVI",Sewanee,SEW,1321-3586,1,0,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,5,5,5,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24,0,100.0,3,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,-1.0610408296872849,285,60
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Garden,Trevon",Trevon,Garden,,652,"Garden,Trevon","GARDEN,TREVON",Sewanee,SEW,1321-3596,1,0,11,11,0,WR,0,0,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,0,0,22,.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.099916334215874,286,60
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Johnson,Sean",Sean,Johnson,,426,"Johnson,Sean","JOHNSON,SEAN",Millsaps,MC,1282-3236,1,1,0,0,0,WR,0,0,,,4,31,0,11,7.8,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1071022138144881,287,60
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Hill,Austin",Austin,Hill,,8746,"Hill,Austin","HILL,AUSTIN",Southwestern,SWU,1322-2800,1,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,218,49,0,0,0,0,0,31.1,,,,,,,,,,-1.107393987542414,288,60
2026-27,football,Southern Athletic Association (SAA),saa,Berry,David Ortiz-Ramirez,David,Ortiz-Ramirez,,973,David Ortiz-Ramirez,"ORTIZ-RAMIREZ,DAVID",Berry,BERRY,838-3655,1,0,21,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,0,0,5,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.136222438457179,289,59
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Hunter,Giaonni",Giaonni,Hunter,,132,"Hunter,Giaonni","HUNTER,GIAONNI",Centre,CEN,1268-3350,1,0,5,5,0,RB,0,0,,,1,13,0,13,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,18,0,0,8,3.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1377086579800417,290,59
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Hampton,Jonathan",Jonathan,Hampton,,573,"Hampton,Jonathan","HAMPTON,JONATHAN",Rhodes,RHO,1390-4988,1,0,2,2,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,15,2,0,8,2.2,13.0,,,,,,,,,,,,,,,,,,,,2,22,0,17,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.179243340249482,291,59
2026-27,football,Southern Athletic Association (SAA),saa,Southwestern,"Fuqua,Stephen",Stephen,Fuqua,,8746,"Fuqua,Stephen","FUQUA,STEPHEN",Southwestern,SWU,1322-3028,1,0,2,02,0,0,DB,0,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,-1.1949871639570988,292,59
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Hensley,Luke",Luke,Hensley,,396,"Hensley,Luke","HENSLEY,LUKE",Maryville College,MAR,1027-2101,1,0,6,24,0,WR,0,0,,,2,1,0,3,.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,9,6.0,,,1,26,0,26,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2101384775787676,293,59
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Meadows,Cayson",Cayson,Meadows,,573,"Meadows,Cayson","MEADOWS,CAYSON",Rhodes,RHO,1390-5139,1,0,32,32,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,3,0,5,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24307123032712,294,59
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Carson,Jake",Jake,Carson,,132,"Carson,Jake","CARSON,JAKE",Centre,CEN,1268-2849,1,0,13,13,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1,0,1,1,91.6,-1.00,-1.00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24813957604428,295,59
2026-27,football,Southern Athletic Association (SAA),saa,Sewanee,"Barber,Buck",Buck,Barber,,652,"Barber,Buck","BARBER,BUCK",Sewanee,SEW,1321-3580,1,1,44,44,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,296,59
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Ben Brookshire,Ben,Brookshire,,973,Ben Brookshire,"BROOKSHIRE,BEN",Berry,BERRY,838-3104,1,1,N2,N2,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,297,58
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Bobo,Alex",Alex,Bobo,,573,"Bobo,Alex","BOBO,ALEX",Rhodes,RHO,1390-5150,1,0,86,86,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,298,58
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Byrd,Drake",Drake,Byrd,,132,"Byrd,Drake","BYRD,DRAKE",Centre,CEN,1268-2847,1,0,4,0D,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,299,58
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Carson Schmidlkofer,Carson,Schmidlkofer,,973,Carson Schmidlkofer,"SCHMIDLKOFER,CARSON",Berry,BERRY,838-3369,1,0,N9,N9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,300,58
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Carter,Ollie",Ollie,Carter,,132,"Carter,Ollie","CARTER,OLLIE",Centre,CEN,1268-2850,1,1,28,28,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,301,58
2026-27,football,Southern Athletic Association (SAA),saa,Millsaps,"Cheshire,Jaxon",Jaxon,Cheshire,,426,"Cheshire,Jaxon","CHESHIRE,JAXON",Millsaps,MC,1282-2909,1,0,44,44,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,302,58
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Colson Montgomery,Colson,Montgomery,,973,Colson Montgomery,"MONTGOMERY,COLSON",Berry,BERRY,838-3137,1,0,08,08,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,303,58
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Covert,Matthew",Matthew,Covert,,396,"Covert,Matthew","COVERT,MATTHEW",Maryville College,MAR,1027-2450,1,0,24,1P,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,304,57
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Dakota Bennett,Dakota,Bennett,,973,Dakota Bennett,"BENNETT,DAKOTA",Berry,BERRY,838-3317,1,0,N5,N5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,305,57
2026-27,football,Southern Athletic Association (SAA),saa,Centre,"Delorimier,Will",Will,Delorimier,,132,"Delorimier,Will","DELORIMIER,WILL",Centre,CEN,1268-2854,1,0,7,0G,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,306,57
2026-27,football,Southern Athletic Association (SAA),saa,Rhodes,"Drake,Calvin",Calvin,Drake,,573,"Drake,Calvin","DRAKE,CALVIN",Rhodes,RHO,1390-5133,1,0,18,18,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,307,57
2026-27,football,Southern Athletic Association (SAA),saa,Berry,Dray Parker,Dray,Parker,,973,Dray Parker,"PARKER,DRAY",Berry,BERRY,838-3621,1,1,T3,T3,0,0,CB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,308,57
2026-27,football,Southern Athletic Association (SAA),saa,Maryville College,"Filus,Elijah",Elijah,Filus,,396,"Filus,Elijah","FILUS,ELIJAH",Maryville College,MAR,1027-2158,1,0,17,9B,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.270640955229736,309,57
