conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,global_rank,rating
odac,Old Dominion Athletic Conference (ODAC),2025-26,wsoc,Washington and Lee,"Zimmerman, Sarah",0,,8.0,23,23,0.0,0.0,47.0,107.0,38.0,4.0,17.0,0.0,0.0,4.65,2.04,1.65,0.739,0.174,30.0,2.0,1.0,1.0,7.0,1.0,8.0,0.348,11.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,,1668:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.194329576114222,2.1075940660991557,6.399088526656396,5.741477325356383,-0.3816427271025709,-0.07834215231130172,14.38588612610429,34,96
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wsoc,UW-La Crosse,"Sawadski, Jillian",0,,16.0,23,23,0.0,0.0,30.0,46.0,34.0,12.0,11.0,0.0,0.0,2.0,1.3,1.48,0.478,0.522,19.0,0.0,1.0,0.0,2.0,2.0,3.0,0.13,5.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,,1268:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4916128300631675,7.3018246023137365,5.671686096467456,3.4496755162300214,-0.3816427271025709,-0.07834215231130172,14.351588692445912,35,96
odac,Old Dominion Athletic Conference (ODAC),2025-26,wsoc,Randolph-Macon College,"Spangler, Ally",0,,18.0,18,18,0.0,0.0,31.0,63.0,35.0,11.0,12.0,1.0,1.0,3.5,1.72,1.94,0.667,0.611,19.0,1.0,1.0,0.0,1.0,2.0,2.0,0.111,17.0,0.0,1.0,0.0,0.94,0.06,0.0,0.0,0.0,,1341:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.942065621071676,6.652545785286914,5.85353670401469,3.5844873873551015,1.2924342660160681,-0.07834215231130172,14.25069256207593,36,96
skyline_conference,Skyline Conference,2025-26,wsoc,Mount Saint Vincent,"Puentes, Eva",0,,12.0,19,16,0.0,0.0,36.0,53.0,37.0,5.0,16.0,0.0,0.0,2.79,1.89,1.95,0.842,0.263,20.0,0.0,1.0,0.0,3.0,5.0,4.0,0.211,9.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,924:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.743876785105712,2.756872883125978,6.21723791910916,4.258546742980502,-0.3816427271025709,-0.07834215231130172,13.966046965256314,37,95
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Saint Mary's,"Skoruppa, Lauryn",0,,20.0,19,19,0.0,0.0,36.0,58.0,37.0,5.0,16.0,1.0,1.0,3.05,1.89,1.95,0.842,0.263,20.0,2.0,1.0,0.0,8.0,5.0,4.0,0.211,11.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,,1230:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.743876785105712,2.756872883125978,6.21723791910916,4.258546742980502,-0.3816427271025709,-0.07834215231130172,13.966046965256314,38,95
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Augsburg,"Ponce, Jayla",0,,11.0,19,19,0.0,0.0,47.0,93.0,37.0,5.0,16.0,2.0,2.0,4.89,2.47,1.95,0.842,0.263,31.0,0.0,1.0,0.0,9.0,5.0,8.0,0.421,12.0,0.0,2.0,0.0,0.63,0.11,0.0,0.0,0.0,,1464:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.743876785105712,2.756872883125978,6.21723791910916,5.741477325356383,2.966511259134707,-0.07834215231130172,13.760409983795899,39,95
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,UW-Superior,"Larson, Niamh",0,,11.0,23,23,0.0,0.0,52.0,86.0,34.0,10.0,12.0,1.0,1.0,3.74,2.26,1.48,0.522,0.435,40.0,1.0,0.0,0.0,3.0,6.0,2.0,0.087,25.0,0.0,3.0,0.0,1.09,0.13,0.0,0.0,0.0,,1363:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.942065621071676,6.003266968260092,5.671686096467456,6.415536680981783,4.640588252253346,-0.07834215231130172,13.732888725663836,40,95
lec,Little East Conference (LEC),2025-26,wsoc,UMass Boston,"Schallmo, Sofia",0,,12.0,18,17,0.0,0.0,60.0,122.0,33.0,7.0,13.0,2.0,1.0,6.78,3.33,1.83,0.722,0.389,47.0,2.0,2.0,0.0,4.0,5.0,3.0,0.167,8.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,,1510:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.392518412080186,4.055430517179623,5.48983548892022,7.494031649982424,-0.3816427271025709,-0.07834215231130172,13.661594216336466,41,95
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,MSOE,"Kuhn, Elizabeth",0,,7.0,22,22,0.0,0.0,56.0,87.0,32.0,10.0,11.0,0.0,0.0,3.95,2.55,1.45,0.5,0.455,45.0,0.0,0.0,0.0,4.0,7.0,5.0,0.227,31.0,0.0,1.0,0.0,1.41,0.05,0.0,0.0,0.0,,1649:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4916128300631675,6.003266968260092,5.3079848813729855,6.954784165482104,1.2924342660160681,-0.07834215231130172,13.637917678924852,42,95
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Lebanon Valley,"Miller, Abrielle",0,,5.0,19,19,0.0,0.0,39.0,75.0,32.0,8.0,12.0,0.0,0.0,3.95,2.05,1.68,0.632,0.421,27.0,2.0,0.0,0.0,3.0,5.0,4.0,0.211,9.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,1356:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.942065621071676,4.704709334206446,5.3079848813729855,4.662982356355743,-0.3816427271025709,-0.07834215231130172,12.972131313238332,43,95
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,wsoc,UW-La Crosse,"Speltz, Sera",0,,23.0,22,11,0.0,0.0,26.0,53.0,34.0,6.0,14.0,0.0,0.0,2.41,1.18,1.55,0.636,0.273,12.0,0.0,1.0,0.0,4.0,2.0,3.0,0.136,8.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,,1020:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,3.406151700152801,5.671686096467456,2.910428031729701,-0.3816427271025709,-0.07834215231130172,12.86812653705872,44,95
aec,Atlantic East Conference (AEC),2025-26,wsoc,Marywood,"Walters, Carly",0,,22.0,16,16,0.0,0.0,42.0,80.0,35.0,3.0,16.0,1.0,1.0,5.0,2.63,2.19,1.0,0.188,26.0,0.0,2.0,0.0,7.0,5.0,7.0,0.438,11.0,0.0,1.0,0.0,0.69,0.06,0.0,0.0,0.0,,1418:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.743876785105712,1.458315249072333,5.85353670401469,5.0674179697309825,1.2924342660160681,-0.07834215231130172,12.713128467234935,45,95
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Gracia, Anna",0,,11.0,21,21,0.0,0.0,45.0,80.0,36.0,2.0,17.0,0.0,0.0,3.81,2.14,1.71,0.81,0.095,28.0,0.0,0.0,0.0,7.0,1.0,7.0,0.333,15.0,0.0,2.0,0.0,0.71,0.1,0.0,0.0,0.0,,1461:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7.194329576114222,0.8090364320455103,6.035387311561926,5.471853583106223,2.966511259134707,-0.07834215231130172,12.666157085314987,46,95
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Olaf,"Johnson, Emily",0,,15.0,19,19,0.0,0.0,52.0,105.0,33.0,3.0,15.0,0.0,0.0,5.53,2.74,1.74,0.789,0.158,37.0,1.0,1.0,0.0,4.0,4.0,3.0,0.158,13.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,,1202:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.293423994097203,1.458315249072333,5.48983548892022,6.415536680981783,-0.3816427271025709,-0.07834215231130172,12.528820116878252,47,95
aec,Atlantic East Conference (AEC),2025-26,wsoc,Centenary (NJ),"Flores, Liliana",0,,3.0,16,16,0.0,0.0,28.0,39.0,34.0,4.0,15.0,2.0,1.0,2.44,1.75,2.13,0.938,0.25,13.0,1.0,2.0,0.0,3.0,8.0,2.0,0.125,5.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,,1390:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.293423994097203,2.1075940660991557,5.671686096467456,3.1800517739798613,-0.3816427271025709,-0.07834215231130172,12.46351373267971,48,95
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,University of Hartford,"Nerney, Anastasia",0,,11.0,19,18,0.0,0.0,24.0,42.0,31.0,9.0,11.0,0.0,0.0,2.21,1.26,1.63,0.579,0.474,13.0,0.0,0.0,0.0,1.0,4.0,1.0,0.053,9.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,,1357:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4916128300631675,5.353988151233269,5.12613427382575,2.640804289479541,-0.3816427271025709,-0.07834215231130172,12.444442655490295,49,95
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Rowan,"Giordano, Olivia",0,,2.0,20,20,0.0,0.0,43.0,93.0,35.0,7.0,14.0,1.0,1.0,4.65,2.15,1.75,0.7,0.35,29.0,0.0,1.0,0.0,6.0,5.0,7.0,0.35,33.0,0.0,6.0,0.0,1.65,0.3,0.0,0.0,0.0,,1571:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,4.055430517179623,5.85353670401469,5.202229840856063,9.662819231609264,-0.07834215231130172,12.401608202279057,50,95
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Pepe, Amanda",0,,13.0,22,22,0.0,0.0,34.0,56.0,32.0,6.0,13.0,0.0,0.0,2.55,1.55,1.45,0.591,0.273,21.0,0.0,1.0,1.0,5.0,2.0,5.0,0.227,15.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,,1377:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.392518412080186,3.406151700152801,5.3079848813729855,3.988923000730342,-0.3816427271025709,-0.07834215231130172,12.378781889284209,51,95
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Montclair State,"Prendergast, Kylie",0,,25.0,20,20,0.0,0.0,27.0,43.0,33.0,5.0,14.0,1.0,0.0,2.15,1.35,1.65,0.7,0.25,13.0,1.0,1.0,0.0,5.0,3.0,5.0,0.25,6.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1377:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,2.756872883125978,5.48983548892022,3.045239902854781,-0.3816427271025709,-0.07834215231130172,12.313298314081894,52,95
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Illinois Tech,"Hitchcock, Kelly",0,,10.0,19,19,0.0,0.0,31.0,57.0,33.0,5.0,14.0,2.0,1.0,3.0,1.63,1.74,0.737,0.263,17.0,0.0,0.0,0.0,4.0,2.0,3.0,0.158,13.0,0.0,1.0,0.0,0.68,0.05,0.0,0.0,0.0,,1204:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,2.756872883125978,5.48983548892022,3.5844873873551015,1.2924342660160681,-0.07834215231130172,12.170036262014163,53,95
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Grove City,"Stevenson, Tori",0,,10.0,20,20,0.0,0.0,34.0,68.0,34.0,2.0,16.0,0.0,0.0,3.4,1.7,1.7,0.8,0.1,18.0,0.0,1.0,0.0,7.0,3.0,5.0,0.25,18.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,,1343:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.743876785105712,0.8090364320455103,5.671686096467456,3.988923000730342,-0.3816427271025709,-0.07834215231130172,12.166750425200762,54,95
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wsoc,Brevard,"Mozley, Kinlee",0,,17.0,20,16,0.0,0.0,34.0,59.0,31.0,7.0,12.0,0.0,0.0,2.95,1.7,1.55,0.6,0.35,22.0,0.0,1.0,0.0,2.0,2.0,2.0,0.1,15.0,0.0,1.0,0.0,0.75,0.05,0.0,0.0,0.0,,945:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.942065621071676,4.055430517179623,5.12613427382575,3.988923000730342,1.2924342660160681,-0.07834215231130172,12.004417295943615,55,95
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Chatham,Halle Marsalis,0,,10.0,19,19,0.0,0.0,75.0,111.0,31.0,1.0,15.0,1.0,1.0,5.84,3.95,1.63,0.789,0.053,60.0,1.0,0.0,0.0,5.0,10.0,4.0,0.211,11.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,,1487:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.293423994097203,0.1597576150186877,5.12613427382575,9.516209716858626,-0.3816427271025709,-0.07834215231130172,11.98537352964994,56,95
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Koleno, Ella",0,,11.0,24,22,0.0,0.0,16.0,35.0,29.0,11.0,9.0,0.0,0.0,1.46,0.67,1.21,0.375,0.458,7.0,1.0,0.0,0.0,4.0,3.0,4.0,0.167,11.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,,1043:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.59070724804615,6.652545785286914,4.76243305873128,1.5623093204789,-0.3816427271025709,-0.07834215231130172,11.982237572944571,57,95
skyline_conference,Skyline Conference,2025-26,wsoc,Purchase,Lindita Selmani,0,,23.0,17,17,0.0,0.0,37.0,50.0,30.0,8.0,11.0,2.0,2.0,2.94,2.18,1.76,0.647,0.471,26.0,0.0,2.0,0.0,3.0,8.0,3.0,0.176,5.0,0.0,1.0,0.0,0.29,0.06,0.0,0.0,0.0,,1503:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4916128300631675,4.704709334206446,4.9442836662785155,4.3933586141055825,1.2924342660160681,-0.07834215231130172,11.962051374245869,58,95
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,York,Meg Kalthof,0,,9.0,20,19,0.0,0.0,30.0,63.0,33.0,3.0,15.0,1.0,0.0,3.15,1.5,1.65,0.75,0.15,15.0,1.0,0.0,0.0,8.0,3.0,6.0,0.3,6.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1161:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.293423994097203,1.458315249072333,5.48983548892022,3.4496755162300214,-0.3816427271025709,-0.07834215231130172,11.9356478839279,59,95
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wsoc,Penn State Brandywine,"Kearns, Emma",0,,8.0,15,15,0.0,0.0,35.0,61.0,30.0,8.0,11.0,0.0,0.0,4.07,2.33,2.0,0.733,0.533,24.0,0.0,1.0,0.0,3.0,4.0,4.0,0.267,21.0,0.0,1.0,0.0,1.4,0.07,0.0,0.0,0.0,,1149:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4916128300631675,4.704709334206446,4.9442836662785155,4.123734871855421,1.2924342660160681,-0.07834215231130172,11.908126625795836,60,94
arc,American Rivers Conference (ARC),2025-26,wsoc,Simpson,"Hoffa, Ally",0,,13.0,18,18,0.0,0.0,60.0,116.0,31.0,5.0,13.0,0.0,0.0,6.44,3.33,1.72,0.722,0.278,47.0,1.0,0.0,1.0,5.0,3.0,6.0,0.333,25.0,0.0,3.0,0.0,1.39,0.17,0.0,0.0,0.0,,1302:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.392518412080186,2.756872883125978,5.12613427382575,7.494031649982424,4.640588252253346,-0.07834215231130172,11.7446783750294,61,94
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,St. Catherine,"Meier, Bella",0,,9.0,19,19,0.0,0.0,43.0,87.0,28.0,8.0,10.0,1.0,1.0,4.58,2.26,1.47,0.526,0.421,33.0,0.0,1.0,0.0,5.0,2.0,4.0,0.211,25.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,,1459:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.041160039054659,4.704709334206446,4.580582451184045,5.202229840856063,-0.3816427271025709,-0.07834215231130172,11.66989352698912,62,94
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Webster,"Smith, Mia",0,,9.0,19,19,0.0,0.0,34.0,58.0,28.0,10.0,9.0,1.0,1.0,3.05,1.79,1.47,0.474,0.526,25.0,0.0,2.0,0.0,2.0,2.0,2.0,0.105,8.0,0.0,1.0,0.0,0.42,0.05,0.0,0.0,0.0,,1399:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.59070724804615,6.003266968260092,4.580582451184045,3.988923000730342,1.2924342660160681,-0.07834215231130172,11.634658162825223,63,94
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Wesleyan,Maria Utz,0,,23.0,18,18,0.0,0.0,37.0,76.0,29.0,9.0,10.0,0.0,0.0,4.22,2.06,1.61,0.556,0.5,27.0,1.0,0.0,0.0,4.0,4.0,5.0,0.278,17.0,0.0,2.0,0.0,0.94,0.11,0.0,0.0,0.0,,1308:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.041160039054659,5.353988151233269,4.76243305873128,4.3933586141055825,2.966511259134707,-0.07834215231130172,11.587686780905274,64,94
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Messiah,Addi Martin,0,,6.0,24,24,0.0,0.0,46.0,91.0,30.0,4.0,13.0,0.0,0.0,3.79,1.92,1.25,0.542,0.167,33.0,0.0,0.0,0.0,4.0,6.0,3.0,0.125,6.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,,1476:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.392518412080186,2.1075940660991557,4.9442836662785155,5.606665454231303,-0.3816427271025709,-0.07834215231130172,11.538749185580722,65,94
arc,American Rivers Conference (ARC),2025-26,wsoc,Wartburg,"Webster, Sami",0,,10.0,19,19,0.0,0.0,41.0,72.0,31.0,3.0,14.0,0.0,0.0,3.79,2.16,1.63,0.737,0.158,27.0,0.0,1.0,0.0,4.0,8.0,4.0,0.211,15.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,,1535:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,1.458315249072333,5.12613427382575,4.932606098605903,-0.3816427271025709,-0.07834215231130172,11.52719035882844,66,94
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Tufts,"Birch, Reese",0,,5.0,23,23,0.0,0.0,33.0,61.0,29.0,7.0,11.0,0.0,0.0,2.65,1.43,1.26,0.478,0.304,22.0,2.0,0.0,0.0,2.0,1.0,1.0,0.043,14.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,,1621:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4916128300631675,4.055430517179623,4.76243305873128,3.8541111296052617,-0.3816427271025709,-0.07834215231130172,11.523522829111757,67,94
nac,North Atlantic Conference (NAC),2025-26,wsoc,Maine Maritime,Abby Wong,0,,7.0,20,20,0.0,0.0,31.0,65.0,27.0,11.0,8.0,2.0,1.0,3.25,1.55,1.35,0.4,0.55,23.0,2.0,0.0,0.0,1.0,6.0,1.0,0.05,13.0,0.0,1.0,0.0,0.65,0.05,0.0,0.0,0.0,,1579:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.1402544570376407,6.652545785286914,4.39873184363681,3.5844873873551015,1.2924342660160681,-0.07834215231130172,11.430517995777379,68,94
e8,Empire 8 (E8),2025-26,wsoc,St. John Fisher,"Woolingham, Emily",0,,10.0,20,20,0.0,0.0,27.0,40.0,29.0,7.0,11.0,1.0,1.0,2.0,1.35,1.45,0.55,0.35,16.0,0.0,0.0,0.0,2.0,2.0,2.0,0.1,7.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,,1167:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.4916128300631675,4.055430517179623,4.76243305873128,3.045239902854781,-0.3816427271025709,-0.07834215231130172,11.361748583761662,69,94
centennial_conference,Centennial Conference,2025-26,wsoc,Johns Hopkins,"Romo-Nichols, Maria",0,,11.0,23,23,0.0,0.0,36.0,64.0,26.0,10.0,8.0,2.0,2.0,2.78,1.57,1.13,0.348,0.435,28.0,0.0,0.0,0.0,3.0,3.0,5.0,0.217,14.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,,1622:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.1402544570376407,6.003266968260092,4.216881236089575,4.258546742980502,-0.3816427271025709,-0.07834215231130172,11.234650818668413,70,94
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Illinois Tech,"Hernandez, Taylor",0,,11.0,22,8,0.0,0.0,36.0,77.0,28.0,8.0,10.0,0.0,0.0,3.5,1.64,1.27,0.455,0.364,26.0,0.0,1.0,0.0,3.0,6.0,2.0,0.091,20.0,0.0,1.0,0.0,0.91,0.05,0.0,0.0,0.0,,978:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.041160039054659,4.704709334206446,4.580582451184045,4.258546742980502,1.2924342660160681,-0.07834215231130172,11.230045358446214,71,94
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,Messiah,Brittany Laird,0,,11.0,23,23,0.0,0.0,34.0,75.0,29.0,5.0,12.0,0.0,0.0,3.26,1.48,1.26,0.522,0.217,22.0,1.0,0.0,0.0,1.0,2.0,3.0,0.13,12.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,,1383:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.942065621071676,2.756872883125978,4.76243305873128,3.988923000730342,-0.3816427271025709,-0.07834215231130172,11.09194765050773,72,94
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,Gordon College,"Lapp, Eowyn",0,,19.0,18,15,0.0,0.0,41.0,91.0,31.0,3.0,14.0,0.0,0.0,5.06,2.28,1.72,0.778,0.167,27.0,2.0,2.0,0.0,2.0,5.0,2.0,0.111,16.0,0.0,2.0,0.0,0.89,0.11,0.0,0.0,0.0,,1324:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,1.458315249072333,5.12613427382575,4.932606098605903,2.966511259134707,-0.07834215231130172,11.024967260892849,73,94
pac,Presidents Athletic Conference (PAC),2025-26,wsoc,Waynesburg,"Mittendorf, Reagan",0,,30.0,22,21,0.0,0.0,40.0,78.0,27.0,9.0,9.0,3.0,3.0,3.55,1.82,1.23,0.409,0.409,31.0,0.0,0.0,0.0,5.0,5.0,5.0,0.227,14.0,0.0,2.0,0.0,0.64,0.09,0.0,0.0,0.0,,1729:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.59070724804615,5.353988151233269,4.39873184363681,4.797794227480822,2.966511259134707,-0.07834215231130172,10.963530262005685,74,94
odac,Old Dominion Athletic Conference (ODAC),2025-26,wsoc,Bridgewater College,"Narby, Laura",0,,14.0,20,20,0.0,0.0,28.0,58.0,31.0,3.0,14.0,1.0,1.0,2.9,1.4,1.55,0.7,0.15,14.0,2.0,0.0,0.0,6.0,6.0,7.0,0.35,11.0,0.0,1.0,0.0,0.55,0.05,0.0,0.0,0.0,,1151:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,1.458315249072333,5.12613427382575,3.1800517739798613,1.2924342660160681,-0.07834215231130172,10.925567944935436,75,94
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Ehlert, Grace",0,,28.0,24,24,0.0,0.0,28.0,48.0,31.0,3.0,14.0,3.0,1.0,2.0,1.17,1.29,0.583,0.125,14.0,0.0,0.0,0.0,5.0,4.0,4.0,0.167,34.0,0.0,1.0,0.0,1.42,0.04,0.0,0.0,0.0,,1545:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.842971203088695,1.458315249072333,5.12613427382575,3.1800517739798613,1.2924342660160681,-0.07834215231130172,10.925567944935436,76,94
saa,Southern Athletic Association (SAA),2025-26,wsoc,Trinity,"Doran, Alex",0,,6.0,20,20,0.0,0.0,27.0,50.0,29.0,5.0,12.0,0.0,0.0,2.5,1.35,1.45,0.6,0.25,15.0,2.0,0.0,0.0,6.0,5.0,6.0,0.3,16.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,,1259:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.942065621071676,2.756872883125978,4.76243305873128,3.045239902854781,-0.3816427271025709,-0.07834215231130172,10.903211030932619,77,94
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Kalamazoo,"Hogan, Ruby",0,,20.0,20,20,0.0,0.0,41.0,79.0,30.0,4.0,13.0,1.0,1.0,3.95,2.05,1.5,0.65,0.2,28.0,0.0,1.0,0.0,4.0,6.0,2.0,0.1,25.0,0.0,2.0,0.0,1.25,0.1,0.0,0.0,0.0,,1737:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.392518412080186,2.1075940660991557,4.9442836662785155,4.932606098605903,2.966511259134707,-0.07834215231130172,10.90171421652005,78,94
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wsoc,Clark,"Louis, Georgia",0,,15.0,18,18,0.0,0.0,45.0,76.0,25.0,9.0,8.0,0.0,0.0,4.22,2.5,1.39,0.444,0.5,37.0,0.0,0.0,0.0,3.0,4.0,3.0,0.167,4.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,,1452:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.1402544570376407,5.353988151233269,4.03503062854234,5.471853583106223,-0.3816427271025709,-0.07834215231130172,10.895521589491716,79,94
