season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fumble_stats_number,fumble_stats_number_lost
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Tucci,AJ",AJ,Tucci,,8981,"Tucci,AJ","TUCCI,AJ",Endicott College,ECM,0,1,0,33,3T,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Forest,Ori",Ori,Forest,,8981,"Forest,Ori","FOREST,ORI",Endicott College,ECM,0,1,0,43,43,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Piropato,Chris",Chris,Piropato,,8981,"Piropato,Chris","PIROPATO,CHRIS",Endicott College,ECM,0,1,0,44,44,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Rizzo,Paul",Paul,Rizzo,,8981,"Rizzo,Paul","RIZZO,PAUL",Endicott College,ECM,0,1,1,45,45,0,0,LB,0,,,,,,,,0,3,5,8,8,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Bossey,Bronson",Bronson,Bossey,,8981,"Bossey,Bronson","BOSSEY,BRONSON",Endicott College,ECM,0,1,0,46,46,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Johnson,Will",Will,Johnson,,8981,"Johnson,Will","JOHNSON,WILL",Endicott College,ECM,0,1,0,47,47,0,0,LB,0,,,,,,,,0,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Jackson,Trent",Trent,Jackson,,8981,"Jackson,Trent","JACKSON,TRENT",Endicott College,ECM,0,1,0,51,51,0,0,DL,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Bucholz,James",James,Bucholz,,8981,"Bucholz,James","BUCHOLZ,JAMES",Endicott College,ECM,0,1,1,52,52,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Danson,Luke",Luke,Danson,,8981,"Danson,Luke","DANSON,LUKE",Endicott College,ECM,0,1,0,53,53,0,0,DL,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Fitzgerald,Shane",Shane,Fitzgerald,,8981,"Fitzgerald,Shane","FITZGERALD,SHANE",Endicott College,ECM,0,1,1,59,59,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Ritchie,Michael",Michael,Ritchie,,8981,"Ritchie,Michael","RITCHIE,MICHAEL",Endicott College,ECM,0,1,1,62,62,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Insinga,Vincent",Vincent,Insinga,,8981,"Insinga,Vincent","INSINGA,VINCENT",Endicott College,ECM,0,1,1,63,63,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"King,Sean",Sean,King,,8981,"King,Sean","KING,SEAN",Endicott College,ECM,0,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Alvarez-Lopez,Geo",Geo,Alvarez-Lopez,,8981,"Alvarez-Lopez,Geo","ALVAREZ-LOPEZ,GEO",Endicott College,ECM,0,1,0,81,81,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Pantera,Sam",Sam,Pantera,,8981,"Pantera,Sam","PANTERA,SAM",Endicott College,ECM,0,1,0,83,83,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Ward,Jacob",Jacob,Ward,,8981,"Ward,Jacob","WARD,JACOB",Endicott College,ECM,0,1,0,86,86,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Pombriant,Robert",Robert,Pombriant,,8981,"Pombriant,Robert","POMBRIANT,ROBERT",Endicott College,ECM,0,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Drosopoulos,Nick",Nick,Drosopoulos,,8981,"Drosopoulos,Nick","DROSOPOULOS,NICK",Endicott College,ECM,0,1,0,97,9K,0,0,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,1,1,23,0,100.0,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Flauto-Nicklas,Ricky",Ricky,Flauto-Nicklas,,8981,"Flauto-Nicklas,Ricky","FLAUTO-NICKLAS,RICKY",Endicott College,ECM,0,1,0,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Endicott College,"Gannon,PJ",PJ,Gannon,,8981,"Gannon,PJ","GANNON,PJ",Endicott College,ECM,0,1,0,20,20,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Paul,Jeremiah",Jeremiah,Paul,,1133,"Paul,Jeremiah","PAUL,JEREMIAH",Husson University,HUS,1201-3794,1,1,1,1,0,0,DB,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Telisca,Melvyn",Melvyn,Telisca,,1133,"Telisca,Melvyn","TELISCA,MELVYN",Husson University,HUS,1201-4762,1,1,9,9A,0,0,DB,0,,,,,,,,0,4,0,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Trombly,Brayden",Brayden,Trombly,,1133,"Trombly,Brayden","TROMBLY,BRAYDEN",Husson University,HUS,1201-4219,1,1,10,10,0,0,DB,0,,,,,,,,0,7,3,10,10,.0,.0,.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Yates,Nolan",Nolan,Yates,,1133,"Yates,Nolan","YATES,NOLAN",Husson University,HUS,1201-4445,1,1,19,19,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Menger,Erik",Erik,Menger,,1133,"Menger,Erik","MENGER,ERIK",Husson University,HUS,1201-4747,1,1,37,37,0,0,LB,0,,,,,,,,0,5,5,10,10,1.5,.0,.0,1,1,9,1,1,0,9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Wright,JT",JT,Wright,,1133,"Wright,JT","WRIGHT,JT",Husson University,HUS,1201-4222,1,1,50,50,0,0,LB,0,,,,,,,,0,1,4,5,5,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Casavant,Calvin",Calvin,Casavant,,1133,"Casavant,Calvin","CASAVANT,CALVIN",Husson University,HUS,1201-4721,1,1,51,51,0,0,LB,0,,,,,,,,0,3,4,7,7,1.5,.0,.0,1,1,11,1.5,1,1,11,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"McNamara,Cooper",Cooper,McNamara,,1133,"McNamara,Cooper","MCNAMARA,COOPER",Husson University,HUS,1201-4420,1,1,59,59,0,0,LB,0,,,,,,,,0,1,3,4,4,.5,.0,.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Crouse,Drew",Drew,Crouse,,1133,"Crouse,Drew","CROUSE,DREW",Husson University,HUS,1201-3772,1,1,90,90,0,0,DL,0,,,,,,,,0,0,5,5,5,.5,.0,.0,0,1,2,0.5,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Stotler,Lopati",Lopati,Stotler,,1133,"Stotler,Lopati","STOTLER,LOPATI",Husson University,HUS,1201-4393,1,1,93,93,0,0,DL,0,,,,,,,,0,0,4,4,4,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Dube,Joseph",Joseph,Dube,,1133,"Dube,Joseph","DUBE,JOSEPH",Husson University,HUS,1201-4403,1,1,96,96,0,0,DL,0,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Barrett,Connor",Connor,Barrett,,1133,"Barrett,Connor","BARRETT,CONNOR",Husson University,HUS,1201-3767,1,0,0,0,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Rolle,Dom",Dom,Rolle,,1133,"Rolle,Dom","ROLLE,DOM",Husson University,HUS,1201-4490,1,1,1,1A,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,12,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Crocker,Caden",Caden,Crocker,,1133,"Crocker,Caden","CROCKER,CADEN",Husson University,HUS,1201-4479,1,0,2,2,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Davis,Brett",Brett,Davis,,1133,"Davis,Brett","DAVIS,BRETT",Husson University,HUS,1201-3775,1,0,3,3,0,WR,0,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,31,1,31,31.0,,,,,,,,,,,,,,,,,,,,,4,82,0,26,20.5,2,48,0,34,24.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Hunter,Parker",Parker,Hunter,,1133,"Hunter,Parker","HUNTER,PARKER",Husson University,HUS,1201-4477,1,0,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,156,51,0,0,0,1,1,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Lenz,Jacob",Jacob,Lenz,,1133,"Lenz,Jacob","LENZ,JACOB",Husson University,HUS,1201-3789,1,1,5,5,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,68,1,16,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Schulz,Ricardo",Ricardo,Schulz,,1133,"Schulz,Ricardo","SCHULZ,RICARDO",Husson University,HUS,1201-4780,1,0,6,6,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,238,0,1,59.5,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Oliver,AJ",AJ,Oliver,,1133,"Oliver,AJ","OLIVER,AJ",Husson University,HUS,1201-4754,1,0,7,7A,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Kochendoerfer,Aiden",Aiden,Kochendoerfer,,1133,"Kochendoerfer,Aiden","KOCHENDOERFER,AIDEN",Husson University,HUS,1201-4485,1,0,9,9,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Young,Izak",Izak,Young,,1133,"Young,Izak","YOUNG,IZAK",Husson University,HUS,1201-4223,1,0,11,11,0,0,DB,0,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Gibson,Brody",Brody,Gibson,,1133,"Gibson,Brody","GIBSON,BRODY",Husson University,HUS,1201-3882,1,1,12,12,0,QB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,5,-1,15,16,0,9,-.2,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,31,2,131,2,26,14,106.2,5.04,9.36,131.0,,,,,,,,,,,,,,,,1,0
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Peguero,Jonathan",Jonathan,Peguero,,1133,"Peguero,Jonathan","PEGUERO,JONATHAN",Husson University,HUS,1201-4203,1,0,22,22,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Santacroce,Anthony",Anthony,Santacroce,,1133,"Santacroce,Anthony","SANTACROCE,ANTHONY",Husson University,HUS,1201-4436,1,1,23,23,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,3,0,3,3.0,14,46,51,5,1,15,3.3,46.0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Leavitt,Ethan",Ethan,Leavitt,,1133,"Leavitt,Ethan","LEAVITT,ETHAN",Husson University,HUS,1201-4417,1,0,24,24,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Ruiz Cantu,Daniel",Daniel,Ruiz Cantu,,1133,"Ruiz Cantu,Daniel","RUIZ CANTU,DANIEL",Husson University,HUS,1201-4435,1,0,26,26,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,2,0,2,2.0,10,40,42,2,0,26,4.0,40.0,,,,,,,,,,,,,2,38,0,22,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Acosta,Adrian",Adrian,Acosta,,1133,"Acosta,Adrian","ACOSTA,ADRIAN",Husson University,HUS,1201-4394,1,0,27,27,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Koutsouflakis,DK",DK,Koutsouflakis,,1133,"Koutsouflakis,DK","KOUTSOUFLAKIS,DK",Husson University,HUS,1201-4414,1,0,28,28,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Conference of New England (CCC),ccc,Husson University,"Sow,Malik",Malik,Sow,,1133,"Sow,Malik","SOW,MALIK",Husson University,HUS,1201-4439,1,0,33,33,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
