season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats,goal_stats,caution_stats,misc_stats,goalie_stats,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Balzano, Gianluca",Gianluca,Balzano,,713,"Balzano, Gianluca","BALZANO,GIANLUCA",Trinity,TRIN,1127-5785,0,0,22,0,22,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Davis, Jake",Jake,Davis,,713,"Davis, Jake","DAVIS,JAKE",Trinity,TRIN,1127-5792,2,2,50,0,50,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,18,0,1,1,1,.600,1.00,3,2,180:00,2,2,1.00,0.600,.500,1.50
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Myers, Owen",Owen,Myers,,713,"Myers, Owen","MYERS,OWEN",Trinity,TRIN,1127-4997,2,1,3,0,3,,,,,,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Duncanson, Sam",Sam,Duncanson,,713,"Duncanson, Sam","DUNCANSON,SAM",Trinity,TRIN,1127-5292,2,1,4,0,4,,,,,,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,96:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Buchanan, Graham",Graham,Buchanan,,713,"Buchanan, Graham","BUCHANAN,GRAHAM",Trinity,TRIN,1127-5289,2,1,5,0,5,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Murphy, Jack",Jack,Murphy,,713,"Murphy, Jack","MURPHY,JACK",Trinity,TRIN,1127-4996,2,2,6,0,6,,,,,,0,0,1,3,0,0,0,0,0,1.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Singer, Sam",Sam,Singer,,713,"Singer, Sam","SINGER,SAM",Trinity,TRIN,1127-4998,0,0,7,0,7,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Spiro, Collin",Collin,Spiro,,713,"Spiro, Collin","SPIRO,COLLIN",Trinity,TRIN,1127-5297,0,0,8,0,8,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Rizk, Nadeem",Nadeem,Rizk,,713,"Rizk, Nadeem","RIZK,NADEEM",Trinity,TRIN,1127-5294,1,1,9,0,9,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Lawrence, Silas",Silas,Lawrence,,713,"Lawrence, Silas","LAWRENCE,SILAS",Trinity,TRIN,1127-5580,2,2,10,0,10,,,,,,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,140:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Ivey, Shane",Shane,Ivey,,713,"Ivey, Shane","IVEY,SHANE",Trinity,TRIN,1127-4995,0,0,11,0,11,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Miller, Sebastian",Sebastian,Miller,,713,"Miller, Sebastian","MILLER,SEBASTIAN",Trinity,TRIN,1127-5293,0,0,12,0,12,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Martinez-Moule, Sebastian",Sebastian,Martinez-Moule,,713,"Martinez-Moule, Sebastian","MARTINEZ-MOULE,SEBASTIAN",Trinity,TRIN,1127-5782,2,1,13,0,13,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Saruwaka, Trevor",Trevor,Saruwaka,,713,"Saruwaka, Trevor","SARUWAKA,TREVOR",Trinity,TRIN,1127-5581,2,2,14,0,14,,,,,,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,160:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Day, Olin",Olin,Day,,713,"Day, Olin","DAY,OLIN",Trinity,TRIN,1127-5582,2,0,15,0,15,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Reilly, Dillon",Dillon,Reilly,,713,"Reilly, Dillon","REILLY,DILLON",Trinity,TRIN,1127-5576,2,1,16,0,16,,,,,,0,0,2,4,0,0,0,0,0,2.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,114:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Rupprecht, Boden",Boden,Rupprecht,,713,"Rupprecht, Boden","RUPPRECHT,BODEN",Trinity,TRIN,1127-5577,2,1,17,0,17,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Crawford, Alexander",Alexander,Crawford,,713,"Crawford, Alexander","CRAWFORD,ALEXANDER",Trinity,TRIN,1127-5578,1,0,18,0,18,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,25:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Desautels, Charles",Charles,Desautels,,713,"Desautels, Charles","DESAUTELS,CHARLES",Trinity,TRIN,1127-5783,2,0,19,0,19,,,,,,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,1,0,1,.500,0,0,0,0,.00,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Wagner, Dieder",Dieder,Wagner,,713,"Wagner, Dieder","WAGNER,DIEDER",Trinity,TRIN,1127-5298,2,2,20,0,20,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Manon, Joaquin",Joaquin,Manon,,713,"Manon, Joaquin","MANON,JOAQUIN",Trinity,TRIN,1127-5784,2,2,21,0,21,,,,,,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,1,0,2.00,.50,.00,.00,0,,171:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"McLeod, Matt",Matt,McLeod,,713,"McLeod, Matt","MCLEOD,MATT",Trinity,TRIN,1127-5786,2,2,23,0,23,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,175:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Lawrence, Wallace",Wallace,Lawrence,,713,"Lawrence, Wallace","LAWRENCE,WALLACE",Trinity,TRIN,1127-5787,2,1,24,0,24,,,,,,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Lyon, Andrew",Andrew,Lyon,,713,"Lyon, Andrew","LYON,ANDREW",Trinity,TRIN,1127-5788,0,0,25,0,25,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Bannon, Marco",Marco,Bannon,,713,"Bannon, Marco","BANNON,MARCO",Trinity,TRIN,1127-5789,0,0,26,0,26,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Abisogun, TJ",TJ,Abisogun,,713,"Abisogun, TJ","ABISOGUN,TJ",Trinity,TRIN,1127-5790,0,0,27,0,27,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Trinity,"Linehan, Cameron",Cameron,Linehan,,713,"Linehan, Cameron","LINEHAN,CAMERON",Trinity,TRIN,1127-5791,2,0,28,0,28,,,,,,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Comes, Jack",Jack,Comes,,151,"Comes, Jack","COMES,JACK",Colby,COLBY,1123-3457,0,0,00,0,00,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Lamia, Winslow",Winslow,Lamia,,151,"Lamia, Winslow","LAMIA,WINSLOW",Colby,COLBY,1123-3060,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Canfalone, Gus",Gus,Canfalone,,151,"Canfalone, Gus","CANFALONE,GUS",Colby,COLBY,1123-2603,0,0,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Magee, Jackson",Jackson,Magee,,151,"Magee, Jackson","MAGEE,JACKSON",Colby,COLBY,1123-3061,1,1,33,0,33,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,10,1,0,0,1,1.000,0.00,4,0,90:00,1,1,.00,1.000,1.000,4.00
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Supan, CJ",CJ,Supan,,151,"Supan, CJ","SUPAN,CJ",Colby,COLBY,1123-2866,1,1,2,0,2,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Gussen, Jude",Jude,Gussen,,151,"Gussen, Jude","GUSSEN,JUDE",Colby,COLBY,1123-3057,1,1,3,0,3,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,1.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Mohammed, Kameron",Kameron,Mohammed,,151,"Mohammed, Kameron","MOHAMMED,KAMERON",Colby,COLBY,1123-3063,1,1,4,0,4,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Sams, Jacob",Jacob,Sams,,151,"Sams, Jacob","SAMS,JACOB",Colby,COLBY,1123-2595,1,1,5,0,5,,,,,,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Beshel, Joseph",Joseph,Beshel,,151,"Beshel, Joseph","BESHEL,JOSEPH",Colby,COLBY,1123-2601,1,1,6,0,6,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,56:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Kirwan, Andrew",Andrew,Kirwan,,151,"Kirwan, Andrew","KIRWAN,ANDREW",Colby,COLBY,1123-2594,0,0,7,0,7,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Robinson, Leo",Leo,Robinson,,151,"Robinson, Leo","ROBINSON,LEO",Colby,COLBY,1123-3064,1,1,8,0,8,,,,,,0,0,1,4,0,0,0,0,0,4.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Bugliari, Anthony",Anthony,Bugliari,,151,"Bugliari, Anthony","BUGLIARI,ANTHONY",Colby,COLBY,1123-3053,1,0,9,0,9,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,30:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Scott, Charlie",Charlie,Scott,,151,"Scott, Charlie","SCOTT,CHARLIE",Colby,COLBY,1123-2596,1,1,10,0,10,,,,,,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,3.00,.00,.00,.00,0,,60:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Vittal, Alexander",Alexander,Vittal,,151,"Vittal, Alexander","VITTAL,ALEXANDER",Colby,COLBY,1123-3066,1,0,11,0,11,,,,,,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Kogelmann, Will",Will,Kogelmann,,151,"Kogelmann, Will","KOGELMANN,WILL",Colby,COLBY,1123-2861,1,0,12,0,12,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Yasuda, Ikkei",Ikkei,Yasuda,,151,"Yasuda, Ikkei","YASUDA,IKKEI",Colby,COLBY,1123-3454,1,0,13,0,13,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,26:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Canencio Moreno, Santi",Santi,Canencio Moreno,,151,"Canencio Moreno, Santi","CANENCIO MORENO,SANTI",Colby,COLBY,1123-3054,0,0,14,0,14,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Dawes, Justin",Justin,Dawes,,151,"Dawes, Justin","DAWES,JUSTIN",Colby,COLBY,1123-3056,0,0,15,0,15,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Kogelmann, Drew",Drew,Kogelmann,,151,"Kogelmann, Drew","KOGELMANN,DREW",Colby,COLBY,1123-2860,0,0,17,0,17,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Druker, Ilan",Ilan,Druker,,151,"Druker, Ilan","DRUKER,ILAN",Colby,COLBY,1123-3464,0,0,18,0,18,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Normandeau, Eric",Eric,Normandeau,,151,"Normandeau, Eric","NORMANDEAU,ERIC",Colby,COLBY,1123-3453,1,0,19,0,19,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Cunniffe, Luke",Luke,Cunniffe,,151,"Cunniffe, Luke","CUNNIFFE,LUKE",Colby,COLBY,1123-3455,1,1,20,0,20,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Bejarano, Sasha",Sasha,Bejarano,,151,"Bejarano, Sasha","BEJARANO,SASHA",Colby,COLBY,1123-3456,0,0,21,0,21,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Barry, Hudson",Hudson,Barry,,151,"Barry, Hudson","BARRY,HUDSON",Colby,COLBY,1123-3458,1,0,22,0,22,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,07:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Daboo, Oliver",Oliver,Daboo,,151,"Daboo, Oliver","DABOO,OLIVER",Colby,COLBY,1123-2762,1,1,23,0,23,,,,,,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Pentikis, Luke",Luke,Pentikis,,151,"Pentikis, Luke","PENTIKIS,LUKE",Colby,COLBY,1123-2597,0,0,24,0,24,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Soroca, Ethan",Ethan,Soroca,,151,"Soroca, Ethan","SOROCA,ETHAN",Colby,COLBY,1123-3065,1,0,25,0,25,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Scott, Theo",Theo,Scott,,151,"Scott, Theo","SCOTT,THEO",Colby,COLBY,1123-2865,1,1,26,0,26,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Gibson, Miles",Miles,Gibson,,151,"Gibson, Miles","GIBSON,MILES",Colby,COLBY,1123-3465,0,0,27,0,27,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Oliver, Thomas",Thomas,Oliver,,151,"Oliver, Thomas","OLIVER,THOMAS",Colby,COLBY,1123-3460,0,0,28,0,28,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Callahan, Ryan",Ryan,Callahan,,151,"Callahan, Ryan","CALLAHAN,RYAN",Colby,COLBY,1123-3462,0,0,29,0,29,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Kirk, Grady",Grady,Kirk,,151,"Kirk, Grady","KIRK,GRADY",Colby,COLBY,1123-3059,1,0,30,0,30,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Sullivan, Nico",Nico,Sullivan,,151,"Sullivan, Nico","SULLIVAN,NICO",Colby,COLBY,1123-3463,0,0,32,0,32,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Colby,"Vighetti, Owen",Owen,Vighetti,,151,"Vighetti, Owen","VIGHETTI,OWEN",Colby,COLBY,1123-3467,1,0,34,0,34,,,,,,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,03:00,0,.00,.00,,,,,,,,,,,,,,,,
